"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"86","FC = 0.98, SFT = 0.088","2022-03-20 06:30:00","2022-03-20 07:15:00",6099.2138022687,13,469.170292482208,"0.98","0.088","storm_27"
"87","FC = 0.98, SFT = 0.088","2022-03-20 21:15:00","2022-03-20 22:00:00",4317.2939683592,12,359.774497363267,"0.98","0.088","storm_28"
"88","FC = 0.98, SFT = 0.088","2022-03-24 06:45:00","2022-03-30 09:00:00",387383.282596529,125.25,3092.88049977269,"0.98","0.088","storm_29"
"89","FC = 0.98, SFT = 0.088","2022-03-30 11:15:00","2022-04-05 19:30:00",323522.545791901,185,1748.77051779406,"0.98","0.088","storm_30"
"90","FC = 0.98, SFT = 0.088","2022-04-05 20:15:00","2022-04-06 08:00:00",6165.59981727405,15.75,391.466655065019,"0.98","0.088","storm_31"
"91","FC = 0.98, SFT = 0.088","2022-04-07 18:30:00","2022-04-13 13:00:00",243607.258343705,70.25,3467.71897998157,"0.98","0.088","storm_32"
"92","FC = 0.98, SFT = 0.088","2022-04-13 20:15:00","2022-04-18 14:15:00",256076.548150953,129.25,1981.24988898223,"0.98","0.088","storm_33"
"93","FC = 0.98, SFT = 0.088","2022-04-19 08:30:00","2022-04-25 19:45:00",634568.312257776,178,3564.99051830211,"0.98","0.088","storm_34"
"94","FC = 0.98, SFT = 0.088","2022-04-26 11:30:00","2022-04-27 05:30:00",23995.9523255736,29.5,813.42211273131,"0.98","0.088","storm_35"
"95","FC = 0.98, SFT = 0.088","2022-04-27 18:30:00","2022-05-01 08:45:00",152870.866633719,101.5,1506.11691264748,"0.98","0.088","storm_36"
"96","FC = 0.98, SFT = 0.088","2022-05-04 07:30:00","2022-05-08 10:45:00",131217.940006719,114.5,1146.00820966567,"0.98","0.088","storm_37"
"97","FC = 0.98, SFT = 0.088","2022-05-15 02:00:00","2022-05-16 16:15:00",89197.2225540456,42.25,2111.17686518451,"0.98","0.088","storm_38"
"98","FC = 0.98, SFT = 0.088","2022-05-17 00:15:00","2022-05-19 11:30:00",246183.867109873,63.25,3892.23505312052,"0.98","0.088","storm_39"
"99","FC = 0.98, SFT = 0.088","2022-05-19 17:45:00","2022-05-21 15:45:00",152728.667143701,53.75,2841.46357476654,"0.98","0.088","storm_40"
"100","FC = 0.98, SFT = 0.088","2022-05-21 22:30:00","2022-05-25 18:30:00",95669.2420519554,112.75,848.507690039516,"0.98","0.088","storm_41"
"101","FC = 0.98, SFT = 0.088","2022-05-27 20:15:00","2022-06-01 00:45:00",532079.198344401,115.75,4596.79652997323,"0.98","0.088","storm_42"
"102","FC = 0.98, SFT = 0.088","2022-06-02 03:30:00","2022-08-01 22:15:00",334812.261468154,174.75,1915.9499940953,"0.98","0.088","storm_43"
"103","FC = 0.98, SFT = 0.088","2022-08-16 20:15:00","2022-08-17 20:30:00",24792.2282535265,27.5,901.535572855509,"0.98","0.088","storm_44"
"104","FC = 0.98, SFT = 0.088","2022-08-23 18:15:00","2022-08-24 19:45:00",16111.9919835966,25.75,625.708426547443,"0.98","0.088","storm_45"
"105","FC = 0.98, SFT = 0.088","2022-08-31 01:00:00","2022-09-06 19:00:00",87583.0175394928,19.25,4549.76714490871,"0.98","0.088","storm_46"
"106","FC = 0.98, SFT = 0.088","2022-09-14 00:30:00","2022-09-16 03:00:00",46309.7430688084,58.25,795.017048391561,"0.98","0.088","storm_47"
"107","FC = 0.98, SFT = 0.088","2022-09-18 23:45:00","2022-09-22 02:30:00",195390.601038308,82.5,2368.37092167646,"0.98","0.088","storm_48"
"108","FC = 0.98, SFT = 0.088","2022-09-22 07:15:00","2022-09-25 05:15:00",384456.637543988,77.75,4944.77990410274,"0.98","0.088","storm_49"
"109","FC = 0.98, SFT = 0.088","2022-09-26 12:30:00","2022-09-27 11:30:00",13544.7649856949,27,501.657962433143,"0.98","0.088","storm_50"
"110","FC = 0.98, SFT = 0.088","2022-09-28 15:15:00","2022-09-30 14:30:00",40173.2476030821,51.5,780.063060254022,"0.98","0.088","storm_51"
"111","FC = 0.98, SFT = 0.088","2022-10-07 18:30:00","2022-10-08 15:15:00",9187.03039990594,21,437.477638090759,"0.98","0.088","storm_52"
"112","FC = 0.98, SFT = 0.088","2022-10-14 01:45:00","2022-10-17 11:15:00",473815.34898331,93,5094.78869874527,"0.98","0.088","storm_53"
"113","FC = 0.98, SFT = 0.088","2022-10-18 14:15:00","2022-10-20 08:45:00",21331.3287258751,46.5,458.738252169357,"0.98","0.088","storm_54"
"114","FC = 0.98, SFT = 0.088","2022-10-24 20:45:00","2022-10-25 18:30:00",8631.81557281225,22,392.355253309648,"0.98","0.088","storm_55"
"115","FC = 0.98, SFT = 0.088","2022-10-27 11:00:00","2022-10-28 09:00:00",8330.13639889333,22.25,374.388152759251,"0.98","0.088","storm_56"
"116","FC = 0.98, SFT = 0.088","2022-11-04 22:45:00","2022-11-05 10:45:00",10783.3607493265,16,673.960046832909,"0.98","0.088","storm_57"
"117","FC = 0.98, SFT = 0.088","2022-11-06 20:15:00","2022-11-11 03:30:00",716553.611643488,149.75,4784.99907608339,"0.98","0.088","storm_58"
"118","FC = 0.98, SFT = 0.088","2022-11-12 01:15:00","2022-11-15 18:30:00",625831.911126081,100.75,6211.73112780229,"0.98","0.088","storm_59"
"119","FC = 0.98, SFT = 0.088","2022-11-16 17:15:00","2022-11-21 09:45:00",138936.695972827,127.75,1087.56709176381,"0.98","0.088","storm_60"
"120","FC = 0.98, SFT = 0.088","2022-11-21 12:15:00","2022-11-21 18:30:00",5417.80748749148,10.25,528.56658414551,"0.98","0.088","storm_61"
"121","FC = 0.98, SFT = 0.088","2022-11-25 16:30:00","2022-11-26 16:00:00",15759.3937906835,27.5,573.068865115762,"0.98","0.088","storm_62"
"122","FC = 0.98, SFT = 0.088","2022-11-28 02:30:00","2022-11-30 03:00:00",77286.1289295333,56.25,1373.97562541393,"0.98","0.088","storm_63"
"123","FC = 0.98, SFT = 0.088","2022-11-30 20:45:00","2022-12-02 12:15:00",96594.4230092233,47.25,2044.32641289361,"0.98","0.088","storm_64"
"124","FC = 0.98, SFT = 0.088","2022-12-03 17:30:00","2022-12-05 20:15:00",44156.7914983274,58.5,754.816948689357,"0.98","0.088","storm_65"
"125","FC = 0.98, SFT = 0.088","2022-12-06 21:30:00","2022-12-28 03:00:00",399032.760616261,144.5,2761.47239180803,"0.98","0.088","storm_66"
"126","FC = 0.98, SFT = 0.088","2022-12-29 23:15:00","2023-01-04 05:30:00",469652.039961048,141.5,3319.09568877066,"0.98","0.088","storm_67"
"127","FC = 0.98, SFT = 0.088","2023-01-05 02:15:00","2023-01-09 07:15:00",604391.058200009,112.5,5372.36496177785,"0.98","0.088","storm_68"
"128","FC = 0.98, SFT = 0.088","2023-01-09 09:15:00","2023-01-11 01:15:00",73832.9294198502,60.25,1225.44281194772,"0.98","0.088","storm_69"
"129","FC = 0.98, SFT = 0.088","2023-01-13 03:00:00","2023-01-17 14:30:00",281853.489989343,107.75,2615.80965187326,"0.98","0.088","storm_70"
"130","FC = 0.98, SFT = 0.088","2023-01-20 16:45:00","2023-01-21 04:15:00",4299.19679991648,11.75,365.889089354594,"0.98","0.088","storm_71"
"131","FC = 0.98, SFT = 0.088","2023-01-23 11:30:00","2023-01-25 13:00:00",43274.7592978293,49.75,869.844407996569,"0.98","0.088","storm_72"
"132","FC = 0.98, SFT = 0.088","2023-01-25 15:00:00","2023-01-28 02:45:00",71188.0639198418,67.5,1054.63798399766,"0.98","0.088","storm_73"
"133","FC = 0.98, SFT = 0.088","2023-01-28 22:00:00","2023-01-29 09:45:00",5555.00733983398,15.75,352.698878719618,"0.98","0.088","storm_74"
"134","FC = 0.98, SFT = 0.088","2023-01-29 16:00:00","2023-01-30 02:00:00",5859.70540077221,10.25,571.678575685094,"0.98","0.088","storm_75"
"135","FC = 0.98, SFT = 0.088","2023-01-30 05:30:00","2023-01-30 16:45:00",11267.8680371913,11.5,979.814611929682,"0.98","0.088","storm_76"
"136","FC = 0.98, SFT = 0.088","2023-01-31 05:15:00","2023-01-31 18:15:00",11892.2708018673,13.25,897.52987183904,"0.98","0.088","storm_77"
"137","FC = 0.98, SFT = 0.088","2023-02-01","2023-02-01 18:45:00",74841.2437659604,19,3939.01282978739,"0.98","0.088","storm_78"
"138","FC = 0.98, SFT = 0.088","2023-02-03 08:00:00","2023-02-03 20:00:00",22231.2462062344,12.25,1814.7956086722,"0.98","0.088","storm_79"
"139","FC = 0.98, SFT = 0.088","2023-02-03 23:00:00","2023-02-04 23:30:00",36442.2658464885,24.75,1472.4147816763,"0.98","0.088","storm_80"
"140","FC = 0.98, SFT = 0.088","2023-02-09 22:15:00","2023-02-14 14:30:00",733247.235937756,120,6110.39363281464,"0.98","0.088","storm_81"
"141","FC = 0.98, SFT = 0.088","2023-02-14 19:30:00","2023-02-15 10:45:00",31826.2621351365,19.25,1653.31231870839,"0.98","0.088","storm_82"
"142","FC = 0.98, SFT = 0.088","2023-02-15 18:15:00","2023-02-19 09:15:00",282078.070716368,94.75,2977.07726349729,"0.98","0.088","storm_83"
"143","FC = 0.98, SFT = 0.088","2023-02-19 20:00:00","2023-02-21 10:45:00",85368.8182935738,39,2188.94405880958,"0.98","0.088","storm_84"
"144","FC = 0.98, SFT = 0.088","2023-02-21 13:00:00","2023-02-22 13:30:00",50328.1302134865,24.75,2033.45980660552,"0.98","0.088","storm_85"
"145","FC = 0.98, SFT = 0.088","2023-02-22 14:30:00","2023-02-23 06:00:00",42024.1896261583,27.5,1528.15235004212,"0.98","0.088","storm_86"
"146","FC = 0.98, SFT = 0.088","2023-02-23 16:00:00","2023-02-24 16:30:00",24142.2166450415,24.75,975.443096769355,"0.98","0.088","storm_87"
"147","FC = 0.98, SFT = 0.088","2023-02-25 01:15:00","2023-02-25 17:00:00",55465.8972235487,16,3466.61857647179,"0.98","0.088","storm_88"
"148","FC = 0.98, SFT = 0.088","2023-02-26 03:00:00","2023-02-26 15:15:00",18524.1948451224,12.5,1481.9355876098,"0.98","0.088","storm_89"
"149","FC = 0.98, SFT = 0.088","2023-03-04 17:45:00","2023-03-06 09:30:00",19082.1084433694,40,477.052711084236,"0.98","0.088","storm_90"
"150","FC = 0.98, SFT = 0.088","2023-03-06 14:00:00","2023-03-07 11:15:00",21853.3737062657,25.25,865.4801467828,"0.98","0.088","storm_91"
"151","FC = 0.98, SFT = 0.088","2023-03-07 13:45:00","2023-03-08 07:45:00",15211.9315991966,18.25,833.530498586114,"0.98","0.088","storm_92"
"152","FC = 0.98, SFT = 0.088","2023-03-08 14:30:00","2023-03-10 09:15:00",32534.770021447,46.75,695.930909549668,"0.98","0.088","storm_93"
"153","FC = 0.98, SFT = 0.088","2023-03-11 12:45:00","2023-03-12 09:00:00",29707.5085128471,24.25,1225.05189743699,"0.98","0.088","storm_94"
"154","FC = 0.98, SFT = 0.088","2023-03-12 11:00:00","2023-03-13 15:00:00",25410.1757059154,28.25,899.475246227094,"0.98","0.088","storm_95"
"155","FC = 0.98, SFT = 0.088","2023-03-14 06:15:00","2023-03-16 11:30:00",54922.8409091142,53.5,1026.59515717971,"0.98","0.088","storm_96"
"156","FC = 0.98, SFT = 0.088","2023-03-16 13:00:00","2023-03-20 06:45:00",450290.371445475,105,4288.47972805215,"0.98","0.088","storm_97"
"157","FC = 0.98, SFT = 0.088","2023-03-20 08:45:00","2023-03-21 17:00:00",52293.6907441016,32.5,1609.03663828005,"0.98","0.088","storm_98"
"158","FC = 0.98, SFT = 0.088","2023-03-21 18:30:00","2023-03-22 12:00:00",36177.3144315393,21.5,1682.66578751345,"0.98","0.088","storm_99"
"159","FC = 0.98, SFT = 0.088","2023-03-22 19:15:00","2023-03-31 12:00:00",262285.399377431,81.25,3228.12799233761,"0.98","0.088","storm_100"
"160","FC = 0.98, SFT = 0.088","2023-03-31 13:30:00","2023-04-04 12:00:00",218831.543962547,106,2064.44852794855,"0.98","0.088","storm_101"
"161","FC = 0.98, SFT = 0.088","2023-04-05 18:30:00","2023-05-12 20:30:00",765906.459390484,168.5,4545.43892813344,"0.98","0.088","storm_102"
"162","FC = 0.98, SFT = 0.088","2023-05-21 10:45:00","2023-05-22 23:30:00",21278.316895913,37,575.089645835485,"0.98","0.088","storm_103"
"163","FC = 0.98, SFT = 0.088","2023-05-25 01:30:00","2023-05-26 02:00:00",11067.4705192527,24.75,447.170526030411,"0.98","0.088","storm_104"
"164","FC = 0.98, SFT = 0.088","2023-06-13 13:00:00","2023-06-14 18:00:00",27780.0279140167,33,841.819027697475,"0.98","0.088","storm_105"
"165","FC = 0.98, SFT = 0.088","2023-06-15 11:00:00","2023-06-16 11:15:00",16780.8312926498,28.25,594.011727173444,"0.98","0.088","storm_106"
"166","FC = 0.98, SFT = 0.088","2023-06-17 13:00:00","2023-06-21 01:00:00",112756.042592435,88,1281.31866582312,"0.98","0.088","storm_107"
"167","FC = 0.98, SFT = 0.088","2023-06-24 20:30:00","2023-06-28 22:15:00",298108.159613501,113,2638.12530631417,"0.98","0.088","storm_108"
"168","FC = 0.98, SFT = 0.088","2023-07-02 01:45:00","2023-07-07 03:30:00",420043.047636535,137,3066.00764698201,"0.98","0.088","storm_109"
"169","FC = 0.98, SFT = 0.088","2023-07-16 22:30:00","2023-07-18 04:45:00",20417.2834507128,34.25,596.125064254387,"0.98","0.088","storm_110"
"170","FC = 0.98, SFT = 0.088","2023-07-19 13:00:00","2023-07-20 08:15:00",8811.28473856296,19.5,451.860755823742,"0.98","0.088","storm_111"
"171","FC = 0.98, SFT = 0.088","2023-07-21 12:00:00","2023-07-25 10:30:00",503434.237549053,109.75,4587.10011434217,"0.98","0.088","storm_112"
"172","FC = 0.98, SFT = 0.088","2023-07-26 08:45:00","2023-07-27 07:30:00",107444.135331736,26.75,4016.60318997145,"0.98","0.088","storm_113"
"173","FC = 0.98, SFT = 0.088","2023-07-27 14:15:00","2023-08-02 08:15:00",326473.852654505,128.25,2545.60508892402,"0.98","0.088","storm_114"
"174","FC = 0.98, SFT = 0.088","2023-08-04 15:15:00","2023-08-06 04:15:00",20853.8399673888,44.75,466.007597036621,"0.98","0.088","storm_115"
