"","run_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id","water_yield_mm","constit_yield_mm"
"247","FC = 0.98, SFT = 0.098","2016-04-05 05:00:00","2016-04-05 10:30:00",4119.99124249886,1308861.24042589,5.75,716.520216086758,0.98,"0.098","storm_88",0.246706062425081,0.0783749245764009
"248","FC = 0.98, SFT = 0.098","2016-04-05 11:30:00","2016-04-05 16:30:00",5386.2253873315,1744164.33735902,5.25,1025.94769282505,0.98,"0.098","storm_89",0.322528466307275,0.104440978284972
"249","FC = 0.98, SFT = 0.098","2016-04-06 08:30:00","2016-04-06 14:45:00",4507.90698630264,1411349.18446248,6.5,693.524151738868,0.98,"0.098","storm_90",0.269934550078002,0.084511927213322
"250","FC = 0.98, SFT = 0.098","2016-04-07 14:15:00","2016-04-09 19:00:00",178729.834359481,40168407.1229804,53,3372.26102565058,0.98,"0.098","storm_91",10.7023852909869,2.40529383969943
"251","FC = 0.98, SFT = 0.098","2016-04-10 09:30:00","2016-04-10 14:30:00",4470.27562517454,1270471.55479761,5.25,851.481071461817,0.98,"0.098","storm_92",0.267681175160152,0.0760761410058449
"252","FC = 0.98, SFT = 0.098","2016-04-11 16:45:00","2016-04-14 07:15:00",260458.921627632,59917493.5415232,62.75,4150.73978689454,0.98,"0.098","storm_93",15.5963426124331,3.58787386476187
"253","FC = 0.98, SFT = 0.098","2016-04-14 16:15:00","2016-04-15 04:00:00",6962.64015817794,2100821.2734889,12,580.220013181495,0.98,"0.098","storm_94",0.416924560369937,0.12579768104724
"254","FC = 0.98, SFT = 0.098","2016-04-15 17:45:00","2016-04-16 02:45:00",3953.63159585856,1182122.46878527,9.25,427.419631984709,0.98,"0.098","storm_95",0.236744406937638,0.0707857765739684
"255","FC = 0.98, SFT = 0.098","2016-04-16 18:15:00","2016-04-17 02:00:00",3551.77965912811,1036000.61141364,8,443.972457391013,0.98,"0.098","storm_96",0.212681416714258,0.0620359647553081
"256","FC = 0.98, SFT = 0.098","2016-04-17 17:30:00","2016-04-18 09:30:00",14837.6325260238,4176762.37145883,16.25,913.085078524544,0.98,"0.098","storm_97",0.888480989582266,0.25010553122508
"257","FC = 0.98, SFT = 0.098","2016-04-18 12:45:00","2016-04-25 20:45:00",156543.72914149,39754408.5767963,50,3130.8745828298,0.98,"0.098","storm_98",9.3738759964964,2.3805035075926
"258","FC = 0.98, SFT = 0.098","2016-05-01 22:00:00","2016-05-02 11:45:00",12029.318670707,2331538.25379936,14,859.237047907643,0.98,"0.098","storm_99",0.720318483275869,0.139613069089782
"259","FC = 0.98, SFT = 0.098","2016-05-02 14:45:00","2016-05-04 03:30:00",83331.8884918172,13997065.2368717,37,2252.21320248155,0.98,"0.098","storm_100",4.98993344262379,0.838147618974354
"260","FC = 0.98, SFT = 0.098","2016-05-08 10:45:00","2016-05-09 21:45:00",107431.872464957,13443432.3401845,35.25,3047.71269404132,0.98,"0.098","storm_101",6.43304625538662,0.80499594851404
"261","FC = 0.98, SFT = 0.098","2016-05-13 15:45:00","2016-05-13 23:15:00",3665.30881365834,596852.398398353,7.75,472.943072730109,0.98,"0.098","storm_102",0.21947956968014,0.0357396645747517
"262","FC = 0.98, SFT = 0.098","2016-05-15 00:30:00","2016-05-16 07:45:00",86852.6306800119,8776980.04953925,31.5,2757.22637079403,0.98,"0.098","storm_103",5.20075632814442,0.525567667637081
"263","FC = 0.98, SFT = 0.098","2016-05-19 19:45:00","2016-05-20 03:45:00",5413.52617450944,811108.076086394,8.25,656.184990849629,0.98,"0.098","storm_104",0.324163243982601,0.0485693458734368
"264","FC = 0.98, SFT = 0.098","2016-06-05 15:45:00","2016-06-06 13:30:00",77097.1581348881,11294871.4488351,22,3504.41627885855,0.98,"0.098","storm_105",4.61659629550228,0.676339607714676
"265","FC = 0.98, SFT = 0.098","2016-06-07 10:15:00","2016-06-07 15:15:00",2502.37272909661,370511.691245458,5.25,476.64242458983,0.98,"0.098","storm_106",0.149842678389018,0.0221863288170933
"266","FC = 0.98, SFT = 0.098","2016-06-08","2016-06-08 18:45:00",23080.8764388087,1931456.203929,19,1214.78297046362,0.98,"0.098","storm_107",1.38208840950951,0.115656060115509
"267","FC = 0.98, SFT = 0.098","2016-06-09","2016-06-11 02:30:00",164377.003996684,5403775.94460324,50.75,3238.95574377703,0.98,"0.098","storm_108",9.84293437105895,0.323579397880433
"268","FC = 0.98, SFT = 0.098","2016-06-12 23:30:00","2016-06-15 14:00:00",180567.458996245,4462452.24059248,62.75,2877.56906766925,0.98,"0.098","storm_109",10.8124226943859,0.267212709017514
"269","FC = 0.98, SFT = 0.098","2016-06-28 23:15:00","2016-06-29 03:45:00",2258.89596780648,771152.348944986,4.75,475.557045853995,0.98,"0.098","storm_110",0.135263231605178,0.0461767873619752
"270","FC = 0.98, SFT = 0.098","2016-07-09 01:30:00","2016-07-10 01:30:00",16189.3451275141,6105143.84260754,24.25,667.601860928417,0.98,"0.098","storm_111",0.969421863923,0.365577475605242
"271","FC = 0.98, SFT = 0.098","2016-07-10 06:45:00","2016-07-10 23:45:00",28965.8510091131,10196295.3875179,17.25,1679.17976864424,0.98,"0.098","storm_112",1.73448209635408,0.61055661003101
"272","FC = 0.98, SFT = 0.098","2016-07-23 02:00:00","2016-07-23 06:30:00",3491.42123953749,1091211.56908366,4.75,735.036050428945,0.98,"0.098","storm_113",0.209067140092065,0.0653420101247698
"273","FC = 0.98, SFT = 0.098","2016-08-31 18:30:00","2016-09-01 09:45:00",62268.0325710375,1218791.30021976,15.5,4017.29242393791,0.98,"0.098","storm_114",3.72862470485255,0.0729815149832189
"274","FC = 0.98, SFT = 0.098","2016-09-10 19:45:00","2016-09-11 17:00:00",6686.04329861462,1076717.56525525,7.75,862.71526433737,0.98,"0.098","storm_115",0.40036187416854,0.064474105703907
"275","FC = 0.98, SFT = 0.098","2016-09-23 11:00:00","2016-09-23 19:45:00",7706.15556180664,1202774.7590497,9,856.239506867405,0.98,"0.098","storm_116",0.461446440826745,0.0720224406616587
"276","FC = 0.98, SFT = 0.098","2016-10-21 21:45:00","2016-11-01 04:45:00",318758.98052931,67928.2447135073,103.5,3079.79691332667,0.98,"0.098","storm_117",19.0873641035515,0.00406755956368307
"277","FC = 0.98, SFT = 0.098","2016-11-02 06:15:00","2016-11-03 08:15:00",28364.3127017466,0,26.25,1080.54524578082,0.98,"0.098","storm_118",1.69846183842794,0
"278","FC = 0.98, SFT = 0.098","2016-11-03 10:30:00","2016-11-05 06:00:00",140272.469719136,0,36,3896.45749219821,0.98,"0.098","storm_119",8.39954908497818,0
"279","FC = 0.98, SFT = 0.098","2016-11-05 21:45:00","2016-11-06 19:30:00",9868.45938037735,0,17.5,563.911964592991,0.98,"0.098","storm_120",0.590925711399841,0
"280","FC = 0.98, SFT = 0.098","2016-11-06 20:30:00","2016-11-07 00:15:00",1464.59939486454,0,4,366.149848716134,0.98,"0.098","storm_121",0.0877005625667388,0
"281","FC = 0.98, SFT = 0.098","2016-11-11 00:15:00","2016-11-12 10:30:00",6762.53347562768,76664.4115784878,4,1690.63336890692,0.98,"0.098","storm_122",0.404942124289083,0.00459068332805316
"282","FC = 0.98, SFT = 0.098","2016-11-16 15:00:00","2016-11-18 04:15:00",22948.1505311691,147151.416913821,27.75,826.960379501591,0.98,"0.098","storm_123",1.37414075036941,0.00881146209064796
"283","FC = 0.98, SFT = 0.098","2016-11-26 03:15:00","2016-11-27 03:15:00",17007.8623069621,648346.675314287,24.25,701.355146678848,0.98,"0.098","storm_124",1.01843486868036,0.0388231542104363
"284","FC = 0.98, SFT = 0.098","2016-11-28 09:45:00","2017-04-19 07:45:00",130567.083895425,34813115.6836803,41.25,3165.26263988909,0.98,"0.098","storm_125",7.81838825721107,2.0846177056096
"285","FC = 0.98, SFT = 0.098","2017-04-19 15:00:00","2017-04-22 11:15:00",205252.122324188,46369302.3601231,55.75,3681.65241837109,0.98,"0.098","storm_126",12.2905462469574,2.7766049317439
"286","FC = 0.98, SFT = 0.098","2017-04-22 13:00:00","2017-04-23 11:15:00",63895.883270024,13623023.4919556,22.5,2839.81703422329,0.98,"0.098","storm_127",3.82610079461222,0.815749909697941
"287","FC = 0.98, SFT = 0.098","2017-04-23 14:00:00","2017-04-24 10:45:00",33612.0606383281,7028994.21918297,21,1600.57431611086,0.98,"0.098","storm_128",2.01269824181606,0.420897857436106
"288","FC = 0.98, SFT = 0.098","2017-04-24 15:30:00","2017-04-25 07:15:00",11387.9680916474,2345335.08990423,16,711.748005727962,0.98,"0.098","storm_129",0.681914256984874,0.140439226940373
"289","FC = 0.98, SFT = 0.098","2017-04-25 15:00:00","2017-05-07 07:00:00",162624.21345812,30379376.1922138,45.75,3554.62761657092,0.98,"0.098","storm_130",9.73797685377961,1.81912432288705
"290","FC = 0.98, SFT = 0.098","2017-05-07 09:30:00","2017-05-09 08:15:00",57068.9624552977,5947645.36098522,43,1327.18517337902,0.98,"0.098","storm_131",3.41730314103579,0.35614642880151
"291","FC = 0.98, SFT = 0.098","2017-05-14 04:30:00","2017-05-14 10:30:00",2617.99329760107,270990.221948568,6.25,418.878927616172,0.98,"0.098","storm_132",0.156766065724615,0.0162269593981179
"292","FC = 0.98, SFT = 0.098","2017-05-15 01:15:00","2017-05-16 16:45:00",38330.527250828,3281005.6527263,33.75,1135.71932595046,0.98,"0.098","storm_133",2.29524115274419,0.196467404354868
"293","FC = 0.98, SFT = 0.098","2017-05-26 12:15:00","2017-05-26 22:00:00",5692.29852221525,246128.284585455,10,569.229852221525,0.98,"0.098","storm_134",0.340856198935045,0.0147382206338596
"294","FC = 0.98, SFT = 0.098","2017-06-19 17:45:00","2017-06-20 01:00:00",5173.06994441039,822962.537776277,7.5,689.742659254718,0.98,"0.098","storm_135",0.309764667329963,0.049279193878819
"295","FC = 0.98, SFT = 0.098","2017-06-23 06:30:00","2017-06-23 23:30:00",13753.3982910105,1985604.60632728,17.25,797.29845165278,0.98,"0.098","storm_136",0.823556783892842,0.118898479420795
"296","FC = 0.98, SFT = 0.098","2017-06-24 02:30:00","2017-06-24 17:45:00",79936.1031291632,7262682.91967007,15.5,5157.16794381698,0.98,"0.098","storm_137",4.7865930017463,0.434891192794615
"297","FC = 0.98, SFT = 0.098","2017-06-24 19:00:00","2017-06-25 12:45:00",28439.0712192262,2419617.502898,18,1579.94840106812,0.98,"0.098","storm_138",1.70293839636085,0.144887275622635
"298","FC = 0.98, SFT = 0.098","2017-06-25 18:15:00","2017-06-26 04:15:00",4911.50011674774,457854.740184065,10.25,479.17074309734,0.98,"0.098","storm_139",0.294101803398068,0.0274164515080279
"299","FC = 0.98, SFT = 0.098","2017-06-27 17:30:00","2017-06-28 09:15:00",8230.05750463849,1038313.17018873,16,514.378594039906,0.98,"0.098","storm_140",0.492817814649011,0.0621744413286662
"300","FC = 0.98, SFT = 0.098","2017-06-29 20:30:00","2017-06-30 18:00:00",106933.841589938,8244689.71362573,21.75,4916.4984639052,0.98,"0.098","storm_141",6.40322404730168,0.493693994827888
"301","FC = 0.98, SFT = 0.098","2017-06-30 22:45:00","2017-07-03 09:00:00",162605.85827266,8998912.69597377,55.75,2916.69700937507,0.98,"0.098","storm_142",9.73687774087785,0.5388570476631
"302","FC = 0.98, SFT = 0.098","2017-07-08 11:00:00","2017-07-08 14:45:00",2001.72481128686,367145.617293324,4,500.431202821714,0.98,"0.098","storm_143",0.119863761154902,0.0219847675025942
"303","FC = 0.98, SFT = 0.098","2017-07-08 18:30:00","2017-07-09 03:45:00",5060.01401606737,828583.275100775,9.5,532.633054322881,0.98,"0.098","storm_144",0.302994851261519,0.0496157649760943
"304","FC = 0.98, SFT = 0.098","2017-07-14 16:45:00","2017-07-15 12:30:00",39702.1668420346,4530702.73958902,20,1985.10834210173,0.98,"0.098","storm_145",2.37737526000207,0.271299565244852
"305","FC = 0.98, SFT = 0.098","2017-07-17 04:00:00","2017-07-17 08:15:00",2359.19243314166,322223.897707204,4.5,524.264985142592,0.98,"0.098","storm_146",0.141269007972555,0.0192948441740841
"306","FC = 0.98, SFT = 0.098","2017-07-17 11:45:00","2017-07-18 12:30:00",51188.2483465421,5014692.42208875,25,2047.52993386169,0.98,"0.098","storm_147",3.06516457164923,0.300280983358608
"307","FC = 0.98, SFT = 0.098","2017-08-03 16:30:00","2017-08-04 02:15:00",3093.3021794901,691589.472526046,4.75,651.221511471599,0.98,"0.098","storm_148",0.185227675418569,0.0414125432650327
"308","FC = 0.98, SFT = 0.098","2017-08-05 12:15:00","2017-08-06 17:45:00",133096.166954812,16936608.4558302,29.75,4473.82073797689,0.98,"0.098","storm_149",7.9698303565756,1.0141681710078
"309","FC = 0.98, SFT = 0.098","2017-08-08 01:30:00","2017-08-08 14:30:00",13227.3467532594,1642137.69079887,13.25,998.290321000713,0.98,"0.098","storm_150",0.792056691811943,0.0983315982514296
"310","FC = 0.98, SFT = 0.098","2017-08-13 09:30:00","2017-08-13 16:00:00",3053.14554313998,500361.236809049,6.75,452.31785824296,0.98,"0.098","storm_151",0.182823086415568,0.0299617507071287
"311","FC = 0.98, SFT = 0.098","2017-09-03 20:15:00","2017-09-04 10:30:00",9722.27388957927,2004327.99957762,14.5,670.501647557191,0.98,"0.098","storm_152",0.582172089196364,0.120019640693271
"312","FC = 0.98, SFT = 0.098","2017-09-05 14:15:00","2017-09-06 07:15:00",59438.5704217988,8115690.38263526,17.25,3445.71422735065,0.98,"0.098","storm_153",3.55919583364064,0.485969483990135
"313","FC = 0.98, SFT = 0.098","2017-09-08 16:15:00","2017-09-09 02:30:00",6399.37935556618,556028.547998546,10.5,609.464700530113,0.98,"0.098","storm_154",0.383196368596777,0.0332951226346435
"314","FC = 0.98, SFT = 0.098","2017-10-09 15:30:00","2017-10-10 11:45:00",48584.3289483307,1514682.02818873,20.5,2369.96726577223,0.98,"0.098","storm_155",2.90924125439106,0.0906995226460318
"315","FC = 0.98, SFT = 0.098","2017-10-24 20:15:00","2017-10-25 11:00:00",49779.250975006,162689.296377485,15,3318.61673166707,0.98,"0.098","storm_156",2.98079347155725,0.00974187403457996
"316","FC = 0.98, SFT = 0.098","2017-10-26 08:00:00","2017-10-28 17:00:00",176594.441519402,7613053.2097861,23.75,7435.55543239589,0.98,"0.098","storm_157",10.5745174562516,0.45587144968779
"317","FC = 0.98, SFT = 0.098","2017-10-29 13:00:00","2017-10-29 22:30:00",5518.96140504156,273860.371606361,9.75,566.047323594006,0.98,"0.098","storm_158",0.330476730840812,0.0163988246470875
"318","FC = 0.98, SFT = 0.098","2017-10-29 23:15:00","2017-11-01 03:30:00",186090.197193107,8313644.53076255,52.5,3544.57518463062,0.98,"0.098","storm_159",11.1431255804256,0.497823025794165
"319","FC = 0.98, SFT = 0.098","2017-11-01 23:45:00","2017-11-05 09:15:00",296147.621294366,19759295.2101993,81.75,3622.60087210233,0.98,"0.098","storm_160",17.7333904966686,1.18319132995205
"320","FC = 0.98, SFT = 0.098","2017-11-05 23:30:00","2017-11-08 10:00:00",194747.988281784,12296779.2971176,39.5,4930.32881726035,0.98,"0.098","storm_161",11.6615561845379,0.73633408964776
"321","FC = 0.98, SFT = 0.098","2017-11-17 01:00:00","2017-11-17 07:00:00",2703.13816579803,345872.9163958,6.25,432.502106527685,0.98,"0.098","storm_162",0.16186456082623,0.0207109530775928
"322","FC = 0.98, SFT = 0.098","2017-11-22 18:45:00","2017-11-23 03:15:00",4603.72543455088,654490.816561642,8.75,526.140049662957,0.98,"0.098","storm_163",0.275672181709633,0.0391910668599786
"323","FC = 0.98, SFT = 0.098","2017-11-25 22:45:00","2017-11-26 17:00:00",18714.4540160474,2721678.23792105,18.5,1011.59210897554,0.98,"0.098","storm_164",1.12062598898488,0.162974744785692
"324","FC = 0.98, SFT = 0.098","2017-11-28 05:15:00","2017-11-28 13:15:00",7747.64338394027,1371939.72091475,8.25,939.108288962457,0.98,"0.098","storm_165",0.463930741553309,0.0821520790966916
"325","FC = 0.98, SFT = 0.098","2017-11-29 05:00:00","2017-11-30 08:00:00",39922.845625841,6159533.4651912,27.25,1465.05855507673,0.98,"0.098","storm_166",2.39058955843359,0.368834339233006
"326","FC = 0.98, SFT = 0.098","2017-11-30 23:30:00","2017-12-01 21:15:00",16407.332452788,2780612.49358745,22,745.787838763092,0.98,"0.098","storm_167",0.982474997172936,0.166503742130985
"327","FC = 0.98, SFT = 0.098","2017-12-05 20:30:00","2017-12-07 11:15:00",98236.4616065439,20866758.4536862,39,2518.88363093702,0.98,"0.098","storm_168",5.88242285069125,1.24950649423271
"328","FC = 0.98, SFT = 0.098","2017-12-07 17:15:00","2017-12-08 10:30:00",8166.32824931125,1952085.27956847,17.5,466.647328532071,0.98,"0.098","storm_169",0.489001691575524,0.116891334105896
"329","FC = 0.98, SFT = 0.098","2018-04-12 20:30:00","2018-04-13 13:15:00",48094.9578319594,13818177.8501447,17,2829.11516658585,0.98,"0.098","storm_170",2.87993759472811,0.827435799409863
"330","FC = 0.98, SFT = 0.098","2018-04-13 17:45:00","2018-04-14 19:15:00",80588.8560200561,27156798.6581522,25.75,3129.66431145849,0.98,"0.098","storm_171",4.82568000120097,1.62615560827259
"331","FC = 0.98, SFT = 0.098","2018-04-16 21:45:00","2018-04-17 02:00:00",2045.00857109783,678230.834982586,4.5,454.44634913285,0.98,"0.098","storm_172",0.12245560305975,0.0406126248492567
"332","FC = 0.98, SFT = 0.098","2018-04-23 15:45:00","2018-04-24 02:30:00",10611.8849360268,2605745.84103704,11,964.716812366071,0.98,"0.098","storm_173",0.635442211738131,0.156032685092039
"333","FC = 0.98, SFT = 0.098","2018-04-24 12:30:00","2018-05-08 11:00:00",151851.75281314,47182111.8264681,31.25,4859.25609002049,0.98,"0.098","storm_174",9.09291933012816,2.82527615727354
"334","FC = 0.98, SFT = 0.098","2018-08-18 02:30:00","2018-08-18 09:15:00",23757.2716821128,3908157.54244602,7,3393.89595458754,0.98,"0.098","storm_175",1.42259111868939,0.234021409727307
"335","FC = 0.98, SFT = 0.098","2018-09-03 16:00:00","2018-09-04 02:00:00",46901.4522917463,8604904.60427013,10.25,4575.7514430972,0.98,"0.098","storm_176",2.80847019711056,0.51526374875869
"336","FC = 0.98, SFT = 0.098","2018-09-26 16:00:00","2018-09-27 04:45:00",59113.6169732379,6070435.83890834,13,4547.20130563368,0.98,"0.098","storm_177",3.53973754330766,0.36349915203044
"337","FC = 0.98, SFT = 0.098","2018-09-27 12:15:00","2018-09-28 00:45:00",10602.6111504903,1270881.00282951,12.75,831.577345136493,0.98,"0.098","storm_178",0.634886895238939,0.0761006588520666
"338","FC = 0.98, SFT = 0.098","2018-10-02 07:00:00","2018-10-04 07:45:00",154287.492426453,15836757.093609,49,3148.72433523373,0.98,"0.098","storm_179",9.23877200158399,0.948308808000541
"339","FC = 0.98, SFT = 0.098","2018-10-07 04:45:00","2018-10-07 17:15:00",7174.79403585822,444734.257127037,12.75,562.72894398888,0.98,"0.098","storm_180",0.429628385380732,0.0266307938399423
"340","FC = 0.98, SFT = 0.098","2018-10-11 11:00:00","2018-10-13 09:00:00",131070.34291745,638121.334678213,46.25,2833.95336037731,0.98,"0.098","storm_181",7.84852352799104,0.0382108583639649
"341","FC = 0.98, SFT = 0.098","2018-10-16 00:15:00","2018-10-16 09:15:00",4173.88250377398,112096.603657805,9.25,451.230540948539,0.98,"0.098","storm_182",0.249933084058322,0.00671237147651527
"342","FC = 0.98, SFT = 0.098","2018-10-23 18:15:00","2018-10-24 01:00:00",3112.98303262827,208149.074576013,7,444.711861804038,0.98,"0.098","storm_183",0.186406169618459,0.0124640164416774
"343","FC = 0.98, SFT = 0.098","2018-10-24 05:15:00","2018-10-24 13:45:00",4009.91146598174,229721.345148814,8.75,458.275596112199,0.98,"0.098","storm_184",0.240114459040823,0.0137557691705877
"344","FC = 0.98, SFT = 0.098","2018-10-27 20:45:00","2018-10-29 08:00:00",29581.6345325582,1726691.96677122,35.5,833.285479790372,0.98,"0.098","storm_185",1.77135536123103,0.103394728549175
"345","FC = 0.98, SFT = 0.098","2018-10-29 16:30:00","2018-10-30 17:15:00",22732.824633767,1825173.37625605,25,909.31298535068,0.98,"0.098","storm_186",1.3612469840579,0.109291818937488
"346","FC = 0.98, SFT = 0.098","2018-10-31 17:15:00","2018-11-05 11:00:00",332938.802922042,50908087.4006516,114,2920.51581510563,0.98,"0.098","storm_187",19.9364552647929,3.04838846710488
"347","FC = 0.98, SFT = 0.098","2018-11-05 20:15:00","2018-11-08 10:45:00",172080.445425766,24941203.7936212,62.75,2742.31785539069,0.98,"0.098","storm_188",10.304218288968,1.49348525710306
"348","FC = 0.98, SFT = 0.098","2018-11-08 14:00:00","2018-11-08 21:30:00",3486.43532389263,479635.897345315,7.75,449.862622437759,0.98,"0.098","storm_189",0.20876858226902,0.0287207124158871
"349","FC = 0.98, SFT = 0.098","2018-11-09 21:00:00","2018-11-11 12:00:00",79372.2835982271,8860139.61288304,39.25,2022.22378594209,0.98,"0.098","storm_190",4.75283135318725,0.530547282208565
"350","FC = 0.98, SFT = 0.098","2018-11-15 04:30:00","2018-11-15 11:15:00",5264.59177692336,930243.009553372,7,752.08453956048,0.98,"0.098","storm_191",0.315245016582237,0.0557031742247528
"351","FC = 0.996, SFT = 0.1","2014-07-03 20:00:00","2014-07-05 03:15:00",31192.8876577344,9841733.61357295,31.5,990.250401832838,0.996,"0.1","storm_1",1.86783758429547,0.589325366082212
"352","FC = 0.996, SFT = 0.1","2014-07-08 22:45:00","2014-07-10 08:15:00",102449.100823579,19491313.4158197,33.75,3035.52891329124,0.996,"0.1","storm_2",6.13467669602272,1.16714451591735
"353","FC = 0.996, SFT = 0.1","2014-07-16 04:45:00","2014-07-16 09:45:00",2441.07434002981,796459.086111812,5.25,464.966540958059,0.996,"0.1","storm_3",0.14617211616945,0.0476921608450187
"354","FC = 0.996, SFT = 0.1","2014-07-28 13:15:00","2014-07-29 19:30:00",27940.2617311064,6648196.41235016,30.5,916.074155118244,0.996,"0.1","storm_4",1.67306956473691,0.398095593553902
"355","FC = 0.996, SFT = 0.1","2014-07-31 17:15:00","2014-07-31 22:30:00",2416.80145946555,581158.244237593,5.5,439.418447175555,0.996,"0.1","storm_5",0.144718650267398,0.0347998948645265
"356","FC = 0.996, SFT = 0.1","2014-08-04 07:30:00","2014-08-04 13:15:00",3050.44265182782,839433.004666061,6,508.407108637971,0.996,"0.1","storm_6",0.182661236636397,0.0502654493812013
"357","FC = 0.996, SFT = 0.1","2014-08-05 21:30:00","2014-08-08 10:15:00",117813.865270341,14229836.2446079,61,1931.37484049739,0.996,"0.1","storm_7",7.0547224712779,0.85208600267113
"358","FC = 0.996, SFT = 0.1","2014-08-13 19:45:00","2014-08-15 04:45:00",46336.1144820957,9309946.49504954,33.25,1393.56735284498,0.996,"0.1","storm_8",2.77461763365843,0.557481826050871
"359","FC = 0.996, SFT = 0.1","2014-08-17 15:00:00","2014-08-19 16:30:00",96484.1237131357,10539236.95923,49.75,1939.37937111831,0.996,"0.1","storm_9",5.77749243791232,0.631092033486827
"360","FC = 0.996, SFT = 0.1","2014-09-02 20:30:00","2014-09-04 07:30:00",122988.12932694,24750373.9390501,35.25,3489.0249454451,0.996,"0.1","storm_10",7.36455864233173,1.4820583197036
"361","FC = 0.996, SFT = 0.1","2014-09-06 16:15:00","2014-09-07 10:00:00",19203.1135420529,3965714.78277626,18,1066.83964122516,0.996,"0.1","storm_11",1.14988703844628,0.237467951064447
"362","FC = 0.996, SFT = 0.1","2014-09-22 00:15:00","2014-09-23 15:45:00",68001.9750477489,10979104.1374307,39.75,1710.74151063519,0.996,"0.1","storm_12",4.07197455375742,0.657431385474893
"363","FC = 0.996, SFT = 0.1","2014-10-04 20:15:00","2014-10-06 05:45:00",93600.727936686,10753774.8859385,33.75,2773.35490182773,0.996,"0.1","storm_13",5.60483400818479,0.64393861592446
"364","FC = 0.996, SFT = 0.1","2014-10-07 14:00:00","2014-10-08 01:45:00",6542.52526058543,239495.077965392,12,545.210438382119,0.996,"0.1","storm_14",0.391767979675774,0.0143410226326582
"365","FC = 0.996, SFT = 0.1","2014-10-08 06:30:00","2014-10-10 07:00:00",45135.8745557347,1289754.11024978,48.75,925.864093450967,0.996,"0.1","storm_15",2.70274697938531,0.0772307850448968
"366","FC = 0.996, SFT = 0.1","2014-10-16 12:15:00","2014-10-21 01:15:00",534760.711249014,25292874.0300923,109.25,4894.8348855745,0.996,"0.1","storm_16",32.0215994759889,1.51454335509535
"367","FC = 0.996, SFT = 0.1","2014-10-21 18:15:00","2014-10-23 11:30:00",59399.0025122674,4575860.20366811,41.5,1431.30126535584,0.996,"0.1","storm_17",3.55682649774057,0.274003605010066
"368","FC = 0.996, SFT = 0.1","2014-10-23 14:30:00","2014-10-25 17:15:00",202098.322049456,14434066.2215087,51,3962.71219704816,0.996,"0.1","storm_18",12.1016959311052,0.864315342605314
"369","FC = 0.996, SFT = 0.1","2014-10-25 19:00:00","2014-10-26 12:45:00",15469.9485066463,1587031.37488095,18,859.44158370257,0.996,"0.1","storm_19",0.926344221954866,0.0950318188551467
"370","FC = 0.996, SFT = 0.1","2014-10-26 16:15:00","2014-10-31 11:30:00",198534.712269177,19176662.9384896,115.5,1718.91525774179,0.996,"0.1","storm_20",11.8883061239028,1.14830316996944
"371","FC = 0.996, SFT = 0.1","2014-10-31 15:00:00","2014-10-31 23:30:00",3430.38274143212,490561.944334531,8.75,392.043741877957,0.996,"0.1","storm_21",0.205412140205516,0.0293749667266186
"372","FC = 0.996, SFT = 0.1","2014-11-07 03:45:00","2014-11-07 10:15:00",2798.45434528687,531823.420760059,6.75,414.585828931388,0.996,"0.1","storm_22",0.167572116484244,0.0318457138179676
"373","FC = 0.996, SFT = 0.1","2015-04-25 08:30:00","2015-04-25 20:30:00",6798.02416168548,2795077.91440612,12.25,554.940747892692,0.996,"0.1","storm_23",0.407067315070987,0.167369934994379
"374","FC = 0.996, SFT = 0.1","2015-04-26 11:45:00","2015-05-03 10:45:00",616318.022106301,240091278.993938,167.25,3685.01059555337,0.996,"0.1","storm_24",36.9052707848084,14.3767232930502
"375","FC = 0.996, SFT = 0.1","2015-05-03 11:45:00","2015-05-07 10:45:00",352761.476996447,106831415.172174,95.25,3703.53256689184,0.996,"0.1","storm_25",21.1234417363142,6.39709072887272
"376","FC = 0.996, SFT = 0.1","2015-05-07 13:15:00","2015-05-08 09:30:00",18548.1788387067,4274179.45616391,20.5,904.789211644227,0.996,"0.1","storm_26",1.11066939153932,0.255938889590654
"377","FC = 0.996, SFT = 0.1","2015-05-08 15:30:00","2015-05-09 09:45:00",13738.4452008321,2842034.4332174,18.5,742.618659504437,0.996,"0.1","storm_27",0.822661389271383,0.170181702587868
"378","FC = 0.996, SFT = 0.1","2015-05-09 17:00:00","2015-05-10 02:00:00",3884.15034648649,704309.648248404,9.25,419.908145566107,0.996,"0.1","storm_28",0.232583853083023,0.0421742304340362
"379","FC = 0.996, SFT = 0.1","2015-05-10 16:15:00","2015-05-15 04:30:00",305679.216799499,42461933.4649278,108.5,2817.31997050229,0.996,"0.1","storm_29",18.3041447185329,2.54263074640286
"380","FC = 0.996, SFT = 0.1","2015-05-16 21:30:00","2015-05-18 09:15:00",36060.7233508543,5992451.9593676,36,1001.68675974595,0.996,"0.1","storm_30",2.15932475154816,0.358829458644767
"381","FC = 0.996, SFT = 0.1","2015-05-27 15:15:00","2015-05-30 14:00:00",425056.37262222,49552028.3926064,71,5986.7094735524,0.996,"0.1","storm_31",25.4524774025281,2.96718732889859
"382","FC = 0.996, SFT = 0.1","2015-05-30 22:45:00","2015-06-05 01:15:00",535474.263760852,35551822.1378869,122.75,4362.31579438576,0.996,"0.1","storm_32",32.0643271713085,2.12885162502316
