"","run_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"69","FC = 0.996, SFT = 0.1","2016-09-19 07:30:00","2016-09-21 17:15:00",123494.750073818,315214184.939697,58,2.5674584214931,6.55330945820576,2129.21982885893,0.996,"0.1","storm_69"
"70","FC = 0.996, SFT = 0.1","2016-09-23 13:15:00","2016-09-25 12:00:00",68801.314384648,225164332.204875,47,1.43038075643759,4.6811711477105,1463.85775286485,0.996,"0.1","storm_70"
"71","FC = 0.996, SFT = 0.1","2016-10-21 02:45:00","2016-11-01 10:15:00",850164.186465021,3320031646.87186,149.5,17.6749311115389,69.0235269619928,5686.71696632121,0.996,"0.1","storm_71"
"72","FC = 0.996, SFT = 0.1","2016-11-03 13:30:00","2016-11-08 09:15:00",211960.422280725,761751307.989237,102.25,4.40666158587787,15.8368255299218,2072.96256509267,0.996,"0.1","storm_72"
"73","FC = 0.996, SFT = 0.1","2016-11-11 11:45:00","2016-11-12 05:45:00",9190.52110816375,37352824.5357843,18.25,0.191071124909849,0.776565998664955,503.590197707603,0.996,"0.1","storm_73"
"74","FC = 0.996, SFT = 0.1","2016-11-16 13:30:00","2016-11-18 05:00:00",19026.0976165697,62821421.6760461,39.75,0.395552965001449,1.30605866270366,478.643965196722,0.996,"0.1","storm_74"
"75","FC = 0.996, SFT = 0.1","2017-05-22 04:30:00","2017-05-28 08:00:00",304064.806803674,656227508.597461,147.75,6.32151365496203,13.6429835467247,2057.96823555786,0.996,"0.1","storm_75"
"76","FC = 0.996, SFT = 0.1","2017-05-28 10:30:00","2017-05-28 15:00:00",1936.7286973472,3463931.58107996,4.75,0.0402646298824782,0.0720152095858619,407.732357336253,0.996,"0.1","storm_76"
"77","FC = 0.996, SFT = 0.1","2017-05-28 16:15:00","2017-05-28 22:00:00",2353.09178264104,4445882.55917768,6,0.0489208270819344,0.0924299908352948,392.181963773507,0.996,"0.1","storm_77"
"78","FC = 0.996, SFT = 0.1","2017-05-29 18:30:00","2017-06-01 07:45:00",47171.1965533816,86957351.6618439,61.5,0.980690157034961,1.80784514889488,767.011326071246,0.996,"0.1","storm_78"
"79","FC = 0.996, SFT = 0.1","2017-06-03 13:30:00","2017-06-04 22:00:00",19169.6784545387,34781946.5690006,32.75,0.398538013607873,0.723117392286914,585.333693268358,0.996,"0.1","storm_79"
"80","FC = 0.996, SFT = 0.1","2017-06-05 21:00:00","2017-06-13 04:30:00",335557.124730205,810704622.132959,175.75,6.97623959938057,16.8545659487102,1909.28662719889,0.996,"0.1","storm_80"
"81","FC = 0.996, SFT = 0.1","2017-06-16 11:15:00","2017-06-17 11:00:00",11208.273934901,21400528.8784169,24,0.233020248126839,0.444917440299728,467.011413954207,0.996,"0.1","storm_81"
"82","FC = 0.996, SFT = 0.1","2017-06-19 12:15:00","2017-06-22 08:45:00",107141.748961179,201608909.795685,68.75,2.22747918838209,4.19145342610571,1558.42543943533,0.996,"0.1","storm_82"
"83","FC = 0.996, SFT = 0.1","2017-06-23 05:45:00","2017-06-29 08:15:00",947001.751294848,5032042084.38726,146.75,19.688186097606,104.616259550671,6453.16355226472,0.996,"0.1","storm_83"
"84","FC = 0.996, SFT = 0.1","2017-06-29 20:30:00","2017-07-06 22:30:00",719064.95096423,2938433346.64569,170.25,14.9493752799216,61.0900903668542,4223.582678204,0.996,"0.1","storm_84"
"85","FC = 0.996, SFT = 0.1","2017-07-17 03:00:00","2017-07-23 02:45:00",168281.809090237,587823679.918918,138.75,3.49858230956834,12.2208665263808,1212.84186731703,0.996,"0.1","storm_85"
"86","FC = 0.996, SFT = 0.1","2017-07-24 13:45:00","2017-07-30 08:15:00",167384.822606118,363199031.453861,135.5,3.47993394191514,7.55091541484118,1235.31234395659,0.996,"0.1","storm_86"
"87","FC = 0.996, SFT = 0.1","2017-07-30 15:45:00","2017-07-31 04:00:00",5812.82674324456,14248529.9224269,12.5,0.120848788840843,0.296227233314488,465.026139459565,0.996,"0.1","storm_87"
"88","FC = 0.996, SFT = 0.1","2017-07-31 18:00:00","2017-08-01 01:45:00",3379.10138852133,8029402.52444447,8,0.0702515881189466,0.166931445414646,422.387673565166,0.996,"0.1","storm_88"
"89","FC = 0.996, SFT = 0.1","2017-08-01 19:30:00","2017-08-02",1846.26089276899,4022422.50742653,4.75,0.0383838023444696,0.083626247555645,388.686503740839,0.996,"0.1","storm_89"
"90","FC = 0.996, SFT = 0.1","2017-08-03 18:15:00","2017-08-04 03:00:00",3622.50038856962,6560223.64823103,9,0.0753118583902208,0.136387186033909,402.500043174402,0.996,"0.1","storm_90"
"91","FC = 0.996, SFT = 0.1","2017-08-05 15:00:00","2017-08-14 08:15:00",25632.4285198666,33490752.1609436,41.75,0.532898721826748,0.696273433699452,613.95038370938,0.996,"0.1","storm_91"
"92","FC = 0.996, SFT = 0.1","2017-08-15 17:30:00","2017-08-17 03:45:00",27504.8498511673,27295751.8925327,34.5,0.571826400232169,0.567479249325004,797.242024671516,0.996,"0.1","storm_92"
"93","FC = 0.996, SFT = 0.1","2017-08-17 21:30:00","2017-08-18 03:45:00",3082.34991274857,4274885.2979782,6.5,0.0640821187681615,0.0888749542199211,474.207678884395,0.996,"0.1","storm_93"
"94","FC = 0.996, SFT = 0.1","2017-08-18 08:00:00","2017-08-21 16:00:00",123866.482366912,140666811.287581,80.25,2.57518674359484,2.92446593113474,1543.50756843504,0.996,"0.1","storm_94"
"95","FC = 0.996, SFT = 0.1","2017-08-22 18:00:00","2017-08-26 08:15:00",76264.7307085694,78374935.5327116,77.75,1.58554533697649,1.62941653914161,980.896857988031,0.996,"0.1","storm_95"
"96","FC = 0.996, SFT = 0.1","2017-08-26 17:15:00","2017-08-27 07:15:00",6232.9055211184,7537161.8026698,14.25,0.129582235366287,0.156697750575256,437.396878674975,0.996,"0.1","storm_96"
"97","FC = 0.996, SFT = 0.1","2017-09-14 13:30:00","2017-09-15 08:30:00",8579.519994246,19863183.8129268,19.25,0.178368399048773,0.412956004426753,445.689350350441,0.996,"0.1","storm_97"
"98","FC = 0.996, SFT = 0.1","2017-09-15 18:00:00","2017-09-16 04:15:00",4554.13098392218,9867465.94333736,10.5,0.09468047783622,0.205144822106806,433.726760373541,0.996,"0.1","storm_98"
"99","FC = 0.996, SFT = 0.1","2017-09-16 19:45:00","2017-09-17 00:30:00",1950.95560384722,3768957.17477376,5,0.0405604075643913,0.0783566980202445,390.191120769444,0.996,"0.1","storm_99"
"100","FC = 0.996, SFT = 0.1","2017-09-17 20:15:00","2017-09-18 03:15:00",2819.29261965307,4787403.87104158,7.25,0.0586131521757395,0.0995302260091804,388.867947538354,0.996,"0.1","storm_100"
"101","FC = 0.996, SFT = 0.1","2017-09-18 21:00:00","2017-09-19 02:30:00",2154.13256901571,3302558.08360078,5.75,0.0447844608942975,0.0686602512183114,374.631751133167,0.996,"0.1","storm_101"
"102","FC = 0.996, SFT = 0.1","2017-09-19 20:00:00","2017-09-19 23:45:00",1536.93396070894,2225679.11706309,4,0.0319528889960278,0.0462719151156568,384.233490177234,0.996,"0.1","storm_102"
"103","FC = 0.996, SFT = 0.1","2017-10-05 06:45:00","2017-10-06 09:00:00",23580.0870262069,5609192.44606696,26.5,0.490230499505341,0.11661522756896,889.814604762525,0.996,"0.1","storm_103"
"104","FC = 0.996, SFT = 0.1","2017-10-06 15:45:00","2017-10-07 04:15:00",6956.98744417967,2222831.10033587,12.75,0.144635913600409,0.0462127047886875,545.646074053308,0.996,"0.1","storm_104"
"105","FC = 0.996, SFT = 0.1","2017-10-08 18:15:00","2017-10-15 10:00:00",136753.221788957,206330966.617007,83.25,2.84310232409474,4.28962508559266,1642.68134281029,0.996,"0.1","storm_105"
"106","FC = 0.996, SFT = 0.1","2017-10-15 14:30:00","2017-10-17 02:45:00",15982.8903921188,28890813.3183191,36.5,0.332284623536773,0.600640609528465,437.887408003254,0.996,"0.1","storm_106"
"107","FC = 0.996, SFT = 0.1","2017-10-25 08:30:00","2017-11-01 23:45:00",359409.945685326,635381503.30508,183.5,7.47214024293817,13.2095946633073,1958.63730618706,0.996,"0.1","storm_107"
"108","FC = 0.996, SFT = 0.1","2017-11-16 20:45:00","2017-11-17 21:15:00",12682.8809094827,36465650.2566455,24.75,0.263677357785502,0.758121626957287,512.43963270637,0.996,"0.1","storm_108"
"109","FC = 0.996, SFT = 0.1","2017-11-19 00:45:00","2017-11-24 02:15:00",212734.684163147,532564131.694371,114.25,4.42275850651034,11.0720193699454,1862.0103646665,0.996,"0.1","storm_109"
"110","FC = 0.996, SFT = 0.1","2017-11-26","2017-11-28 01:45:00",29289.3785525833,82559316.6976495,20,0.608926789034996,1.71640991055404,1464.46892762916,0.996,"0.1","storm_110"
"111","FC = 0.996, SFT = 0.1","2017-11-28 10:15:00","2017-12-03 21:00:00",124683.90324637,377835126.578715,131,2.59218094067297,7.85520013677161,951.785520964654,0.996,"0.1","storm_111"
"112","FC = 0.996, SFT = 0.1","2017-12-05 23:30:00","2018-04-03 17:15:00",104793.847788276,291207573.059974,41.75,2.17866627418453,6.05421149812837,2510.03228235392,0.996,"0.1","storm_112"
"113","FC = 0.996, SFT = 0.1","2018-04-04 03:00:00","2018-04-06 06:45:00",238420.133299456,464968230.857439,52,4.95675952805522,9.66669918622535,4585.00256345108,0.996,"0.1","storm_113"
"114","FC = 0.996, SFT = 0.1","2018-04-06 09:00:00","2018-04-09 07:15:00",95762.9086018461,233669784.019801,70.5,1.99091286074524,4.85799966777134,1358.3391291042,0.996,"0.1","storm_114"
"115","FC = 0.996, SFT = 0.1","2018-04-09 10:15:00","2018-04-11 10:00:00",33026.4648709642,82838360.0753185,48,0.686620891288238,1.7222112281771,688.051351478421,0.996,"0.1","storm_115"
