"Site","Datetime","Q_total","Q_old","Q_new"
"Wade",2022-03-16 00:02:00,0.447549422,0.00878210186566043,0.43876732013434
"Wade",2022-03-16 00:17:00,0.456979008,0.00896713525132081,0.448011872748679
"Wade",2022-03-16 00:32:00,0.466591933,0.00915576623245289,0.457436166767547
"Wade",2022-03-16 00:47:00,0.456979008,0.00896713525132081,0.448011872748679
"Wade",2022-03-16 01:02:00,0.456979008,0.00827735561660372,0.448701652383396
"Wade",2022-03-16 01:17:00,0.456979008,0.0079324657992453,0.449046542200755
"Wade",2022-03-16 01:32:00,0.447549422,0.00776878241962266,0.439780639580377
"Wade",2022-03-16 01:47:00,0.476391464,0.0075503552784906,0.468841108721509
"Wade",2022-03-16 02:02:00,0.456979008,0.00689779634716979,0.45008121165283
"Wade",2022-03-16 02:17:00,0.466591933,0.00774718681207543,0.458844746187925
"Wade",2022-03-16 02:32:00,0.447549422,0.00743100927094336,0.440118412729057
"Wade",2022-03-16 02:47:00,0.438299959,0.00694664085962267,0.431353318140377
"Wade",2022-03-16 03:02:00,0.456979008,0.00689779634716979,0.45008121165283
"Wade",2022-03-16 03:17:00,0.447549422,0.0064176898249057,0.441131732175094
"Wade",2022-03-16 03:32:00,0.447549422,0.00607991667622641,0.441469505323774
"Wade",2022-03-16 03:47:00,0.438299959,0.00562347117207541,0.432676487827925
"Wade",2022-03-16 04:02:00,0.466591933,0.00528217282641504,0.461309760173585
"Wade",2022-03-16 04:17:00,0.456979008,0.00517334726037731,0.451805660739623
"Wade",2022-03-16 04:32:00,0.447549422,0.00472882408150945,0.442820597918491
"Wade",2022-03-16 04:47:00,0.447549422,0.00439105093283015,0.44315837106717
"Wade",2022-03-16 05:02:00,0.438299959,0.00396950906264154,0.434330449937358
"Wade",2022-03-16 05:17:00,0.466591933,0.00422573826113211,0.462366194738868
"Wade",2022-03-16 05:32:00,0.466591933,0.00422573826113211,0.462366194738868
"Wade",2022-03-16 05:47:00,0.429227456,0.00356339774792451,0.425664058252075
"Wade",2022-03-16 06:02:00,0.429227456,0.00291550724830188,0.426311948751698
"Wade",2022-03-16 06:17:00,0.456979008,0.00241422872150944,0.454564779278491
"Wade",2022-03-16 06:32:00,0.438299959,0.00231554695320756,0.435984412046792
"Wade",2022-03-16 06:47:00,0.447549422,0.00202663889207543,0.445522783107925
"Wade",2022-03-16 07:02:00,0.456979008,0.0020693389041509,0.454909669095849
"Wade",2022-03-16 07:17:00,0.447549422,0.00202663889207543,0.445522783107925
"Wade",2022-03-16 07:32:00,0.4203288,0.00126891713207544,0.419059882867925
"Wade",2022-03-16 07:47:00,0.429227456,0.000971835749433999,0.428255620250566
"Wade",2022-03-16 08:02:00,0.429227456,0.000971835749433999,0.428255620250566
"Wade",2022-03-16 08:17:00,0.429227456,0.000647890499622628,0.428579565500377
"Wade",2022-03-16 08:32:00,0.411600927,0.000621284418113194,0.410979642581887
"Wade",2022-03-16 08:47:00,0.411600927,0.000310642209056652,0.411290284790943
"Wade",2022-03-16 09:02:00,0.394645524,0,0.394645524
