"Site","Datetime","Q_total","Q_old","Q_new"
"Hungerford",2022-03-05 00:02:00,1.137528313,0.17804512429327,0.95948318870673
"Hungerford",2022-03-05 00:17:00,1.142011296,0.17848951542664,0.96352178057336
"Hungerford",2022-03-05 00:32:00,1.142011296,0.161058647433624,0.980952648566376
"Hungerford",2022-03-05 00:47:00,1.133055288,0.173069329262518,0.959985958737482
"Hungerford",2022-03-05 01:02:00,1.137528313,0.174072904895579,0.963455408104421
"Hungerford",2022-03-05 01:17:00,1.142011296,0.175530770306055,0.966480525693945
"Hungerford",2022-03-05 01:32:00,1.137528313,0.167730167470234,0.969798145529766
"Hungerford",2022-03-05 01:47:00,1.142011296,0.166397252759899,0.975614043240101
"Hungerford",2022-03-05 02:02:00,1.133055288,0.164071255727852,0.968984032272148
"Hungerford",2022-03-05 02:17:00,1.142011296,0.163888751462011,0.978122544537989
"Hungerford",2022-03-05 02:32:00,1.142011296,0.171800178632273,0.970211117367727
"Hungerford",2022-03-05 02:47:00,1.142011296,0.353763003548296,0.788248292451704
"Hungerford",2022-03-05 03:02:00,1.146504242,0.163435777893664,0.983068464106336
"Hungerford",2022-03-05 03:17:00,1.146504242,0.162338026718558,0.984166215281442
"Hungerford",2022-03-05 03:32:00,1.128592217,0.160183181460997,0.968409035539003
"Hungerford",2022-03-05 03:47:00,1.137528313,0.170356957717094,0.967171355282906
"Hungerford",2022-03-05 04:02:00,1.137528313,0.160426409222867,0.977101903777133
"Hungerford",2022-03-05 04:17:00,1.151007158,0.0268384659764572,1.12416869202354
"Hungerford",2022-03-05 04:32:00,1.146504242,0.186875994162095,0.959628247837905
"Hungerford",2022-03-05 04:47:00,1.142011296,0.192961638299071,0.949049657700929
"Hungerford",2022-03-05 05:02:00,1.133055288,0.383790171897043,0.749265116102957
"Hungerford",2022-03-05 05:17:00,1.137528313,0.42528374777212,0.712244565227879
"Hungerford",2022-03-05 05:32:00,1.137528313,0.453345555775162,0.684182757224838
"Hungerford",2022-03-05 05:47:00,1.137528313,0.471861223612785,0.665667089387215
"Hungerford",2022-03-05 06:02:00,1.133055288,0.491511789815601,0.641543498184399
"Hungerford",2022-03-05 06:17:00,1.133055288,0.497127608759223,0.635927679240777
"Hungerford",2022-03-05 06:32:00,1.133055288,0.518761274917038,0.614294013082962
"Hungerford",2022-03-05 06:47:00,1.137528313,0.531957059016559,0.605571253983441
"Hungerford",2022-03-05 07:02:00,1.137528313,0.540862518633962,0.596665794366038
"Hungerford",2022-03-05 07:17:00,1.137528313,0.556174783731512,0.581353529268488
"Hungerford",2022-03-05 07:32:00,1.133055288,0.567708242300648,0.565347045699352
"Hungerford",2022-03-05 07:47:00,1.142011296,0.582744147663193,0.559267148336806
"Hungerford",2022-03-05 08:02:00,1.137528313,0.587888470858237,0.549639842141763
"Hungerford",2022-03-05 08:17:00,1.133055288,0.596999843381583,0.536055444618417
"Hungerford",2022-03-05 08:32:00,1.133055288,0.609507803756012,0.523547484243988
"Hungerford",2022-03-05 08:47:00,1.128592217,0.605454287069839,0.523137929930161
"Hungerford",2022-03-05 09:02:00,1.137528313,0.61120924280597,0.52631907019403
"Hungerford",2022-03-05 09:17:00,1.133055288,0.624249328483019,0.508805959516981
"Hungerford",2022-03-05 09:32:00,1.128592217,0.65281002920811,0.47578218779189
"Hungerford",2022-03-05 09:47:00,1.133055288,0.668154822042242,0.464900465957758
"Hungerford",2022-03-05 10:02:00,1.133055288,0.678684482561532,0.454370805438468
"Hungerford",2022-03-05 10:17:00,1.128592217,0.689486892582315,0.439105324417685
"Hungerford",2022-03-05 10:32:00,1.133055288,0.705040541921938,0.428014746078062
