"Site","Datetime","Q_total","Q_old","Q_new"
"Hungerford",2022-03-16 00:02:00,2.703136212,1.77034275015301,0.932793461846988
"Hungerford",2022-03-16 00:17:00,2.754523108,1.79500430944512,0.959518798554885
"Hungerford",2022-03-16 00:32:00,2.799004599,1.86675020286886,0.932254396131144
"Hungerford",2022-03-16 00:47:00,2.799004599,1.88347457431785,0.915530024682149
"Hungerford",2022-03-16 01:02:00,2.851409025,1.92541245115498,0.925996573845017
"Hungerford",2022-03-16 01:17:00,2.843889048,1.95414453187385,0.889744516126155
"Hungerford",2022-03-16 01:32:00,2.851409025,1.93261386608815,0.918795158911852
"Hungerford",2022-03-16 01:47:00,2.761908742,1.8927088058858,0.869199936114205
"Hungerford",2022-03-16 02:02:00,2.813921267,1.94412596591549,0.869795301084514
"Hungerford",2022-03-16 02:17:00,2.76930555,1.91893052432857,0.85037502567143
"Hungerford",2022-03-16 02:32:00,2.881601172,1.99958341767771,0.882017754322287
"Hungerford",2022-03-16 02:47:00,2.784132703,1.94824119170137,0.835891511298632
"Hungerford",2022-03-16 03:02:00,2.858940222,1.98632418159037,0.872616040409634
"Hungerford",2022-03-16 03:17:00,2.82888274,1.98216959267587,0.846713147324135
"Hungerford",2022-03-16 03:32:00,2.82888274,1.9570766325576,0.871806107442405
"Hungerford",2022-03-16 03:47:00,2.76930555,1.93001866408156,0.839286885918443
"Hungerford",2022-03-16 04:02:00,2.791563056,1.95447244637773,0.837090609622275
"Hungerford",2022-03-16 04:17:00,2.739785346,1.92632191322188,0.81346343277812
"Hungerford",2022-03-16 04:32:00,2.761908742,1.91499598373488,0.846912758265123
"Hungerford",2022-03-16 04:47:00,2.761908742,1.93864421061291,0.823264531387089
"Hungerford",2022-03-16 05:02:00,2.725092233,1.91766993161217,0.807422301387828
"Hungerford",2022-03-16 05:17:00,2.71776241,1.92121728576814,0.796545124231859
"Hungerford",2022-03-16 05:32:00,2.761908742,1.9340506701402,0.827858071859801
"Hungerford",2022-03-16 05:47:00,2.645076819,1.85989601385272,0.785180805147284
"Hungerford",2022-03-16 06:02:00,2.681280477,1.84703459247819,0.834245884521806
"Hungerford",2022-03-16 06:17:00,2.659524921,1.85678547829333,0.802739442706665
"Hungerford",2022-03-16 06:32:00,2.601999063,1.82704122946514,0.774957833534865
"Hungerford",2022-03-16 06:47:00,2.580609922,1.81202245293076,0.768587469069237
"Hungerford",2022-03-16 07:02:00,2.587728554,1.83806196600801,0.749666587991992
"Hungerford",2022-03-16 07:17:00,2.573502366,1.84983362750117,0.72366873849883
"Hungerford",2022-03-16 07:32:00,2.545182819,1.79529927684914,0.749883542150856
"Hungerford",2022-03-16 07:47:00,2.496049115,1.78678001511735,0.709269099882654
