"Site","Datetime","Q_total","Q_old","Q_new"
"Wade",2022-03-05 00:02:00,1.452268467,0.0604597747519114,1.39180869224809
"Wade",2022-03-05 00:17:00,1.371273647,0.0570878578615121,1.31418578913849
"Wade",2022-03-05 00:32:00,1.424791591,0.0520527089320306,1.37273888206797
"Wade",2022-03-05 00:47:00,1.371273647,0.0431071579770604,1.32816648902294
"Wade",2022-03-05 01:02:00,1.371273647,0.0361168080348342,1.33515683896517
"Wade",2022-03-05 01:17:00,1.345217199,0.0262871670152932,1.31893003198471
"Wade",2022-03-05 01:32:00,1.345217199,0.030858848235344,1.31435835076466
"Wade",2022-03-05 01:47:00,1.345217199,0.0331446888453695,1.31207251015463
"Wade",2022-03-05 02:02:00,1.319619033,0.0594220974927784,1.26019693550722
"Wade",2022-03-05 02:17:00,1.294471739,0.072587200317757,1.22188453868224
"Wade",2022-03-05 02:32:00,1.345217199,0.066289377690739,1.27892782130926
"Wade",2022-03-05 02:47:00,1.345217199,0.0685752183007648,1.27664198069924
"Wade",2022-03-05 03:02:00,1.319619033,0.0683914706992353,1.25122756230076
"Wade",2022-03-05 03:17:00,1.294471739,0.0681879760560749,1.22628376294393
"Wade",2022-03-05 03:32:00,1.269768017,0.0712019448785047,1.1985660721215
"Wade",2022-03-05 03:47:00,1.294471739,0.0714873942523363,1.22298434474766
"Wade",2022-03-05 04:02:00,1.245500671,0.0656083615989806,1.17989230940102
"Wade",2022-03-05 04:17:00,1.294471739,0.0637887517943923,1.23068298720561
"Wade",2022-03-05 04:32:00,1.294471739,0.0692877821214952,1.2251839568785
"Wade",2022-03-05 04:47:00,1.19824687,0.0651553098385727,1.13309156016143
"Wade",2022-03-05 05:02:00,1.19824687,0.0773719304333048,1.1208749395667
"Wade",2022-03-05 05:17:00,1.130465202,0.0797184467000848,1.05074675529992
"Wade",2022-03-05 05:32:00,1.108670918,0.0989043724638913,1.00976654553611
"Wade",2022-03-05 05:47:00,1.087265557,0.0969948033007647,0.990270753699235
"Wade",2022-03-05 06:02:00,1.066242739,0.101460651459643,0.964782087540357
"Wade",2022-03-05 06:17:00,1.005407153,0.0828585334248087,0.922548619575191
"Wade",2022-03-05 06:32:00,0.947793751,0.0797209697102803,0.86807278128972
"Wade",2022-03-05 06:47:00,0.96665006,0.0936262589974512,0.873023801002549
"Wade",2022-03-05 07:02:00,0.911096914,0.0874714964163126,0.823625417583687
"Wade",2022-03-05 07:17:00,0.92927792,0.0892169965675445,0.840060923432455
"Wade",2022-03-05 07:32:00,0.911096914,0.0874714964163126,0.823625417583687
"Wade",2022-03-05 07:47:00,0.92927792,0.0829007490229397,0.84637717097706
"Wade",2022-03-05 08:02:00,0.893245165,0.0736149371325403,0.81963022786746
"Wade",2022-03-05 08:17:00,0.875717192,0.0669622321835173,0.808754959816483
"Wade",2022-03-05 08:32:00,0.911096914,0.0464450423449449,0.864651871655055
"Wade",2022-03-05 08:47:00,0.96665006,0.0533833932880203,0.91326666671198
"Wade",2022-03-05 09:02:00,1.066242739,0.0507303257298215,1.01551241327018
"Wade",2022-03-05 09:17:00,1.108670918,0.0310842313457942,1.07758668665421
"Wade",2022-03-05 09:32:00,1.3977959,0.036815355055225,1.36098054494477
"Wade",2022-03-05 09:47:00,1.72255033,0.0497593128462192,1.67279101715378
"Wade",2022-03-05 10:02:00,1.508697342,0.049990821017842,1.45870652098216
"Wade",2022-03-05 10:17:00,1.345217199,0.0514314137255734,1.29378578527443
"Wade",2022-03-05 10:32:00,1.371273647,0.0524276245666949,1.31884602243331
"Wade",2022-03-05 10:47:00,1.294471739,0.052790691140187,1.24168104785981
"Wade",2022-03-05 11:02:00,1.269768017,0.0539408673322005,1.2158271496678
"Wade",2022-03-05 11:17:00,1.345217199,0.0548601746406118,1.29035702435939
"Wade",2022-03-05 11:32:00,1.19824687,0.0264693446219199,1.17177752537808
"Wade",2022-03-05 11:47:00,1.19824687,0.0295234997706031,1.1687233702294
"Wade",2022-03-05 12:02:00,1.221662616,0.0311383844350043,1.190524231565
"Wade",2022-03-05 12:17:00,1.269768017,0.0377586071325405,1.23200940986746
"Wade",2022-03-05 12:32:00,1.19824687,0.0213790860407817,1.17686778395922
"Wade",2022-03-05 12:47:00,1.19824687,0.0203610343245539,1.17788583567545
"Wade",2022-03-05 13:02:00,1.175246552,0.0149776535938826,1.16026889840612
"Wade",2022-03-05 13:17:00,1.108670918,0.0122453032574341,1.09642561474257
"Wade",2022-03-05 13:32:00,1.087265557,0.0147801605029737,1.07248539649703
"Wade",2022-03-05 13:47:00,1.108670918,0.0367359097723025,1.0719350082277
"Wade",2022-03-05 14:02:00,1.045596178,0.0408644215700935,1.00473175642991
"Wade",2022-03-05 14:17:00,0.985852585,0.0268031289039932,0.959049456096007
"Wade",2022-03-05 14:32:00,1.005407153,0.027334773913339,0.978072379086661
"Wade",2022-03-05 14:47:00,0.985852585,0.0368543022429908,0.948998282757009
"Wade",2022-03-05 15:02:00,0.947793751,0.0249631319294816,0.922830619070518
"Wade",2022-03-05 15:17:00,0.911096914,0.0224484371333899,0.88864847686661
"Wade",2022-03-05 15:32:00,0.911096914,0.0294151934851316,0.881681720514868
"Wade",2022-03-05 15:47:00,0.911096914,0.0309633615632964,0.880133552436704
"Wade",2022-03-05 16:02:00,0.893245165,0.0242853400849618,0.868959824915038
"Wade",2022-03-05 16:17:00,0.858507594,0.0320937418317758,0.826413852168224
"Wade",2022-03-05 16:32:00,0.893245165,0.0326334257391674,0.860611739260833
"Wade",2022-03-05 16:47:00,0.875717192,0.0297609920815632,0.845956199918437
"Wade",2022-03-05 17:02:00,0.858507594,0.0247997095972812,0.833707884402719
"Wade",2022-03-05 17:17:00,0.825022341,0.0238324210654206,0.801189919934579
"Wade",2022-03-05 17:32:00,0.841611056,0.0307470479252336,0.810864008074766
"Wade",2022-03-05 17:47:00,0.841611056,0.0278868574205608,0.813724198579439
"Wade",2022-03-05 18:02:00,0.808736293,0.0274846658623618,0.781251627137638
"Wade",2022-03-05 18:17:00,0.825022341,0.0259352817476636,0.799087059252336
"Wade",2022-03-05 18:32:00,0.825022341,0.0231314675046728,0.801890873495327
"Wade",2022-03-05 18:47:00,0.792747834,0.0195324445080713,0.773215389491929
"Wade",2022-03-05 19:02:00,0.858507594,0.0153174676924385,0.843190126307562
"Wade",2022-03-05 19:17:00,0.875717192,0.00744024802039093,0.868276943979609
"Wade",2022-03-05 19:32:00,0.825022341,0.00210286068224307,0.822919480317757
"Wade",2022-03-05 19:47:00,0.841611056,0.012870857271028,0.828740198728972
"Wade",2022-03-05 20:02:00,0.841611056,0.0100106667663552,0.831600389233645
"Wade",2022-03-05 20:17:00,0.875717192,0.0238087936652507,0.851908398334749
"Wade",2022-03-05 20:32:00,0.808736293,0.0529079817850467,0.755828311214953
"Wade",2022-03-05 20:47:00,0.825022341,0.0623848669065421,0.762637474093458
"Wade",2022-03-05 21:02:00,0.792747834,0.0612914638011895,0.731456370198811
"Wade",2022-03-05 21:17:00,0.808736293,0.0535950984316059,0.755141194568394
"Wade",2022-03-05 21:32:00,0.825022341,0.0588800991028037,0.766142241897196
"Wade",2022-03-05 21:47:00,0.777051964,0.0574371460220901,0.71961481797791
"Wade",2022-03-05 22:02:00,0.792747834,0.0417590192931182,0.750988814706882
"Wade",2022-03-05 22:17:00,0.777051964,0.0283884744706882,0.748663489529312
"Wade",2022-03-05 22:32:00,0.792747834,0.0276148353389975,0.765132998661003
"Wade",2022-03-05 22:47:00,0.808736293,0.0295460158020391,0.779190277197961
"Wade",2022-03-05 23:02:00,0.808736293,0.00549693317247227,0.803239359827528
"Wade",2022-03-05 23:17:00,0.761643762,0.00517684799999989,0.756466914
"Wade",2022-03-05 23:32:00,0.746518378,0.0120508489226849,0.734467529077315
"Wade",2022-03-05 23:47:00,0.761643762,0.00776527200000006,0.75387849
"Wade",2022-03-06 00:02:00,0.73167104,0,0.73167104
"Wade",2022-03-06 00:17:00,0.761643762,0.00388263599999992,0.757761126
"Wade",2022-03-06 00:32:00,0.73167104,0.00870296903993207,0.722968070960068
"Wade",2022-03-06 00:47:00,0.73167104,0.0068380471028037,0.724832992897196
"Wade",2022-03-06 01:02:00,0.73167104,0.000621640645709307,0.731049399354291
"Wade",2022-03-06 01:17:00,0.73167104,0.0254872664740867,0.706183773525913
"Wade",2022-03-06 01:32:00,0.702791776,0.0322436328836023,0.670548143116398
"Wade",2022-03-06 01:47:00,0.717097048,0.0274166246049277,0.689680423395072
