"Site","Datetime","Q_total","Q_old","Q_new"
"Wade",2022-02-16 00:02:00,0.09297524,0.00126418744128553,0.0917110525587145
"Wade",2022-02-16 00:17:00,0.095184416,0.00117656880098886,0.0940078471990111
"Wade",2022-02-16 00:32:00,0.09297524,0.00114926131025957,0.0918259786897404
"Wade",2022-02-16 00:47:00,0.09297524,0.00107264388957561,0.0919025961104244
"Wade",2022-02-16 01:02:00,0.097442021,0.00108402742768849,0.0963579935723115
"Wade",2022-02-16 01:17:00,0.088698374,0.000986755705809627,0.0877116182941904
"Wade",2022-02-16 01:32:00,0.09297524,0.000996026468891628,0.0919792135311084
"Wade",2022-02-16 01:47:00,0.088698374,0.000913662690564483,0.0877847113094355
"Wade",2022-02-16 02:02:00,0.095184416,0.000902036080758125,0.0942823799192419
"Wade",2022-02-16 02:17:00,0.090813539,0.000860614502266161,0.0899529244977338
"Wade",2022-02-16 02:32:00,0.090813539,0.000785778458590856,0.0900277605414091
"Wade",2022-02-16 02:47:00,0.09297524,0.000766174206839731,0.0922090657931603
"Wade",2022-02-16 03:02:00,0.090813539,0.000710942414915525,0.0901025965850845
"Wade",2022-02-16 03:17:00,0.09297524,0.000689556786155747,0.0922856832138443
"Wade",2022-02-16 03:32:00,0.090813539,0.000636106371240221,0.0901774326287598
"Wade",2022-02-16 03:47:00,0.090813539,0.00056127032756489,0.0902522686724351
"Wade",2022-02-16 04:02:00,0.095184416,0.000588284400494432,0.0945961315995056
"Wade",2022-02-16 04:17:00,0.09297524,0.000498013234445828,0.0924772267655542
"Wade",2022-02-16 04:32:00,0.088698374,0.000438558091470942,0.088259815908529
"Wade",2022-02-16 04:47:00,0.090813539,0.000374180218376602,0.0904393587816234
"Wade",2022-02-16 05:02:00,0.095184416,0.000352970640296648,0.0948314453597034
"Wade",2022-02-16 05:17:00,0.102106433,0.000294497334569428,0.101811935665431
"Wade",2022-02-16 05:32:00,0.097442021,0.000281044147919243,0.0971609768520808
"Wade",2022-02-16 05:47:00,0.095184416,0.000196094800164801,0.0949883211998352
