"Site","Datetime","Q_total","Q_old","Q_new"
"Wade",2022-02-16 00:02:00,0.09297524,0.00151515205925925,0.0914600879407407
"Wade",2022-02-16 00:17:00,0.095184416,0.00141013949629628,0.0937742765037037
"Wade",2022-02-16 00:32:00,0.09297524,0.00137741096296295,0.091597829037037
"Wade",2022-02-16 00:47:00,0.09297524,0.0012855835654321,0.0916896564345679
"Wade",2022-02-16 01:02:00,0.097442021,0.00129922694666665,0.0961427940533334
"Wade",2022-02-16 01:17:00,0.088698374,0.00118264498666665,0.0875157290133333
"Wade",2022-02-16 01:32:00,0.09297524,0.00119375616790123,0.0917814838320988
"Wade",2022-02-16 01:47:00,0.088698374,0.00109504165432099,0.087603332345679
"Wade",2022-02-16 02:02:00,0.095184416,0.00108110694716048,0.0941033090528395
"Wade",2022-02-16 02:17:00,0.090813539,0.00103146241827159,0.0897820765817284
"Wade",2022-02-16 02:32:00,0.090813539,0.000941770034074078,0.0898717689659259
"Wade",2022-02-16 02:47:00,0.09297524,0.000918273975308655,0.0920569660246914
"Wade",2022-02-16 03:02:00,0.090813539,0.000852077649876533,0.0899614613501235
"Wade",2022-02-16 03:17:00,0.09297524,0.000826446577777776,0.0921487934222222
"Wade",2022-02-16 03:32:00,0.090813539,0.00076238526567902,0.090051153734321
"Wade",2022-02-16 03:47:00,0.090813539,0.000672692881481475,0.0901408461185185
"Wade",2022-02-16 04:02:00,0.095184416,0.000705069748148141,0.0944793462518519
"Wade",2022-02-16 04:17:00,0.09297524,0.000596878083950629,0.0923783619160494
"Wade",2022-02-16 04:32:00,0.088698374,0.000525619994074063,0.0881727540059259
"Wade",2022-02-16 04:47:00,0.090813539,0.000448461920987661,0.0903650770790123
"Wade",2022-02-16 05:02:00,0.095184416,0.000423041848888871,0.0947613741511111
"Wade",2022-02-16 05:17:00,0.102106433,0.000352960509135804,0.101753472490864
"Wade",2022-02-16 05:32:00,0.097442021,0.000336836615802471,0.0971051843841975
"Wade",2022-02-16 05:47:00,0.095184416,0.000235023249382703,0.0949493927506173
"Wade",2022-02-16 06:02:00,0.102106433,0.000252114649382702,0.101854318350617
"Wade",2022-02-16 06:17:00,0.104515238,0.000206449852839502,0.10430878814716
"Wade",2022-02-16 06:32:00,0.102106433,0.000201691719506169,0.101904741280494
"Wade",2022-02-16 06:47:00,0.117366912,0.000115917937777755,0.117250994062222
"Wade",2022-02-16 07:02:00,0.117366912,0.000115917937777755,0.117250994062222
"Wade",2022-02-16 07:17:00,0.125763427,0,0.125763427
"Wade",2022-02-16 07:32:00,0.134712174,0,0.134712174
"Wade",2022-02-16 07:47:00,0.141001106,0,0.141001106
"Wade",2022-02-16 08:02:00,0.144246319,0,0.144246319
"Wade",2022-02-16 08:17:00,0.150944831,7.45406572839358e-05,0.150870290342716
"Wade",2022-02-16 08:32:00,0.154400835,0,0.154400835
"Wade",2022-02-16 08:47:00,0.168969209,8.34415846913414e-05,0.168885767415309
"Wade",2022-02-16 09:02:00,0.180718058,0,0.180718058
"Wade",2022-02-16 09:17:00,0.18479914,9.12588345678831e-05,0.184707881165432
"Wade",2022-02-16 09:32:00,0.18896526,0.000186632355555518,0.188778627644444
"Wade",2022-02-16 09:47:00,0.193218041,0.000381665266172831,0.192836375733827
"Wade",2022-02-16 10:02:00,0.18479914,0.00045629417283948,0.184342845827161
"Wade",2022-02-16 10:17:00,0.180718058,0.000535460912592613,0.180182597087407
"Wade",2022-02-16 10:32:00,0.197559135,0.000682920466666669,0.196876214533333
"Wade",2022-02-16 10:47:00,0.193218041,0.000763330532345663,0.192454710467654
"Wade",2022-02-16 11:02:00,0.18479914,0.000912588345679025,0.183886551654321
"Wade",2022-02-16 11:17:00,0.197559135,0.00117072079999997,0.1963884142
"Wade",2022-02-16 11:32:00,0.18896526,0.00121311031111114,0.187752149688889
"Wade",2022-02-16 11:47:00,0.180718058,0.00142789576691355,0.179290162233086
"Wade",2022-02-16 12:02:00,0.197559135,0.00156096106666663,0.195998173933333
"Wade",2022-02-16 12:17:00,0.18479914,0.00146014135308639,0.183338998646914
"Wade",2022-02-16 12:32:00,0.18896526,0.00177300737777776,0.187192252622222
"Wade",2022-02-16 12:47:00,0.176720417,0.00174538683456793,0.174975030165432
"Wade",2022-02-16 13:02:00,0.176720417,0.00174538683456793,0.174975030165432
"Wade",2022-02-16 13:17:00,0.18479914,0.00200769436049382,0.182791445639506
"Wade",2022-02-16 13:32:00,0.172804648,0.00196271945876541,0.170841928541235
"Wade",2022-02-16 13:47:00,0.168969209,0.00200259803259261,0.166966610967407
"Wade",2022-02-16 14:02:00,0.176720417,0.00218173354320988,0.17453868345679
"Wade",2022-02-16 14:17:00,0.172804648,0.00221872634469134,0.170585921655309
"Wade",2022-02-16 14:32:00,0.180718058,0.00249881759209878,0.178219240407901
"Wade",2022-02-16 14:47:00,0.172804648,0.00247473323061728,0.170329914769383
"Wade",2022-02-16 15:02:00,0.168969209,0.00250324754074072,0.166465961459259
"Wade",2022-02-16 15:17:00,0.168969209,0.0027535722948148,0.166215636705185
"Wade",2022-02-16 15:32:00,0.168969209,0.0027535722948148,0.166215636705185
"Wade",2022-02-16 15:47:00,0.161533286,0.00271216381432096,0.158821122185679
"Wade",2022-02-16 16:02:00,0.168969209,0.00308733863358023,0.16588187036642
"Wade",2022-02-16 16:17:00,0.168969209,0.00308733863358023,0.16588187036642
"Wade",2022-02-16 16:32:00,0.176720417,0.00322896564395059,0.173491451356049
"Wade",2022-02-16 16:47:00,0.180718058,0.00330200896098763,0.177416049039012
"Wade",2022-02-16 17:02:00,0.165212585,0.0030186990839506,0.162193885916049
"Wade",2022-02-16 17:17:00,0.172804648,0.00315741825975306,0.169647229740247
"Wade",2022-02-16 17:32:00,0.172804648,0.00307208263111111,0.169732565368889
"Wade",2022-02-16 17:47:00,0.161533286,0.00279193333827162,0.158741352661728
"Wade",2022-02-16 18:02:00,0.176720417,0.00305442696049384,0.173665990039506
"Wade",2022-02-16 18:17:00,0.168969209,0.00283701387950614,0.166132195120494
"Wade",2022-02-16 18:32:00,0.161533286,0.00271216381432096,0.158821122185679
"Wade",2022-02-16 18:47:00,0.165212585,0.0027739396987654,0.162438645301235
"Wade",2022-02-16 19:02:00,0.165212585,0.00269235323703702,0.162520231762963
"Wade",2022-02-16 19:17:00,0.165212585,0.00269235323703702,0.162520231762963
"Wade",2022-02-16 19:32:00,0.168969209,0.0027535722948148,0.166215636705185
"Wade",2022-02-16 19:47:00,0.176720417,0.00287988827703702,0.173840528722963
"Wade",2022-02-16 20:02:00,0.172804648,0.00281607574518517,0.169988572254815
"Wade",2022-02-16 20:17:00,0.168969209,0.0027535722948148,0.166215636705185
"Wade",2022-02-16 20:32:00,0.165212585,0.0027739396987654,0.162438645301235
"Wade",2022-02-16 20:47:00,0.180718058,0.00312352199012347,0.177594536009877
"Wade",2022-02-16 21:02:00,0.176720417,0.00305442696049384,0.173665990039506
"Wade",2022-02-16 21:17:00,0.180718058,0.00330200896098763,0.177416049039012
"Wade",2022-02-16 21:32:00,0.18479914,0.00346783571358027,0.18133130428642
"Wade",2022-02-16 21:47:00,0.172804648,0.00315741825975306,0.169647229740247
"Wade",2022-02-16 22:02:00,0.161533286,0.00311101143407408,0.158422274565926
"Wade",2022-02-16 22:17:00,0.168969209,0.00325422180296297,0.165714987197037
"Wade",2022-02-16 22:32:00,0.157929849,0.00311960195555554,0.154810247044444
"Wade",2022-02-16 22:47:00,0.168969209,0.00333766338765431,0.165631545612346
"Wade",2022-02-16 23:02:00,0.157929849,0.00319759200444442,0.154732256995556
"Wade",2022-02-16 23:17:00,0.161533286,0.00319078095802468,0.158342505041975
"Wade",2022-02-16 23:32:00,0.172804648,0.003413425145679,0.169391222854321
"Wade",2022-02-16 23:47:00,0.168969209,0.00342110497234565,0.165548104027654
"Wade",2022-02-17 00:02:00,0.165212585,0.00334504493086417,0.161867540069136
"Wade",2022-02-17 00:17:00,0.172804648,0.00358409640296298,0.169220551597037
"Wade",2022-02-17 00:32:00,0.165212585,0.00358980431604936,0.161622780683951
"Wade",2022-02-17 00:47:00,0.157929849,0.00335357210222222,0.154576276897778
"Wade",2022-02-17 01:02:00,0.161533286,0.00350985905382714,0.158023426946173
"Wade",2022-02-17 01:17:00,0.161533286,0.0035896285777778,0.157943657422222
"Wade",2022-02-17 01:32:00,0.150944831,0.00327978892049381,0.147665042079506
"Wade",2022-02-17 01:47:00,0.147560447,0.00327912104444447,0.144281325955556
"Wade",2022-02-17 02:02:00,0.147560447,0.00327912104444447,0.144281325955556
"Wade",2022-02-17 02:17:00,0.150944831,0.0033543295777778,0.147590501422222
"Wade",2022-02-17 02:32:00,0.144246319,0.0034191720059259,0.140827146994074
"Wade",2022-02-17 02:47:00,0.157929849,0.00374352234666664,0.154186326653333
"Wade",2022-02-17 03:02:00,0.144246319,0.0034904047560494,0.140755914243951
"Wade",2022-02-17 03:17:00,0.141001106,0.003411878614321,0.137589227385679
"Wade",2022-02-17 03:32:00,0.144246319,0.00363287025629628,0.140613448743704
"Wade",2022-02-17 03:47:00,0.154400835,0.00404110827407408,0.150359726725926
"Wade",2022-02-17 04:02:00,0.141001106,0.00382965966913578,0.137171446330864
"Wade",2022-02-17 04:17:00,0.150944831,0.00424881746518519,0.146696013534815
"Wade",2022-02-17 04:32:00,0.147560447,0.00429929203604936,0.143261154963951
"Wade",2022-02-17 04:47:00,0.157929849,0.00475739298222222,0.153172456017778
"Wade",2022-02-17 05:02:00,0.157929849,0.00491337308000002,0.15301647592
"Wade",2022-02-17 05:17:00,0.147560447,0.00473650817530863,0.142823938824691
"Wade",2022-02-17 05:32:00,0.150944831,0.0049942240380247,0.145950606961975
"Wade",2022-02-17 05:47:00,0.150944831,0.00514330535259258,0.145801525647407
"Wade",2022-02-17 06:02:00,0.150944831,0.00536692732444444,0.145577903675556
"Wade",2022-02-17 06:17:00,0.154400835,0.00564230211851853,0.148758532881481
"Wade",2022-02-17 06:32:00,0.154400835,0.00579479677037035,0.14860603822963
"Wade",2022-02-17 06:47:00,0.150944831,0.00581417126814816,0.145130659731852
"Wade",2022-02-17 07:02:00,0.161533286,0.00630179239209876,0.155231493607901
"Wade",2022-02-17 07:17:00,0.161533286,0.00646133144000002,0.15507195456
"Wade",2022-02-17 07:32:00,0.165212585,0.00677167632345678,0.158440908676543
"Wade",2022-02-17 07:47:00,0.172804648,0.00725352843456791,0.165551119565432
"Wade",2022-02-17 08:02:00,0.157929849,0.00678513425333331,0.151144714746667
"Wade",2022-02-17 08:17:00,0.168969209,0.00734285945283953,0.16162634954716
"Wade",2022-02-17 08:32:00,0.180718058,0.00812115717432096,0.172596900825679
"Wade",2022-02-17 08:47:00,0.176720417,0.00811604878074074,0.168604368219259
"Wade",2022-02-17 09:02:00,0.176720417,0.00855239548938269,0.168168021510617
