"Site","Datetime","Q_total","Q_old","Q_new"
"Hungerford",2022-03-05 00:02:00,1.137528313,0.107695676143052,1.02983263685695
"Hungerford",2022-03-05 00:17:00,1.142011296,0.107964478806255,1.03404681719375
"Hungerford",2022-03-05 00:32:00,1.142011296,0.0974209206958063,1.04459037530419
"Hungerford",2022-03-05 00:47:00,1.133055288,0.104685924473001,1.028369363527
"Hungerford",2022-03-05 01:02:00,1.137528313,0.105292965844071,1.03223534715593
"Hungerford",2022-03-05 01:17:00,1.142011296,0.106174797355773,1.03583649864423
"Hungerford",2022-03-05 01:32:00,1.137528313,0.101456380044084,1.03607193295592
"Hungerford",2022-03-05 01:47:00,1.142011296,0.100650128530372,1.04136116746963
"Hungerford",2022-03-05 02:02:00,1.133055288,0.0992431828245155,1.03381210517548
"Hungerford",2022-03-05 02:17:00,1.142011296,0.0991327899093109,1.04287850609069
"Hungerford",2022-03-05 02:32:00,1.142011296,0.103918242483426,1.03809305351657
"Hungerford",2022-03-05 02:47:00,1.142011296,0.213983651688073,0.928027644311927
"Hungerford",2022-03-05 03:02:00,1.146504242,0.0988587959153068,1.04764544608469
"Hungerford",2022-03-05 03:17:00,1.146504242,0.0981947897791707,1.04830945222083
"Hungerford",2022-03-05 03:32:00,1.128592217,0.0968913701100398,1.03170084688996
"Hungerford",2022-03-05 03:47:00,1.137528313,0.103045269112765,1.03448304388723
"Hungerford",2022-03-05 04:02:00,1.137528313,0.097038493365312,1.04048981963469
"Hungerford",2022-03-05 04:17:00,1.151007158,0.0162340123126085,1.13477314568739
"Hungerford",2022-03-05 04:32:00,1.146504242,0.113037279881034,1.03346696211897
"Hungerford",2022-03-05 04:47:00,1.142011296,0.116718355466222,1.02529294053378
"Hungerford",2022-03-05 05:02:00,1.133055288,0.232146441659524,0.900908846340476
"Hungerford",2022-03-05 05:17:00,1.137528313,0.257245015558682,0.880283297441318
"Hungerford",2022-03-05 05:32:00,1.137528313,0.274219001219228,0.863309311780772
"Hungerford",2022-03-05 05:47:00,1.137528313,0.285418731483835,0.852109581516165
"Hungerford",2022-03-05 06:02:00,1.133055288,0.297304937422955,0.835750350577045
"Hungerford",2022-03-05 06:17:00,1.133055288,0.300701825827684,0.832353462172316
"Hungerford",2022-03-05 06:32:00,1.133055288,0.313787566386809,0.819267721613191
"Hungerford",2022-03-05 06:47:00,1.137528313,0.321769413103908,0.815758899896092
"Hungerford",2022-03-05 07:02:00,1.137528313,0.327156134580656,0.810372178419344
"Hungerford",2022-03-05 07:17:00,1.137528313,0.33641819524931,0.80111011775069
"Hungerford",2022-03-05 07:32:00,1.133055288,0.343394536914387,0.789660751085613
"Hungerford",2022-03-05 07:47:00,1.142011296,0.352489433507989,0.789521862492011
"Hungerford",2022-03-05 08:02:00,1.137528313,0.355601124249242,0.781927188750758
