"Site","Datetime","Q_total","Q_old","Q_new"
"Hungerford",2022-03-16 00:02:00,2.703136212,1.07817167639496,1.62496453560504
"Hungerford",2022-03-16 00:17:00,2.754523108,1.09319102489241,1.66133208310759
"Hungerford",2022-03-16 00:32:00,2.799004599,1.13688560899509,1.66211899000491
"Hungerford",2022-03-16 00:47:00,2.799004599,1.14707106240531,1.65193353659469
"Hungerford",2022-03-16 01:02:00,2.851409025,1.17261200975578,1.67879701524422
"Hungerford",2022-03-16 01:17:00,2.843889048,1.19011038154412,1.65377866645588
"Hungerford",2022-03-16 01:32:00,2.851409025,1.17699780544999,1.67441121955001
"Hungerford",2022-03-16 01:47:00,2.761908742,1.15269488125563,1.60921386074437
"Hungerford",2022-03-16 02:02:00,2.813921267,1.18400888845558,1.62991237854442
"Hungerford",2022-03-16 02:17:00,2.76930555,1.16866439570641,1.60064115429359
"Hungerford",2022-03-16 02:32:00,2.881601172,1.21778350850015,1.66381766349985
"Hungerford",2022-03-16 02:47:00,2.784132703,1.18651513753301,1.59761756546699
"Hungerford",2022-03-16 03:02:00,2.858940222,1.20970838700248,1.64923183499752
"Hungerford",2022-03-16 03:17:00,2.82888274,1.20717816504727,1.62170457495273
"Hungerford",2022-03-16 03:32:00,2.82888274,1.19189608541942,1.63698665458058
"Hungerford",2022-03-16 03:47:00,2.76930555,1.1754172791379,1.59388827086209
"Hungerford",2022-03-16 04:02:00,2.791563056,1.19031008757863,1.60125296842137
"Hungerford",2022-03-16 04:17:00,2.739785346,1.17316588907728,1.56661945692272
"Hungerford",2022-03-16 04:32:00,2.761908742,1.16626818727311,1.59564055472689
"Hungerford",2022-03-16 04:47:00,2.761908742,1.18067039747486,1.58123834452514
"Hungerford",2022-03-16 05:02:00,2.725092233,1.16789667128571,1.55719556171429
"Hungerford",2022-03-16 05:17:00,2.71776241,1.17005707597389,1.54770533402611
"Hungerford",2022-03-16 05:32:00,2.761908742,1.17787284585294,1.58403589614706
"Hungerford",2022-03-16 05:47:00,2.645076819,1.13271128034533,1.51236553865467
"Hungerford",2022-03-16 06:02:00,2.681280477,1.12487843541008,1.55640204158992
"Hungerford",2022-03-16 06:17:00,2.659524921,1.13081690631055,1.52870801468945
"Hungerford",2022-03-16 06:32:00,2.601999063,1.11270210530976,1.48929695769024
"Hungerford",2022-03-16 06:47:00,2.580609922,1.1035553909393,1.4770545310607
"Hungerford",2022-03-16 07:02:00,2.587728554,1.1194139389321,1.4683146150679
"Hungerford",2022-03-16 07:17:00,2.573502366,1.12658309982195,1.44691926617805
"Hungerford",2022-03-16 07:32:00,2.545182819,1.09337066553005,1.45181215346995
"Hungerford",2022-03-16 07:47:00,2.496049115,1.08818227661371,1.40786683838629
"Hungerford",2022-03-16 08:02:00,2.482110226,1.08787866785557,1.39423155814443
