"","datetime","smooth_st_flow","total_flow","storm_id","q_cms","conc","rescaled_conc","time_step","norm_tot_q","norm_c","norm_ts","filter_para","sf_thresh","run_id"
"11",2023-03-23 00:00:00,2.43204892028716,3.750368678,"storm_1",3.750368678,3.643501718,6.64487453367364,11,0.316943181774546,0.724594298433727,0.526315789473684,"0.99","1.5","FC = 0.99, SFT = 1.5"
"12",2023-03-23 06:00:00,2.91928547452687,2.876249514,"storm_1",2.876249514,4.921698141,9.170475876,12,0.206784280280485,1,0.578947368421053,"0.99","1.5","FC = 0.99, SFT = 1.5"
"13",2023-03-23 12:00:00,3.92346762996937,2.721355135,"storm_1",2.721355135,4.715489115,8.76302535940173,13,0.187264064569662,0.955569315910354,0.631578947368421,"0.99","1.5","FC = 0.99, SFT = 1.5"
"14",2023-03-23 18:00:00,4.84817074709498,7.263062316,"storm_1",7.263062316,3.597835902,6.55464298231525,14,0.759622496430617,0.714754945211663,0.684210526315789,"0.99","1.5","FC = 0.99, SFT = 1.5"
"15",2023-03-24 00:00:00,4.98944064588669,8.576009458,"storm_1",8.576009458,3.074543954,5.52066508774765,15,0.92508370679997,0.602004210293574,0.736842105263158,"0.99","1.5","FC = 0.99, SFT = 1.5"
"16",2023-03-24 06:00:00,4.50366240123354,5.092463705,"storm_1",5.092463705,3.175406542,5.71996050358478,16,0.486077688788927,0.623736497530565,0.789473684210526,"0.99","1.5","FC = 0.99, SFT = 1.5"
"17",2023-03-24 12:00:00,3.90209932432577,4.279127418,"storm_1",4.279127418,3.552598142,6.46525723117093,17,0.383578812650366,0.705007822777346,0.842105263157895,"0.99","1.5","FC = 0.99, SFT = 1.5"
"18",2023-03-24 15:45:00,3.3112569975879,4.084781582,"storm_1",4.084781582,3.755306838,6.86579141003933,18,0.359086815808955,0.748684310702758,0.894736842105263,"0.99","1.5","FC = 0.99, SFT = 1.5"
"19",2023-03-24 18:00:00,2.62203877161457,4.209132235,"storm_1",4.209132235,3.712073868,6.78036694389313,19,0.37475782715238,0.739369148948747,0.947368421052632,"0.99","1.5","FC = 0.99, SFT = 1.5"
"20",2023-03-25 10:00:00,1.88302561923466,2.710476337,"storm_1",2.710476337,4.18302368,7.71092147835497,20,0.185893088521303,0.840842022008386,1,"0.99","1.5","FC = 0.99, SFT = 1.5"
"21",2023-04-01 08:00:00,1.58700897147282,2.074181954,"storm_2",2.074181954,2.81090343,4.99973508878612,1,0,1,0,"0.99","1.5","FC = 0.99, SFT = 1.5"
"22",2023-04-01 14:00:00,1.96896201117127,3.296951863,"storm_2",3.296951863,2.10565387,3.6062252937653,2,0.810509329610216,0.364041296385849,0.333333333333333,"0.99","1.5","FC = 0.99, SFT = 1.5"
"23",2023-04-01 20:00:00,2.11563763036547,3.582825796,"storm_2",3.582825796,1.861786026,3.12436433478135,3,1,0.144133498182589,0.666666666666667,"0.99","1.5","FC = 0.99, SFT = 1.5"
"24",2023-04-02 02:00:00,1.88129840550252,3.419595445,"storm_2",3.419595445,1.701948468,2.80853967452179,4,0.891803256371228,0,1,"0.99","1.5","FC = 0.99, SFT = 1.5"
"25",2023-02-09 22:00:00,2.19456729121643,1.235400706,"storm_1",1.235400706,3.088786576,5.54880722974882,1,0,0.605072986917786,0,"0.98","1.5","FC = 0.98, SFT = 1.5"
"26",2023-02-10 04:00:00,3.92449354214469,4.551074749,"storm_1",4.551074749,2.831477966,5.04038852420834,2,0.417850363350748,0.549632166570495,0.0526315789473684,"0.98","1.5","FC = 0.98, SFT = 1.5"
"27",2023-02-10 10:00:00,5.01385794699572,8.044071993,"storm_1",8.044071993,2.855690976,5.0882312574983,3,0.858047484255905,0.554849205897229,0.105263157894737,"0.98","1.5","FC = 0.98, SFT = 1.5"
"28",2023-02-10 16:00:00,4.85196050184927,9.170475876,"storm_1",9.170475876,2.942838262,5.26042646829783,4,1,0.573626335146343,0.157894736842105,"0.98","1.5","FC = 0.98, SFT = 1.5"
"29",2023-02-11 12:30:00,3.92556022381034,4.195211415,"storm_1",4.195211415,4.412933794,8.16520321634478,5,0.373003487123866,0.89037944450777,0.210526315789474,"0.98","1.5","FC = 0.98, SFT = 1.5"
"30",2023-02-15 14:00:00,3.04879025717489,2.415814553,"storm_1",2.415814553,4.563029319,8.46177849428794,6,0.148758999973027,0.92271967220733,0.263157894736842,"0.98","1.5","FC = 0.98, SFT = 1.5"
"31",2023-02-16 10:30:00,2.44465242644678,3.60832028,"storm_1",3.60832028,2.799193954,4.97659821578962,7,0.299041851924889,0.542676114422136,0.315789473684211,"0.98","1.5","FC = 0.98, SFT = 1.5"
"32",2023-02-17 13:30:00,2.11730116070791,2.571286821,"storm_1",2.571286821,0.280558122,0,8,0.168352042845235,0,0.368421052631579,"0.98","1.5","FC = 0.98, SFT = 1.5"
"33",2023-03-22 15:00:00,2.10340603995595,2.074181954,"storm_1",2.074181954,4.427121942,8.19323772261403,9,0.105705520115445,0.893436483929532,0.421052631578947,"0.98","1.5","FC = 0.98, SFT = 1.5"
"34",2023-03-22 18:00:00,2.2286148284686,3.456882575,"storm_1",3.456882575,4.505046171,8.34720900106608,10,0.279957255779847,0.910226373629259,0.473684210526316,"0.98","1.5","FC = 0.98, SFT = 1.5"
"35",2023-03-23 00:00:00,2.37913555226852,3.750368678,"storm_1",3.750368678,3.643501718,6.64487453367364,11,0.316943181774546,0.724594298433727,0.526315789473684,"0.98","1.5","FC = 0.98, SFT = 1.5"
"36",2023-03-23 06:00:00,2.85895380552696,2.876249514,"storm_1",2.876249514,4.921698141,9.170475876,12,0.206784280280485,1,0.578947368421053,"0.98","1.5","FC = 0.98, SFT = 1.5"
"37",2023-03-23 12:00:00,3.85599667340147,2.721355135,"storm_1",2.721355135,4.715489115,8.76302535940173,13,0.187264064569662,0.955569315910354,0.631578947368421,"0.98","1.5","FC = 0.98, SFT = 1.5"
"38",2023-03-23 18:00:00,4.77403964919209,7.263062316,"storm_1",7.263062316,3.597835902,6.55464298231525,14,0.759622496430617,0.714754945211663,0.684210526315789,"0.98","1.5","FC = 0.98, SFT = 1.5"
"39",2023-03-24 00:00:00,4.90926779761351,8.576009458,"storm_1",8.576009458,3.074543954,5.52066508774765,15,0.92508370679997,0.602004210293574,0.736842105263158,"0.98","1.5","FC = 0.98, SFT = 1.5"
"40",2023-03-24 06:00:00,4.41810172073031,5.092463705,"storm_1",5.092463705,3.175406542,5.71996050358478,16,0.486077688788927,0.623736497530565,0.789473684210526,"0.98","1.5","FC = 0.98, SFT = 1.5"
"41",2023-03-24 12:00:00,3.81174552930983,4.279127418,"storm_1",4.279127418,3.552598142,6.46525723117093,17,0.383578812650366,0.705007822777346,0.842105263157895,"0.98","1.5","FC = 0.98, SFT = 1.5"
"42",2023-03-24 15:45:00,3.21660768718941,4.084781582,"storm_1",4.084781582,3.755306838,6.86579141003933,18,0.359086815808955,0.748684310702758,0.894736842105263,"0.98","1.5","FC = 0.98, SFT = 1.5"
"43",2023-03-24 18:00:00,2.52350407432072,4.209132235,"storm_1",4.209132235,3.712073868,6.78036694389313,19,0.37475782715238,0.739369148948747,0.947368421052632,"0.98","1.5","FC = 0.98, SFT = 1.5"
"44",2023-03-25 10:00:00,1.78094413471522,2.710476337,"storm_1",2.710476337,4.18302368,7.71092147835497,20,0.185893088521303,0.840842022008386,1,"0.98","1.5","FC = 0.98, SFT = 1.5"
"45",2023-02-10 04:00:00,3.92616788308122,4.551074749,"storm_1",4.551074749,2.831477966,5.04038852420834,1,0.316116544397173,0,0,"0.99","3","FC = 0.99, SFT = 3"
"46",2023-02-10 10:00:00,5.01771373128138,8.044071993,"storm_1",8.044071993,2.855690976,5.0882312574983,2,0.833240509162979,0.0139834201036254,0.25,"0.99","3","FC = 0.99, SFT = 3"
"47",2023-02-10 16:00:00,4.85930735825057,9.170475876,"storm_1",9.170475876,2.942838262,5.26042646829783,3,1,0.0643124420231965,0.5,"0.99","3","FC = 0.99, SFT = 3"
"48",2023-02-11 12:30:00,3.93763412396103,4.195211415,"storm_1",4.195211415,4.412933794,8.16520321634478,4,0.263432432347282,0.913317312397376,0.75,"0.99","3","FC = 0.99, SFT = 3"
"49",2023-02-15 14:00:00,3.06655201694357,2.415814553,"storm_1",2.415814553,4.563029319,8.46177849428794,5,0,1,1,"0.99","3","FC = 0.99, SFT = 3"
"50",2023-03-23 12:00:00,3.92346762996937,2.721355135,"storm_2",2.721355135,4.715489115,8.76302535940173,1,0,1,0,"0.99","3","FC = 0.99, SFT = 3"
"51",2023-03-23 18:00:00,4.84817074709498,7.263062316,"storm_2",7.263062316,3.597835902,6.55464298231525,2,0.775743012385532,0.318896670307436,0.2,"0.99","3","FC = 0.99, SFT = 3"
"52",2023-03-24 00:00:00,4.98944064588669,8.576009458,"storm_2",8.576009458,3.074543954,5.52066508774765,3,1,0,0.4,"0.99","3","FC = 0.99, SFT = 3"
"53",2023-03-24 06:00:00,4.50366240123354,5.092463705,"storm_2",5.092463705,3.175406542,5.71996050358478,4,0.404995485503748,0.0614661540173188,0.6,"0.99","3","FC = 0.99, SFT = 3"
"54",2023-03-24 12:00:00,3.90209932432577,4.279127418,"storm_2",4.279127418,3.552598142,6.46525723117093,5,0.266074168867715,0.291328558297872,0.8,"0.99","3","FC = 0.99, SFT = 3"
"55",2023-03-24 15:45:00,3.3112569975879,4.084781582,"storm_2",4.084781582,3.755306838,6.86579141003933,6,0.232879068819449,0.414860228226725,1,"0.99","3","FC = 0.99, SFT = 3"
"56",2023-02-10 04:00:00,3.92449354214469,4.551074749,"storm_1",4.551074749,2.831477966,5.04038852420834,1,0.316116544397173,0,0,"0.98","3","FC = 0.98, SFT = 3"
"57",2023-02-10 10:00:00,5.01385794699572,8.044071993,"storm_1",8.044071993,2.855690976,5.0882312574983,2,0.833240509162979,0.0139834201036254,0.25,"0.98","3","FC = 0.98, SFT = 3"
"58",2023-02-10 16:00:00,4.85196050184927,9.170475876,"storm_1",9.170475876,2.942838262,5.26042646829783,3,1,0.0643124420231965,0.5,"0.98","3","FC = 0.98, SFT = 3"
"59",2023-02-11 12:30:00,3.92556022381034,4.195211415,"storm_1",4.195211415,4.412933794,8.16520321634478,4,0.263432432347282,0.913317312397376,0.75,"0.98","3","FC = 0.98, SFT = 3"
"60",2023-02-15 14:00:00,3.04879025717489,2.415814553,"storm_1",2.415814553,4.563029319,8.46177849428794,5,0,1,1,"0.98","3","FC = 0.98, SFT = 3"
"61",2023-03-23 12:00:00,3.85599667340147,2.721355135,"storm_2",2.721355135,4.715489115,8.76302535940173,1,0,1,0,"0.98","3","FC = 0.98, SFT = 3"
"62",2023-03-23 18:00:00,4.77403964919209,7.263062316,"storm_2",7.263062316,3.597835902,6.55464298231525,2,0.775743012385532,0.318896670307436,0.2,"0.98","3","FC = 0.98, SFT = 3"
"63",2023-03-24 00:00:00,4.90926779761351,8.576009458,"storm_2",8.576009458,3.074543954,5.52066508774765,3,1,0,0.4,"0.98","3","FC = 0.98, SFT = 3"
"64",2023-03-24 06:00:00,4.41810172073031,5.092463705,"storm_2",5.092463705,3.175406542,5.71996050358478,4,0.404995485503748,0.0614661540173188,0.6,"0.98","3","FC = 0.98, SFT = 3"
"65",2023-03-24 12:00:00,3.81174552930983,4.279127418,"storm_2",4.279127418,3.552598142,6.46525723117093,5,0.266074168867715,0.291328558297872,0.8,"0.98","3","FC = 0.98, SFT = 3"
"66",2023-03-24 15:45:00,3.21660768718941,4.084781582,"storm_2",4.084781582,3.755306838,6.86579141003933,6,0.232879068819449,0.414860228226725,1,"0.98","3","FC = 0.98, SFT = 3"
