timestamp,q_cms
1/4/22 15:30,2.173616316
1/4/22 15:45,2.109599205
1/4/22 16:00,2.065429471
1/4/22 16:15,2.059162584
1/4/22 16:30,2.046661074
1/4/22 16:45,1.978670296
1/4/22 17:00,1.948193757
1/4/22 17:15,1.905974996
1/4/22 17:30,1.894008395
1/4/22 17:45,1.888041056
1/4/22 18:00,1.870202836
1/4/22 18:15,1.846567236
1/4/22 18:30,1.828951903
1/4/22 18:45,1.828951903
1/4/22 19:00,1.823101314
1/4/22 19:15,1.794007093
1/4/22 19:30,1.794007093
1/4/22 19:45,1.782443392
1/4/22 20:00,1.765177001
1/4/22 20:15,1.759442629
1/4/22 20:30,1.652486791
1/4/22 20:45,1.614034882
1/4/22 21:00,1.491279733
1/4/22 21:15,1.50173667
1/4/22 21:30,1.486066739
1/4/22 21:45,1.480864055
1/4/22 22:00,1.465317817
1/4/22 22:15,1.465317817
1/4/22 22:30,1.460156326
1/4/22 22:45,1.460156326
1/4/22 23:00,1.449864199
1/4/22 23:15,1.43961318
1/4/22 23:30,1.434503074
1/4/22 23:45,1.434503074
1/5/22 0:00,1.419234316
1/5/22 0:15,1.419234316
1/5/22 0:30,1.414165233
1/5/22 0:45,1.404057794
1/5/22 1:00,1.404057794
1/5/22 1:15,1.388973382
1/5/22 1:30,1.388973382
1/5/22 1:45,1.393991293
1/5/22 2:00,1.378968215
1/5/22 2:15,1.383965691
1/5/22 2:30,1.383965691
1/5/22 2:45,1.383965691
1/5/22 3:00,1.369003889
1/5/22 3:15,1.378968215
1/5/22 3:30,1.383965691
1/5/22 3:45,1.369003889
1/5/22 4:00,1.359080367
1/5/22 4:15,1.369003889
1/5/22 4:30,1.36403703
1/5/22 4:45,1.354133895
1/5/22 5:00,1.369003889
1/5/22 5:15,1.359080367
1/5/22 5:30,1.369003889
1/5/22 5:45,1.359080367
1/5/22 6:00,1.354133895
1/5/22 6:15,1.359080367
1/5/22 6:30,1.359080367
1/5/22 6:45,1.36403703
1/5/22 7:00,1.359080367
1/5/22 7:15,1.349197609
1/5/22 7:30,1.359080367
1/5/22 7:45,1.354133895
1/5/22 8:00,1.354133895
1/5/22 8:15,1.359080367
1/5/22 8:30,1.354133895
1/5/22 8:45,1.354133895
1/5/22 9:00,1.36403703
1/5/22 9:15,1.349197609
1/5/22 9:30,1.339355577
1/5/22 9:45,1.349197609
1/5/22 10:00,1.334449821
1/5/22 10:15,1.354133895
1/5/22 10:30,1.344271504
1/5/22 10:45,1.349197609
1/5/22 11:00,1.344271504
1/5/22 11:15,1.349197609
1/5/22 11:30,1.349197609
1/5/22 11:45,1.339355577
1/5/22 12:00,1.339355577
1/5/22 12:15,1.344271504
1/5/22 12:30,1.344271504
1/5/22 12:45,1.334449821
1/5/22 13:00,1.344271504
1/5/22 13:15,1.334449821
1/5/22 13:30,1.339355577
1/5/22 13:45,1.334449821
1/5/22 14:00,1.339355577
1/5/22 14:15,1.339355577
1/5/22 14:30,1.329554232
1/5/22 14:45,1.334449821
1/5/22 15:00,1.339355577
1/5/22 15:15,1.334449821
1/5/22 15:30,1.349197609
1/5/22 15:45,1.334449821
1/5/22 16:00,1.344271504
1/5/22 16:15,1.339355577
1/5/22 16:30,1.344271504
1/5/22 16:45,1.339355577
1/5/22 17:00,1.339355577
1/5/22 17:15,1.36403703
1/5/22 17:30,1.344271504
1/5/22 17:45,1.344271504
1/5/22 18:00,1.334449821
1/5/22 18:15,1.334449821
1/5/22 18:30,1.324668805
1/5/22 18:45,1.334449821
1/5/22 19:00,1.329554232
1/5/22 19:15,1.324668805
1/5/22 19:30,1.344271504
1/5/22 19:45,1.344271504
1/5/22 20:00,1.329554232
1/5/22 20:15,1.329554232
1/5/22 20:30,1.319793536
1/5/22 20:45,1.424313647
1/5/22 21:00,1.419234316
1/5/22 21:15,1.419234316
1/5/22 21:30,1.424313647
1/5/22 21:45,1.434503074
1/5/22 22:00,1.434503074
1/5/22 22:15,1.424313647
1/5/22 22:30,1.419234316
1/5/22 22:45,1.409106394
1/5/22 23:00,1.419234316
1/5/22 23:15,1.434503074
1/5/22 23:30,1.393991293
1/5/22 23:45,1.388973382
1/6/22 0:00,1.414165233
1/6/22 0:15,1.424313647
1/6/22 0:30,1.409106394
1/6/22 0:45,1.424313647
1/6/22 1:00,1.419234316
1/6/22 1:15,1.419234316
1/6/22 1:30,1.419234316
1/6/22 1:45,1.419234316
1/6/22 2:00,1.414165233
1/6/22 2:15,1.419234316
1/6/22 2:30,1.424313647
1/6/22 2:45,1.414165233
1/6/22 3:00,1.419234316
1/6/22 3:15,1.414165233
1/6/22 3:30,1.404057794
1/6/22 3:45,1.424313647
1/6/22 4:00,1.419234316
1/6/22 4:15,1.419234316
1/6/22 4:30,1.424313647
1/6/22 4:45,1.419234316
1/6/22 5:00,1.419234316
1/6/22 5:15,1.409106394
1/6/22 5:30,1.414165233
1/6/22 5:45,1.399019429
1/6/22 6:00,1.393991293
1/6/22 6:15,1.393991293
1/6/22 6:30,1.409106394
1/6/22 6:45,1.393991293
1/6/22 7:00,1.393991293
1/6/22 7:15,1.404057794
1/6/22 7:30,1.404057794
1/6/22 7:45,1.399019429
1/6/22 8:00,1.388973382
1/6/22 8:15,1.393991293
1/6/22 8:30,1.388973382
1/6/22 8:45,1.383965691
1/6/22 9:00,1.399019429
1/6/22 9:15,1.388973382
1/6/22 9:30,1.393991293
1/6/22 9:45,1.383965691
1/6/22 10:00,1.399019429
1/6/22 10:15,1.388973382
1/6/22 10:30,1.383965691
1/6/22 10:45,1.378968215
1/6/22 11:00,1.349197609
1/6/22 11:15,1.349197609
1/6/22 11:30,1.344271504
1/6/22 11:45,1.339355577
1/6/22 12:00,1.344271504
1/6/22 12:15,1.339355577
1/6/22 12:30,1.344271504
1/6/22 12:45,1.344271504
1/6/22 13:00,1.339355577
1/6/22 13:15,1.334449821
1/6/22 13:30,1.344271504
1/6/22 13:45,1.339355577
1/6/22 14:00,1.339355577
1/6/22 14:15,1.339355577
1/6/22 14:30,1.339355577
1/6/22 14:45,1.399019429
1/6/22 15:00,1.388973382
1/6/22 15:15,1.349197609
1/6/22 15:30,1.344271504
1/6/22 15:45,1.339355577
1/6/22 16:00,1.344271504
1/6/22 16:15,1.344271504
1/6/22 16:30,1.339355577
1/6/22 16:45,1.339355577
1/6/22 17:00,1.344271504
1/6/22 17:15,1.329554232
1/6/22 17:30,1.329554232
1/6/22 17:45,1.334449821
1/6/22 18:00,1.344271504
1/6/22 18:15,1.344271504
1/6/22 18:30,1.339355577
1/6/22 18:45,1.339355577
1/6/22 19:00,1.339355577
1/6/22 19:15,1.334449821
1/6/22 19:30,1.329554232
1/6/22 19:45,1.324668805
1/6/22 20:00,1.324668805
1/6/22 20:15,1.329554232
1/6/22 20:30,1.314928419
1/6/22 20:45,1.319793536
1/6/22 21:00,1.324668805
1/6/22 21:15,1.314928419
1/6/22 21:30,1.319793536
1/6/22 21:45,1.314928419
1/6/22 22:00,1.314928419
1/6/22 22:15,1.314928419
1/6/22 22:30,1.31007345
1/6/22 22:45,1.319793536
1/6/22 23:00,1.31007345
1/6/22 23:15,1.305228623
1/6/22 23:30,1.314928419
1/6/22 23:45,1.31007345
1/7/22 0:00,1.305228623
1/7/22 0:15,1.31007345
1/7/22 0:30,1.305228623
1/7/22 0:45,1.300393934
1/7/22 1:00,1.300393934
1/7/22 1:15,1.295569378
1/7/22 1:30,1.295569378
1/7/22 1:45,1.300393934
1/7/22 2:00,1.300393934
1/7/22 2:15,1.295569378
1/7/22 2:30,1.290754949
1/7/22 2:45,1.285950644
1/7/22 3:00,1.300393934
1/7/22 3:15,1.285950644
1/7/22 3:30,1.290754949
1/7/22 3:45,1.295569378
1/7/22 4:00,1.295569378
1/7/22 4:15,1.295569378
1/7/22 4:30,1.295569378
1/7/22 4:45,1.285950644
1/7/22 5:00,1.285950644
1/7/22 5:15,1.290754949
1/7/22 5:30,1.276372384
1/7/22 5:45,1.281156458
1/7/22 6:00,1.281156458
1/7/22 6:15,1.276372384
1/7/22 6:30,1.281156458
1/7/22 6:45,1.262080795
1/7/22 7:00,1.285950644
1/7/22 7:15,1.276372384
1/7/22 7:30,1.281156458
1/7/22 7:45,1.276372384
1/7/22 8:00,1.281156458
1/7/22 8:15,1.290754949
1/7/22 8:30,1.276372384
1/7/22 8:45,1.276372384
1/7/22 9:00,1.271598419
1/7/22 9:15,1.281156458
1/7/22 9:30,1.281156458
1/7/22 9:45,1.290754949
1/7/22 10:00,1.276372384
1/7/22 10:15,1.281156458
1/7/22 10:30,1.266834558
1/7/22 10:45,1.285950644
1/7/22 11:00,1.276372384
1/7/22 11:15,1.281156458
1/7/22 11:30,1.281156458
1/7/22 11:45,1.271598419
1/7/22 12:00,1.271598419
1/7/22 12:15,1.281156458
1/7/22 12:30,1.285950644
1/7/22 12:45,1.271598419
1/7/22 13:00,1.276372384
1/7/22 13:15,1.276372384
1/7/22 13:30,1.276372384
1/7/22 13:45,1.276372384
1/7/22 14:00,1.271598419
1/7/22 14:15,1.271598419
1/7/22 14:30,1.271598419
1/7/22 14:45,1.271598419
1/7/22 15:00,1.271598419
1/7/22 15:15,1.271598419
1/7/22 15:30,1.285950644
1/7/22 15:45,1.276372384
1/7/22 16:00,1.281156458
1/7/22 16:15,1.276372384
1/7/22 16:30,1.266834558
1/7/22 16:45,1.271598419
1/7/22 17:00,1.271598419
1/7/22 17:15,1.276372384
1/7/22 17:30,1.276372384
1/7/22 17:45,1.285950644
1/7/22 18:00,1.276372384
1/7/22 18:15,1.285950644
1/7/22 18:30,1.276372384
1/7/22 18:45,1.271598419
1/7/22 19:00,1.271598419
1/7/22 19:15,1.285950644
1/7/22 19:30,1.276372384
1/7/22 19:45,1.285950644
1/7/22 20:00,1.281156458
1/7/22 20:15,1.285950644
1/7/22 20:30,1.271598419
1/7/22 20:45,1.271598419
1/7/22 21:00,1.271598419
1/7/22 21:15,1.262080795
1/7/22 21:30,1.266834558
1/7/22 21:45,1.266834558
1/7/22 22:00,1.257337126
1/7/22 22:15,1.262080795
1/7/22 22:30,1.266834558
1/7/22 22:45,1.262080795
1/7/22 23:00,1.271598419
1/7/22 23:15,1.257337126
1/7/22 23:30,1.271598419
1/7/22 23:45,1.247880048
1/8/22 0:00,1.252603545
1/8/22 0:15,1.257337126
1/8/22 0:30,1.252603545
1/8/22 0:45,1.257337126
1/8/22 1:00,1.252603545
1/8/22 1:15,1.262080795
1/8/22 1:30,1.257337126
1/8/22 1:45,1.271598419
1/8/22 2:00,1.262080795
1/8/22 2:15,1.271598419
1/8/22 2:30,1.276372384
1/8/22 2:45,1.281156458
1/8/22 3:00,1.281156458
1/8/22 3:15,1.295569378
1/8/22 3:30,1.300393934
1/8/22 3:45,1.31007345
1/8/22 4:00,1.329554232
1/8/22 4:15,1.324668805
1/8/22 4:30,1.334449821
1/8/22 4:45,1.349197609
1/8/22 5:00,1.354133895
1/8/22 5:15,1.344271504
1/8/22 5:30,1.354133895
1/8/22 5:45,1.36403703
1/8/22 6:00,1.369003889
1/8/22 6:15,1.36403703
1/8/22 6:30,1.369003889
1/8/22 6:45,1.373980949
1/8/22 7:00,1.378968215
1/8/22 7:15,1.378968215
1/8/22 7:30,1.373980949
1/8/22 7:45,1.383965691
1/8/22 8:00,1.399019429
1/8/22 8:15,1.399019429
1/8/22 8:30,1.388973382
1/8/22 8:45,1.409106394
1/8/22 9:00,1.414165233
1/8/22 9:15,1.429403231
1/8/22 9:30,1.444733553
1/8/22 9:45,1.449864199
1/8/22 10:00,1.470489599
1/8/22 10:15,1.496503042
1/8/22 10:30,1.491279733
1/8/22 10:45,1.496503042
1/8/22 11:00,1.486066739
1/8/22 11:15,1.480864055
1/8/22 11:30,1.486066739
1/8/22 11:45,1.465317817
1/8/22 12:00,1.470489599
1/8/22 12:15,1.460156326
1/8/22 12:30,1.429403231
1/8/22 12:45,1.409106394
1/8/22 13:00,1.404057794
1/8/22 13:15,1.369003889
1/8/22 13:30,1.349197609
1/8/22 13:45,1.324668805
1/8/22 14:00,1.290754949
1/8/22 14:15,1.257337126
1/8/22 14:30,1.201198597
1/8/22 14:45,1.196585694
1/8/22 15:00,1.178234272
1/8/22 15:15,1.164575765
1/8/22 15:30,1.164575765
1/8/22 15:45,1.164575765
1/8/22 16:00,1.164575765
1/8/22 16:15,1.164575765
1/8/22 16:30,1.169118605
1/8/22 16:45,1.169118605
1/8/22 17:00,1.169118605
1/8/22 17:15,1.164575765
1/8/22 17:30,1.160042914
1/8/22 17:45,1.155520046
1/8/22 18:00,1.151007158
1/8/22 18:15,1.169118605
1/8/22 18:30,1.164575765
1/8/22 18:45,1.164575765
1/8/22 19:00,1.160042914
1/8/22 19:15,1.160042914
1/8/22 19:30,1.160042914
1/8/22 19:45,1.164575765
1/8/22 20:00,1.169118605
1/8/22 20:15,1.160042914
1/8/22 20:30,1.164575765
1/8/22 20:45,1.155520046
1/8/22 21:00,1.164575765
1/8/22 21:15,1.164575765
1/8/22 21:30,1.164575765
1/8/22 21:45,1.160042914
1/8/22 22:00,1.155520046
1/8/22 22:15,1.155520046
1/8/22 22:30,1.146504242
1/8/22 22:45,1.146504242
1/8/22 23:00,1.146504242
1/8/22 23:15,1.142011296
1/8/22 23:30,1.151007158
1/8/22 23:45,1.142011296
1/9/22 0:00,1.155520046
1/9/22 0:15,1.151007158
1/9/22 0:30,1.155520046
1/9/22 0:45,1.151007158
1/9/22 1:00,1.146504242
1/9/22 1:15,1.142011296
1/9/22 1:30,1.146504242
1/9/22 1:45,1.146504242
1/9/22 2:00,1.151007158
1/9/22 2:15,1.151007158
1/9/22 2:30,1.146504242
1/9/22 2:45,1.164575765
1/9/22 3:00,1.151007158
1/9/22 3:15,1.160042914
1/9/22 3:30,1.160042914
1/9/22 3:45,1.155520046
1/9/22 4:00,1.155520046
1/9/22 4:15,1.155520046
1/9/22 4:30,1.155520046
1/9/22 4:45,1.151007158
1/9/22 5:00,1.155520046
1/9/22 5:15,1.164575765
1/9/22 5:30,1.146504242
1/9/22 5:45,1.151007158
1/9/22 6:00,1.164575765
1/9/22 6:15,1.160042914
1/9/22 6:30,1.164575765
1/9/22 6:45,1.169118605
1/9/22 7:00,1.155520046
1/9/22 7:15,1.164575765
1/9/22 7:30,1.164575765
1/9/22 7:45,1.160042914
1/9/22 8:00,1.169118605
1/9/22 8:15,1.164575765
1/9/22 8:30,1.160042914
1/9/22 8:45,1.160042914
1/9/22 9:00,1.151007158
1/9/22 9:15,1.169118605
1/9/22 9:30,1.164575765
1/9/22 9:45,1.160042914
1/9/22 10:00,1.164575765
1/9/22 10:15,1.164575765
1/9/22 10:30,1.173671439
1/9/22 10:45,1.164575765
1/9/22 11:00,1.178234272
1/9/22 11:15,1.160042914
1/9/22 11:30,1.160042914
1/9/22 11:45,1.160042914
1/9/22 12:00,1.169118605
1/9/22 12:15,1.169118605
1/9/22 12:30,1.173671439
1/9/22 12:45,1.164575765
1/9/22 13:00,1.164575765
1/9/22 13:15,1.164575765
1/9/22 13:30,1.164575765
1/9/22 13:45,1.169118605
1/9/22 14:00,1.164575765
1/9/22 14:15,1.160042914
1/9/22 14:30,1.164575765
1/9/22 14:45,1.173671439
1/9/22 15:00,1.173671439
1/9/22 15:15,1.173671439
1/9/22 15:30,1.173671439
1/9/22 15:45,1.173671439
1/9/22 16:00,1.173671439
1/9/22 16:15,1.169118605
1/9/22 16:30,1.178234272
1/9/22 16:45,1.178234272
1/9/22 17:00,1.182807109
1/9/22 17:15,1.178234272
1/9/22 17:30,1.173671439
1/9/22 17:45,1.182807109
1/9/22 18:00,1.173671439
1/9/22 18:15,1.173671439
1/9/22 18:30,1.178234272
1/9/22 18:45,1.169118605
1/9/22 19:00,1.178234272
1/9/22 19:15,1.187389955
1/9/22 19:30,1.182807109
1/9/22 19:45,1.178234272
1/9/22 20:00,1.182807109
1/9/22 20:15,1.187389955
1/9/22 20:30,1.191982815
1/9/22 20:45,1.191982815
1/9/22 21:00,1.187389955
1/9/22 21:15,1.178234272
1/9/22 21:30,1.187389955
1/9/22 21:45,1.191982815
1/9/22 22:00,1.196585694
1/9/22 22:15,1.191982815
1/9/22 22:30,1.201198597
1/9/22 22:45,1.191982815
1/9/22 23:00,1.205821529
1/9/22 23:15,1.201198597
1/9/22 23:30,1.201198597
1/9/22 23:45,1.205821529
1/10/22 0:00,1.210454495
1/10/22 0:15,1.205821529
1/10/22 0:30,1.201198597
1/10/22 0:45,1.210454495
1/10/22 1:00,1.205821529
1/10/22 1:15,1.201198597
1/10/22 1:30,1.196585694
1/10/22 1:45,1.205821529
1/10/22 2:00,1.210454495
