"","Timestamp","Sp Cond.SpecCond@Hungerford Brook","timestamp"
"1888",2022-01-20 16:17:00,580.42,2022-01-20 16:17:00
"1889",2022-01-20 16:32:00,580.28,2022-01-20 16:32:00
"1890",2022-01-20 16:47:00,580.03,2022-01-20 16:47:00
"1891",2022-01-20 17:02:00,579.81,2022-01-20 17:02:00
"1892",2022-01-20 17:17:00,579.57,2022-01-20 17:17:00
"1893",2022-01-20 17:32:00,579.49,2022-01-20 17:32:00
"1894",2022-01-20 17:47:00,579.37,2022-01-20 17:47:00
"1895",2022-01-20 18:02:00,579.3,2022-01-20 18:02:00
"1896",2022-01-20 18:17:00,579.14,2022-01-20 18:17:00
"1897",2022-01-20 18:32:00,578.96,2022-01-20 18:32:00
"1898",2022-01-20 18:47:00,578.9,2022-01-20 18:47:00
"1899",2022-01-20 19:02:00,578.71,2022-01-20 19:02:00
"1900",2022-01-20 19:17:00,578.65,2022-01-20 19:17:00
"1901",2022-01-20 19:32:00,578.57,2022-01-20 19:32:00
"1902",2022-01-20 19:47:00,578.4,2022-01-20 19:47:00
"1903",2022-01-20 20:02:00,578.39,2022-01-20 20:02:00
"1904",2022-01-20 20:17:00,578.24,2022-01-20 20:17:00
"1905",2022-01-20 20:32:00,578.24,2022-01-20 20:32:00
"1906",2022-01-20 20:47:00,578.07,2022-01-20 20:47:00
"1907",2022-01-20 21:02:00,577.99,2022-01-20 21:02:00
"1908",2022-01-20 21:17:00,577.84,2022-01-20 21:17:00
"1909",2022-01-20 21:32:00,577.67,2022-01-20 21:32:00
"1910",2022-01-20 21:47:00,577.57,2022-01-20 21:47:00
"1911",2022-01-20 22:02:00,577.38,2022-01-20 22:02:00
"1912",2022-01-20 22:17:00,577.24,2022-01-20 22:17:00
"1913",2022-01-20 22:32:00,577.13,2022-01-20 22:32:00
"1914",2022-01-20 22:47:00,576.98,2022-01-20 22:47:00
"1915",2022-01-20 23:02:00,576.86,2022-01-20 23:02:00
"1916",2022-01-20 23:17:00,576.69,2022-01-20 23:17:00
"1917",2022-01-20 23:32:00,576.55,2022-01-20 23:32:00
"1918",2022-01-20 23:47:00,576.4,2022-01-20 23:47:00
"1919",2022-01-21 00:02:00,576.32,2022-01-21 00:02:00
"1920",2022-01-21 00:17:00,576.2,2022-01-21 00:17:00
"1921",2022-01-21 00:32:00,576.14,2022-01-21 00:32:00
"1922",2022-01-21 00:47:00,575.95,2022-01-21 00:47:00
"1923",2022-01-21 01:02:00,575.93,2022-01-21 01:02:00
"1924",2022-01-21 01:17:00,575.79,2022-01-21 01:17:00
"1925",2022-01-21 01:32:00,575.7,2022-01-21 01:32:00
"1926",2022-01-21 01:47:00,575.6,2022-01-21 01:47:00
"1927",2022-01-21 02:02:00,575.49,2022-01-21 02:02:00
"1928",2022-01-21 02:17:00,575.41,2022-01-21 02:17:00
"1929",2022-01-21 02:32:00,575.32,2022-01-21 02:32:00
"1930",2022-01-21 02:47:00,575.28,2022-01-21 02:47:00
"1931",2022-01-21 03:02:00,575.19,2022-01-21 03:02:00
"1932",2022-01-21 03:17:00,575.01,2022-01-21 03:17:00
"1933",2022-01-21 03:32:00,575.1,2022-01-21 03:32:00
"1934",2022-01-21 03:47:00,574.9,2022-01-21 03:47:00
"1935",2022-01-21 04:02:00,574.8,2022-01-21 04:02:00
"1936",2022-01-21 04:17:00,574.69,2022-01-21 04:17:00
"1937",2022-01-21 04:32:00,574.67,2022-01-21 04:32:00
"1938",2022-01-21 04:47:00,574.5,2022-01-21 04:47:00
"1939",2022-01-21 05:02:00,574.35,2022-01-21 05:02:00
"1940",2022-01-21 05:17:00,574.3,2022-01-21 05:17:00
"1941",2022-01-21 05:32:00,574.1,2022-01-21 05:32:00
"1942",2022-01-21 05:47:00,574.03,2022-01-21 05:47:00
"1943",2022-01-21 06:02:00,573.79,2022-01-21 06:02:00
"1944",2022-01-21 06:17:00,573.64,2022-01-21 06:17:00
"1945",2022-01-21 06:32:00,573.52,2022-01-21 06:32:00
"1946",2022-01-21 06:47:00,573.37,2022-01-21 06:47:00
"1947",2022-01-21 07:02:00,573.21,2022-01-21 07:02:00
"1948",2022-01-21 07:17:00,573.11,2022-01-21 07:17:00
"1949",2022-01-21 07:32:00,573.06,2022-01-21 07:32:00
"1950",2022-01-21 07:47:00,572.87,2022-01-21 07:47:00
"1951",2022-01-21 08:02:00,572.8,2022-01-21 08:02:00
"1952",2022-01-21 08:17:00,572.63,2022-01-21 08:17:00
"1953",2022-01-21 08:32:00,572.49,2022-01-21 08:32:00
"1954",2022-01-21 08:47:00,572.47,2022-01-21 08:47:00
"1955",2022-01-21 09:02:00,572.26,2022-01-21 09:02:00
"1956",2022-01-21 09:17:00,572.15,2022-01-21 09:17:00
"1957",2022-01-21 09:32:00,571.98,2022-01-21 09:32:00
"1958",2022-01-21 09:47:00,571.82,2022-01-21 09:47:00
"1959",2022-01-21 10:02:00,571.54,2022-01-21 10:02:00
"1960",2022-01-21 10:17:00,571.36,2022-01-21 10:17:00
"1961",2022-01-21 10:32:00,571.12,2022-01-21 10:32:00
"1962",2022-01-21 10:47:00,570.91,2022-01-21 10:47:00
"1963",2022-01-21 11:02:00,570.75,2022-01-21 11:02:00
"1964",2022-01-21 11:17:00,570.6,2022-01-21 11:17:00
"1965",2022-01-21 11:32:00,570.34,2022-01-21 11:32:00
"1966",2022-01-21 11:47:00,570.13,2022-01-21 11:47:00
"1967",2022-01-21 12:02:00,569.72,2022-01-21 12:02:00
"1968",2022-01-21 12:17:00,569.65,2022-01-21 12:17:00
"1969",2022-01-21 12:32:00,569.36,2022-01-21 12:32:00
"1970",2022-01-21 12:47:00,569.37,2022-01-21 12:47:00
"1971",2022-01-21 13:02:00,568.71,2022-01-21 13:02:00
"1972",2022-01-21 13:17:00,568.57,2022-01-21 13:17:00
"1973",2022-01-21 13:32:00,568.34,2022-01-21 13:32:00
"1974",2022-01-21 13:47:00,568.18,2022-01-21 13:47:00
"1975",2022-01-21 14:02:00,567.82,2022-01-21 14:02:00
"1976",2022-01-21 14:17:00,567.65,2022-01-21 14:17:00
"1977",2022-01-21 14:32:00,567.43,2022-01-21 14:32:00
"1978",2022-01-21 14:47:00,567.14,2022-01-21 14:47:00
"1979",2022-01-21 15:02:00,566.92,2022-01-21 15:02:00
"1980",2022-01-21 15:17:00,566.71,2022-01-21 15:17:00
"1981",2022-01-21 15:32:00,566.56,2022-01-21 15:32:00
"1982",2022-01-21 15:47:00,566.37,2022-01-21 15:47:00
"1983",2022-01-21 16:02:00,566.09,2022-01-21 16:02:00
"1984",2022-01-21 16:17:00,565.79,2022-01-21 16:17:00
"1985",2022-01-21 16:32:00,565.66,2022-01-21 16:32:00
"1986",2022-01-21 16:47:00,565.41,2022-01-21 16:47:00
"1987",2022-01-21 17:02:00,565.29,2022-01-21 17:02:00
"1988",2022-01-21 17:17:00,565.14,2022-01-21 17:17:00
"1989",2022-01-21 17:32:00,564.94,2022-01-21 17:32:00
"1990",2022-01-21 17:47:00,564.85,2022-01-21 17:47:00
"1991",2022-01-21 18:02:00,564.63,2022-01-21 18:02:00
"1992",2022-01-21 18:17:00,564.47,2022-01-21 18:17:00
"1993",2022-01-21 18:32:00,564.4,2022-01-21 18:32:00
"1994",2022-01-21 18:47:00,564.21,2022-01-21 18:47:00
"1995",2022-01-21 19:02:00,564.08,2022-01-21 19:02:00
"1996",2022-01-21 19:17:00,563.91,2022-01-21 19:17:00
"1997",2022-01-21 19:32:00,563.64,2022-01-21 19:32:00
"1998",2022-01-21 19:47:00,563.58,2022-01-21 19:47:00
"1999",2022-01-21 20:02:00,563.37,2022-01-21 20:02:00
"2000",2022-01-21 20:17:00,563.14,2022-01-21 20:17:00
"2001",2022-01-21 20:32:00,563.02,2022-01-21 20:32:00
"2002",2022-01-21 20:47:00,562.88,2022-01-21 20:47:00
"2003",2022-01-21 21:02:00,562.62,2022-01-21 21:02:00
"2004",2022-01-21 21:17:00,562.45,2022-01-21 21:17:00
"2005",2022-01-21 21:32:00,562.21,2022-01-21 21:32:00
"2006",2022-01-21 21:47:00,562.07,2022-01-21 21:47:00
"2007",2022-01-21 22:02:00,561.96,2022-01-21 22:02:00
"2008",2022-01-21 22:17:00,561.74,2022-01-21 22:17:00
"2009",2022-01-21 22:32:00,561.54,2022-01-21 22:32:00
"2010",2022-01-21 22:47:00,561.54,2022-01-21 22:47:00
"2011",2022-01-21 23:02:00,561.28,2022-01-21 23:02:00
"2012",2022-01-21 23:17:00,561.03,2022-01-21 23:17:00
"2013",2022-01-21 23:32:00,560.9,2022-01-21 23:32:00
"2014",2022-01-21 23:47:00,560.89,2022-01-21 23:47:00
"2015",2022-01-22 00:02:00,560.64,2022-01-22 00:02:00
"2016",2022-01-22 00:17:00,560.56,2022-01-22 00:17:00
"2017",2022-01-22 00:32:00,560.42,2022-01-22 00:32:00
"2018",2022-01-22 00:47:00,560.26,2022-01-22 00:47:00
"2019",2022-01-22 01:02:00,560.15,2022-01-22 01:02:00
"2020",2022-01-22 01:17:00,560.04,2022-01-22 01:17:00
"2021",2022-01-22 01:32:00,559.92,2022-01-22 01:32:00
"2022",2022-01-22 01:47:00,559.8,2022-01-22 01:47:00
"2023",2022-01-22 02:02:00,559.68,2022-01-22 02:02:00
"2024",2022-01-22 02:17:00,559.59,2022-01-22 02:17:00
"2025",2022-01-22 02:32:00,559.49,2022-01-22 02:32:00
"2026",2022-01-22 02:47:00,559.36,2022-01-22 02:47:00
"2027",2022-01-22 03:02:00,559.35,2022-01-22 03:02:00
"2028",2022-01-22 03:17:00,559.27,2022-01-22 03:17:00
"2029",2022-01-22 03:32:00,559.12,2022-01-22 03:32:00
"2030",2022-01-22 03:47:00,559.07,2022-01-22 03:47:00
"2031",2022-01-22 04:02:00,558.94,2022-01-22 04:02:00
"2032",2022-01-22 04:17:00,558.84,2022-01-22 04:17:00
"2033",2022-01-22 04:32:00,558.71,2022-01-22 04:32:00
"2034",2022-01-22 04:47:00,558.62,2022-01-22 04:47:00
"2035",2022-01-22 05:02:00,558.59,2022-01-22 05:02:00
"2036",2022-01-22 05:17:00,558.49,2022-01-22 05:17:00
"2037",2022-01-22 05:32:00,558.42,2022-01-22 05:32:00
"2038",2022-01-22 05:47:00,558.23,2022-01-22 05:47:00
"2039",2022-01-22 06:02:00,558.19,2022-01-22 06:02:00
"2040",2022-01-22 06:17:00,558.1,2022-01-22 06:17:00
"2041",2022-01-22 06:32:00,558.01,2022-01-22 06:32:00
"2042",2022-01-22 06:47:00,557.91,2022-01-22 06:47:00
"2043",2022-01-22 07:02:00,557.85,2022-01-22 07:02:00
"2044",2022-01-22 07:17:00,557.71,2022-01-22 07:17:00
"2045",2022-01-22 07:32:00,557.63,2022-01-22 07:32:00
"2046",2022-01-22 07:47:00,557.51,2022-01-22 07:47:00
"2047",2022-01-22 08:02:00,557.43,2022-01-22 08:02:00
"2048",2022-01-22 08:17:00,557.1,2022-01-22 08:17:00
"2049",2022-01-22 08:32:00,556.85,2022-01-22 08:32:00
"2050",2022-01-22 08:47:00,557.02,2022-01-22 08:47:00
"2051",2022-01-22 09:02:00,556.98,2022-01-22 09:02:00
"2052",2022-01-22 09:17:00,556.83,2022-01-22 09:17:00
"2053",2022-01-22 09:32:00,556.77,2022-01-22 09:32:00
"2054",2022-01-22 09:47:00,556.67,2022-01-22 09:47:00
"2055",2022-01-22 10:02:00,556.56,2022-01-22 10:02:00
"2056",2022-01-22 10:17:00,556.55,2022-01-22 10:17:00
"2057",2022-01-22 10:32:00,556.45,2022-01-22 10:32:00
"2058",2022-01-22 10:47:00,556.38,2022-01-22 10:47:00
"2059",2022-01-22 11:02:00,556.28,2022-01-22 11:02:00
"2060",2022-01-22 11:17:00,556.16,2022-01-22 11:17:00
"2061",2022-01-22 11:32:00,556.08,2022-01-22 11:32:00
"2062",2022-01-22 11:47:00,556.01,2022-01-22 11:47:00
"2063",2022-01-22 12:02:00,555.72,2022-01-22 12:02:00
"2064",2022-01-22 12:17:00,555.49,2022-01-22 12:17:00
"2065",2022-01-22 12:32:00,555.34,2022-01-22 12:32:00
"2066",2022-01-22 12:47:00,555.6,2022-01-22 12:47:00
"2067",2022-01-22 13:02:00,555.47,2022-01-22 13:02:00
"2068",2022-01-22 13:17:00,555.07,2022-01-22 13:17:00
"2069",2022-01-22 13:32:00,555.21,2022-01-22 13:32:00
"2070",2022-01-22 13:47:00,555.06,2022-01-22 13:47:00
"2071",2022-01-22 14:02:00,555.01,2022-01-22 14:02:00
"2072",2022-01-22 14:17:00,554.89,2022-01-22 14:17:00
"2073",2022-01-22 14:32:00,554.74,2022-01-22 14:32:00
"2074",2022-01-22 14:47:00,554.6,2022-01-22 14:47:00
"2075",2022-01-22 15:02:00,554.44,2022-01-22 15:02:00
"2076",2022-01-22 15:17:00,554.33,2022-01-22 15:17:00
"2077",2022-01-22 15:32:00,554.19,2022-01-22 15:32:00
"2078",2022-01-22 15:47:00,554.06,2022-01-22 15:47:00
"2079",2022-01-22 16:02:00,554.07,2022-01-22 16:02:00
"2080",2022-01-22 16:17:00,553.86,2022-01-22 16:17:00
"2081",2022-01-22 16:32:00,553.57,2022-01-22 16:32:00
"2082",2022-01-22 16:47:00,553.48,2022-01-22 16:47:00
"2083",2022-01-22 17:02:00,553.31,2022-01-22 17:02:00
"2084",2022-01-22 17:17:00,553.17,2022-01-22 17:17:00
"2085",2022-01-22 17:32:00,553.02,2022-01-22 17:32:00
"2086",2022-01-22 17:47:00,552.92,2022-01-22 17:47:00
"2087",2022-01-22 18:02:00,552.71,2022-01-22 18:02:00
"2088",2022-01-22 18:17:00,552.67,2022-01-22 18:17:00
"2089",2022-01-22 18:32:00,552.62,2022-01-22 18:32:00
"2090",2022-01-22 18:47:00,552.56,2022-01-22 18:47:00
"2091",2022-01-22 19:02:00,552.47,2022-01-22 19:02:00
"2092",2022-01-22 19:17:00,552.38,2022-01-22 19:17:00
"2093",2022-01-22 19:32:00,552.32,2022-01-22 19:32:00
"2094",2022-01-22 19:47:00,552.34,2022-01-22 19:47:00
"2095",2022-01-22 20:02:00,552.25,2022-01-22 20:02:00
"2096",2022-01-22 20:17:00,552.13,2022-01-22 20:17:00
"2097",2022-01-22 20:32:00,552.1,2022-01-22 20:32:00
"2098",2022-01-22 20:47:00,552.08,2022-01-22 20:47:00
"2099",2022-01-22 21:02:00,552.05,2022-01-22 21:02:00
"2100",2022-01-22 21:17:00,552,2022-01-22 21:17:00
"2101",2022-01-22 21:32:00,551.93,2022-01-22 21:32:00
"2102",2022-01-22 21:47:00,551.92,2022-01-22 21:47:00
"2103",2022-01-22 22:02:00,551.85,2022-01-22 22:02:00
"2104",2022-01-22 22:17:00,551.87,2022-01-22 22:17:00
"2105",2022-01-22 22:32:00,551.74,2022-01-22 22:32:00
"2106",2022-01-22 22:47:00,551.68,2022-01-22 22:47:00
"2107",2022-01-22 23:02:00,551.62,2022-01-22 23:02:00
"2108",2022-01-22 23:17:00,551.61,2022-01-22 23:17:00
"2109",2022-01-22 23:32:00,551.48,2022-01-22 23:32:00
"2110",2022-01-22 23:47:00,551.42,2022-01-22 23:47:00
"2111",2022-01-23 00:02:00,551.38,2022-01-23 00:02:00
"2112",2022-01-23 00:17:00,551.32,2022-01-23 00:17:00
"2113",2022-01-23 00:32:00,551.23,2022-01-23 00:32:00
"2114",2022-01-23 00:47:00,551.14,2022-01-23 00:47:00
"2115",2022-01-23 01:02:00,551.03,2022-01-23 01:02:00
"2116",2022-01-23 01:17:00,550.91,2022-01-23 01:17:00
"2117",2022-01-23 01:32:00,550.79,2022-01-23 01:32:00
"2118",2022-01-23 01:47:00,550.78,2022-01-23 01:47:00
"2119",2022-01-23 02:02:00,550.66,2022-01-23 02:02:00
"2120",2022-01-23 02:17:00,550.5,2022-01-23 02:17:00
"2121",2022-01-23 02:32:00,550.48,2022-01-23 02:32:00
"2122",2022-01-23 02:47:00,550.4,2022-01-23 02:47:00
"2123",2022-01-23 03:02:00,550.22,2022-01-23 03:02:00
"2124",2022-01-23 03:17:00,550.23,2022-01-23 03:17:00
"2125",2022-01-23 03:32:00,550.04,2022-01-23 03:32:00
"2126",2022-01-23 03:47:00,550.04,2022-01-23 03:47:00
"2127",2022-01-23 04:02:00,549.93,2022-01-23 04:02:00
"2128",2022-01-23 04:17:00,549.81,2022-01-23 04:17:00
"2129",2022-01-23 04:32:00,549.79,2022-01-23 04:32:00
"2130",2022-01-23 04:47:00,549.66,2022-01-23 04:47:00
"2131",2022-01-23 05:02:00,549.54,2022-01-23 05:02:00
"2132",2022-01-23 05:17:00,549.61,2022-01-23 05:17:00
"2133",2022-01-23 05:32:00,549.55,2022-01-23 05:32:00
"2134",2022-01-23 05:47:00,549.6,2022-01-23 05:47:00
"2135",2022-01-23 06:02:00,549.47,2022-01-23 06:02:00
"2136",2022-01-23 06:17:00,549.47,2022-01-23 06:17:00
"2137",2022-01-23 06:32:00,549.41,2022-01-23 06:32:00
"2138",2022-01-23 06:47:00,549.36,2022-01-23 06:47:00
"2139",2022-01-23 07:02:00,549.44,2022-01-23 07:02:00
"2140",2022-01-23 07:17:00,549.27,2022-01-23 07:17:00
"2141",2022-01-23 07:32:00,549.35,2022-01-23 07:32:00
"2142",2022-01-23 07:47:00,549.29,2022-01-23 07:47:00
"2143",2022-01-23 08:02:00,549.27,2022-01-23 08:02:00
"2144",2022-01-23 08:17:00,549.16,2022-01-23 08:17:00
"2145",2022-01-23 08:32:00,549.03,2022-01-23 08:32:00
"2146",2022-01-23 08:47:00,548.97,2022-01-23 08:47:00
"2147",2022-01-23 09:02:00,548.78,2022-01-23 09:02:00
"2148",2022-01-23 09:17:00,548.74,2022-01-23 09:17:00
"2149",2022-01-23 09:32:00,548.63,2022-01-23 09:32:00
"2150",2022-01-23 09:47:00,548.4,2022-01-23 09:47:00
"2151",2022-01-23 10:02:00,548.27,2022-01-23 10:02:00
"2152",2022-01-23 10:17:00,548.15,2022-01-23 10:17:00
"2153",2022-01-23 10:32:00,547.98,2022-01-23 10:32:00
"2154",2022-01-23 10:47:00,547.82,2022-01-23 10:47:00
"2155",2022-01-23 11:02:00,547.66,2022-01-23 11:02:00
"2156",2022-01-23 11:17:00,547.47,2022-01-23 11:17:00
"2157",2022-01-23 11:32:00,547.32,2022-01-23 11:32:00
"2158",2022-01-23 11:47:00,547.07,2022-01-23 11:47:00
"2159",2022-01-23 12:02:00,546.96,2022-01-23 12:02:00
"2160",2022-01-23 12:17:00,546.7,2022-01-23 12:17:00
"2161",2022-01-23 12:32:00,546.58,2022-01-23 12:32:00
"2162",2022-01-23 12:47:00,546.38,2022-01-23 12:47:00
"2163",2022-01-23 13:02:00,546.26,2022-01-23 13:02:00
"2164",2022-01-23 13:17:00,546.17,2022-01-23 13:17:00
"2165",2022-01-23 13:32:00,546.05,2022-01-23 13:32:00
"2166",2022-01-23 13:47:00,545.91,2022-01-23 13:47:00
"2167",2022-01-23 14:02:00,545.86,2022-01-23 14:02:00
"2168",2022-01-23 14:17:00,545.79,2022-01-23 14:17:00
"2169",2022-01-23 14:32:00,545.76,2022-01-23 14:32:00
"2170",2022-01-23 14:47:00,545.76,2022-01-23 14:47:00
"2171",2022-01-23 15:02:00,545.8,2022-01-23 15:02:00
"2172",2022-01-23 15:17:00,545.78,2022-01-23 15:17:00
"2173",2022-01-23 15:32:00,545.83,2022-01-23 15:32:00
"2174",2022-01-23 15:47:00,545.88,2022-01-23 15:47:00
"2175",2022-01-23 16:02:00,545.99,2022-01-23 16:02:00
"2176",2022-01-23 16:17:00,546.05,2022-01-23 16:17:00
"2177",2022-01-23 16:32:00,546.19,2022-01-23 16:32:00
"2178",2022-01-23 16:47:00,546.27,2022-01-23 16:47:00
"2179",2022-01-23 17:02:00,546.31,2022-01-23 17:02:00
"2180",2022-01-23 17:17:00,546.3,2022-01-23 17:17:00
"2181",2022-01-23 17:32:00,546.48,2022-01-23 17:32:00
"2182",2022-01-23 17:47:00,546.55,2022-01-23 17:47:00
"2183",2022-01-23 18:02:00,546.66,2022-01-23 18:02:00
"2184",2022-01-23 18:17:00,546.82,2022-01-23 18:17:00
"2185",2022-01-23 18:32:00,546.92,2022-01-23 18:32:00
"2186",2022-01-23 18:47:00,546.94,2022-01-23 18:47:00
"2187",2022-01-23 19:02:00,547.14,2022-01-23 19:02:00
"2188",2022-01-23 19:17:00,547.19,2022-01-23 19:17:00
"2189",2022-01-23 19:32:00,547.27,2022-01-23 19:32:00
"2190",2022-01-23 19:47:00,547.49,2022-01-23 19:47:00
"2191",2022-01-23 20:02:00,547.52,2022-01-23 20:02:00
"2192",2022-01-23 20:17:00,547.53,2022-01-23 20:17:00
"2193",2022-01-23 20:32:00,547.72,2022-01-23 20:32:00
"2194",2022-01-23 20:47:00,547.79,2022-01-23 20:47:00
"2195",2022-01-23 21:02:00,547.86,2022-01-23 21:02:00
"2196",2022-01-23 21:17:00,547.99,2022-01-23 21:17:00
"2197",2022-01-23 21:32:00,548.07,2022-01-23 21:32:00
"2198",2022-01-23 21:47:00,548.21,2022-01-23 21:47:00
"2199",2022-01-23 22:02:00,548.31,2022-01-23 22:02:00
"2200",2022-01-23 22:17:00,548.32,2022-01-23 22:17:00
"2201",2022-01-23 22:32:00,548.45,2022-01-23 22:32:00
"2202",2022-01-23 22:47:00,548.56,2022-01-23 22:47:00
"2203",2022-01-23 23:02:00,548.72,2022-01-23 23:02:00
"2204",2022-01-23 23:17:00,548.77,2022-01-23 23:17:00
"2205",2022-01-23 23:32:00,548.84,2022-01-23 23:32:00
"2206",2022-01-23 23:47:00,549.02,2022-01-23 23:47:00
"2207",2022-01-24 00:02:00,549.08,2022-01-24 00:02:00
"2208",2022-01-24 00:17:00,549.15,2022-01-24 00:17:00
"2209",2022-01-24 00:32:00,549.29,2022-01-24 00:32:00
"2210",2022-01-24 00:47:00,549.37,2022-01-24 00:47:00
"2211",2022-01-24 01:02:00,549.5,2022-01-24 01:02:00
"2212",2022-01-24 01:17:00,549.62,2022-01-24 01:17:00
"2213",2022-01-24 01:32:00,549.64,2022-01-24 01:32:00
"2214",2022-01-24 01:47:00,549.78,2022-01-24 01:47:00
"2215",2022-01-24 02:02:00,549.73,2022-01-24 02:02:00
"2216",2022-01-24 02:17:00,549.74,2022-01-24 02:17:00
"2217",2022-01-24 02:32:00,549.78,2022-01-24 02:32:00
"2218",2022-01-24 02:47:00,549.84,2022-01-24 02:47:00
"2219",2022-01-24 03:02:00,549.86,2022-01-24 03:02:00
"2220",2022-01-24 03:17:00,549.93,2022-01-24 03:17:00
"2221",2022-01-24 03:32:00,549.94,2022-01-24 03:32:00
"2222",2022-01-24 03:47:00,550.02,2022-01-24 03:47:00
"2223",2022-01-24 04:02:00,549.97,2022-01-24 04:02:00
"2224",2022-01-24 04:17:00,549.99,2022-01-24 04:17:00
"2225",2022-01-24 04:32:00,550.15,2022-01-24 04:32:00
"2226",2022-01-24 04:47:00,550.19,2022-01-24 04:47:00
"2227",2022-01-24 05:02:00,550.17,2022-01-24 05:02:00
"2228",2022-01-24 05:17:00,550.25,2022-01-24 05:17:00
"2229",2022-01-24 05:32:00,550.28,2022-01-24 05:32:00
"2230",2022-01-24 05:47:00,550.29,2022-01-24 05:47:00
"2231",2022-01-24 06:02:00,550.42,2022-01-24 06:02:00
"2232",2022-01-24 06:17:00,550.48,2022-01-24 06:17:00
"2233",2022-01-24 06:32:00,550.52,2022-01-24 06:32:00
"2234",2022-01-24 06:47:00,550.55,2022-01-24 06:47:00
"2235",2022-01-24 07:02:00,550.58,2022-01-24 07:02:00
"2236",2022-01-24 07:17:00,550.73,2022-01-24 07:17:00
"2237",2022-01-24 07:32:00,550.73,2022-01-24 07:32:00
"2238",2022-01-24 07:47:00,550.83,2022-01-24 07:47:00
"2239",2022-01-24 08:02:00,550.89,2022-01-24 08:02:00
"2240",2022-01-24 08:17:00,550.9,2022-01-24 08:17:00
"2241",2022-01-24 08:32:00,551.01,2022-01-24 08:32:00
"2242",2022-01-24 08:47:00,551.12,2022-01-24 08:47:00
"2243",2022-01-24 09:02:00,551.22,2022-01-24 09:02:00
"2244",2022-01-24 09:17:00,551.33,2022-01-24 09:17:00
"2245",2022-01-24 09:32:00,551.44,2022-01-24 09:32:00
"2246",2022-01-24 09:47:00,551.49,2022-01-24 09:47:00
"2247",2022-01-24 10:02:00,551.58,2022-01-24 10:02:00
"2248",2022-01-24 10:17:00,551.81,2022-01-24 10:17:00
"2249",2022-01-24 10:32:00,551.73,2022-01-24 10:32:00
"2250",2022-01-24 10:47:00,551.94,2022-01-24 10:47:00
"2251",2022-01-24 11:02:00,552,2022-01-24 11:02:00
"2252",2022-01-24 11:17:00,552.11,2022-01-24 11:17:00
"2253",2022-01-24 11:32:00,552.2,2022-01-24 11:32:00
"2254",2022-01-24 11:47:00,552.31,2022-01-24 11:47:00
"2255",2022-01-24 12:02:00,552.39,2022-01-24 12:02:00
"2256",2022-01-24 12:17:00,552.54,2022-01-24 12:17:00
"2257",2022-01-24 12:32:00,552.59,2022-01-24 12:32:00
"2258",2022-01-24 12:47:00,552.69,2022-01-24 12:47:00
"2259",2022-01-24 13:02:00,552.84,2022-01-24 13:02:00
"2260",2022-01-24 13:17:00,552.91,2022-01-24 13:17:00
"2261",2022-01-24 13:32:00,553,2022-01-24 13:32:00
"2262",2022-01-24 13:47:00,552.94,2022-01-24 13:47:00
"2263",2022-01-24 14:02:00,553.08,2022-01-24 14:02:00
"2264",2022-01-24 14:17:00,553.13,2022-01-24 14:17:00
"2265",2022-01-24 14:32:00,553.2,2022-01-24 14:32:00
"2266",2022-01-24 14:47:00,553.31,2022-01-24 14:47:00
"2267",2022-01-24 15:02:00,553.32,2022-01-24 15:02:00
"2268",2022-01-24 15:17:00,553.41,2022-01-24 15:17:00
"2269",2022-01-24 15:32:00,553.54,2022-01-24 15:32:00
"2270",2022-01-24 15:47:00,553.63,2022-01-24 15:47:00
"2271",2022-01-24 16:02:00,553.77,2022-01-24 16:02:00
"2272",2022-01-24 16:17:00,553.91,2022-01-24 16:17:00
"2273",2022-01-24 16:32:00,554.07,2022-01-24 16:32:00
"2274",2022-01-24 16:47:00,554.13,2022-01-24 16:47:00
"2275",2022-01-24 17:02:00,554.4,2022-01-24 17:02:00
"2276",2022-01-24 17:17:00,554.56,2022-01-24 17:17:00
"2277",2022-01-24 17:32:00,554.74,2022-01-24 17:32:00
"2278",2022-01-24 17:47:00,554.95,2022-01-24 17:47:00
"2279",2022-01-24 18:02:00,555.24,2022-01-24 18:02:00
"2280",2022-01-24 18:17:00,555.48,2022-01-24 18:17:00
"2281",2022-01-24 18:32:00,555.71,2022-01-24 18:32:00
"2282",2022-01-24 18:47:00,555.97,2022-01-24 18:47:00
"2283",2022-01-24 19:02:00,556.21,2022-01-24 19:02:00
"2284",2022-01-24 19:17:00,556.55,2022-01-24 19:17:00
"2285",2022-01-24 19:32:00,556.8,2022-01-24 19:32:00
"2286",2022-01-24 19:47:00,557.14,2022-01-24 19:47:00
"2287",2022-01-24 20:02:00,557.49,2022-01-24 20:02:00
"2288",2022-01-24 20:17:00,557.83,2022-01-24 20:17:00
"2289",2022-01-24 20:32:00,558.16,2022-01-24 20:32:00
"2290",2022-01-24 20:47:00,558.55,2022-01-24 20:47:00
"2291",2022-01-24 21:02:00,558.85,2022-01-24 21:02:00
"2292",2022-01-24 21:17:00,559.19,2022-01-24 21:17:00
"2293",2022-01-24 21:32:00,559.5,2022-01-24 21:32:00
"2294",2022-01-24 21:47:00,559.88,2022-01-24 21:47:00
"2295",2022-01-24 22:02:00,560.27,2022-01-24 22:02:00
"2296",2022-01-24 22:17:00,560.62,2022-01-24 22:17:00
"2297",2022-01-24 22:32:00,560.95,2022-01-24 22:32:00
