"","datetime","base_flow","storm_flow","total_flow","smooth_st_flow","para_label","filter_para"
"1",2022-02-01 00:00:00,0.402207469365381,0.0338571456346188,0.436064615,0.0338571456346188,"filterPara_0.996","0.996"
"2",2022-02-01 00:15:00,0.402198094491611,0.0261631525083895,0.428361247,0.0311774458241935,"filterPara_0.996","0.996"
"3",2022-02-01 00:30:00,0.402189097269558,0.0338755177304418,0.436064615,0.0285585673828436,"filterPara_0.996","0.996"
"4",2022-02-01 00:45:00,0.402180434470891,0.0223581925291093,0.424538627,0.0265159372296302,"filterPara_0.996","0.996"
"5",2022-02-01 01:00:00,0.402172078037648,0.0223665489623522,0.424538627,0.0258994497734834,"filterPara_0.996","0.996"
"6",2022-02-01 01:15:00,0.402164015125478,0.0261972318745216,0.428361247,0.0258987672519257,"filterPara_0.996","0.996"
"7",2022-02-01 01:30:00,0.402156248380929,0.0300469876190711,0.432203236,0.0253111443332684,"filterPara_0.996","0.996"
"8",2022-02-01 01:45:00,0.402148780405415,0.0223898465945853,0.424538627,0.0243060914921048,"filterPara_0.996","0.996"
"9",2022-02-01 02:00:00,0.402141613569787,0.0223970134302132,0.424538627,0.0236907603123552,"filterPara_0.996","0.996"
"10",2022-02-01 02:15:00,0.402134750289948,0.0224038767100523,0.424538627,0.0234793397007893,"filterPara_0.996","0.996"
"11",2022-02-01 02:30:00,0.402128193150516,0.0262330538494845,0.428361247,0.0233539135232013,"filterPara_0.996","0.996"
"12",2022-02-01 02:45:00,0.402121929416434,0.018613422583566,0.420735352,0.023009584506223,"filterPara_0.996","0.996"
"13",2022-02-01 03:00:00,0.402115930940708,0.0300873050592924,0.432203236,0.0220173860616182,"filterPara_0.996","0.996"
"14",2022-02-01 03:15:00,0.402110169423447,0.0148412315765534,0.416951401,0.0206699969172277,"filterPara_0.996","0.996"
"15",2022-02-01 03:30:00,0.402104616318143,0.0224340106818571,0.424538627,0.0199124268441317,"filterPara_0.996","0.996"
"16",2022-02-01 03:45:00,0.402099258102798,0.0148521428972017,0.416951401,0.020075274011898,"filterPara_0.996","0.996"
"17",2022-02-01 04:00:00,0.402094096432359,0.022444530567641,0.424538627,0.02090276803351,"filterPara_0.996","0.996"
"18",2022-02-01 04:00:00,0.402089133155234,0.0224494938447656,0.424538627,0.0215097425017796,"filterPara_0.996","0.996"
"19",2022-02-01 04:00:00,0.402084370375278,0.0224542566247218,0.424538627,0.0214349212405521,"filterPara_0.996","0.996"
"20",2022-02-01 04:00:00,0.40207981026952,0.0224588167304798,0.424538627,0.0204883260277558,"filterPara_0.996","0.996"
"21",2022-02-01 04:15:00,0.402075454996626,0.0186598970033742,0.420735352,0.0187928268558545,"filterPara_0.996","0.996"
"22",2022-02-01 04:30:00,0.402071306635501,0.0186640453644992,0.420735352,0.0169740994759318,"filterPara_0.996","0.996"
"23",2022-02-01 04:45:00,0.402067351371393,0.0111193986286074,0.41318675,0.0161168270648647,"filterPara_0.996","0.996"
"24",2022-02-01 05:00:00,0.402063559401776,0.0148878415982236,0.416951401,0.0167721046028482,"filterPara_0.996","0.996"
"25",2022-02-01 05:15:00,0.402059916499011,0.0186754355009887,0.420735352,0.0184452306874466,"filterPara_0.996","0.996"
"26",2022-02-01 05:30:00,0.402056424255431,0.0186789277445693,0.420735352,0.0201702525831525,"filterPara_0.996","0.996"
