"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"56","FC = 0.98, SFT = 0.1","2022-02-19 23:30:00","2022-03-04 23:30:00",369155.218501532,84.25,4381.66431455825,"0.98","0.1","storm_6"
"57","FC = 0.98, SFT = 0.1","2022-03-06 15:30:00","2022-03-10 13:00:00",208626.506435397,34,6136.07371868816,"0.98","0.1","storm_7"
"58","FC = 0.98, SFT = 0.1","2022-03-10 13:30:00","2022-03-11 04:15:00",11809.4512843433,18.75,629.837401831644,"0.98","0.1","storm_8"
"59","FC = 0.98, SFT = 0.1","2022-03-11 15:00:00","2022-03-11 21:00:00",3261.95036809276,6.25,521.912058894842,"0.98","0.1","storm_9"
"60","FC = 0.98, SFT = 0.1","2022-03-12 01:00:00","2022-03-12 17:00:00",12268.4534867969,20,613.422674339847,"0.98","0.1","storm_10"
"61","FC = 0.98, SFT = 0.1","2022-03-12 19:15:00","2022-03-14 12:30:00",63387.1732333797,49,1293.61578027306,"0.98","0.1","storm_11"
"62","FC = 0.98, SFT = 0.1","2022-03-16 13:00:00","2022-03-16 13:15:00",2045.62438457816,5,409.124876915632,"0.98","0.1","storm_12"
"63","FC = 0.98, SFT = 0.1","2022-03-17 13:15:00","2022-03-17 13:30:00",3673.28494139696,8,459.16061767462,"0.98","0.1","storm_13"
"64","FC = 0.98, SFT = 0.1","2022-03-18 15:15:00","2022-03-18 17:00:00",15776.7423614164,29,544.025598669532,"0.98","0.1","storm_14"
"65","FC = 0.98, SFT = 0.1","2022-03-19 13:00:00","2022-03-19 13:30:00",2712.80997853176,6,452.13499642196,"0.98","0.1","storm_15"
"66","FC = 0.98, SFT = 0.1","2022-03-19 15:45:00","2022-03-19 16:30:00",5820.06962292938,13,447.69766330226,"0.98","0.1","storm_16"
"67","FC = 0.98, SFT = 0.1","2022-03-19 16:45:00","2022-03-20 04:30:00",176020.882221267,189,931.327419160145,"0.98","0.1","storm_17"
"68","FC = 0.98, SFT = 0.1","2022-03-20 04:45:00","2022-03-20 05:30:00",5749.19577918321,12,479.099648265267,"0.98","0.1","storm_18"
"69","FC = 0.98, SFT = 0.1","2022-03-20 06:45:00","2022-03-20 07:15:00",5758.43427880264,12,479.869523233554,"0.98","0.1","storm_19"
"70","FC = 0.98, SFT = 0.1","2022-03-20 07:45:00","2022-03-20 07:45:00",1777.54793584489,4,444.386983961224,"0.98","0.1","storm_20"
"71","FC = 0.98, SFT = 0.1","2022-03-20 21:30:00","2022-03-20 21:45:00",2228.35759419843,6,371.392932366404,"0.98","0.1","storm_21"
"72","FC = 0.98, SFT = 0.1","2022-03-20 23:00:00","2022-03-20 23:15:00",3157.69487137696,7,451.099267339566,"0.98","0.1","storm_22"
"73","FC = 0.98, SFT = 0.1","2022-03-21","2022-03-21",1607.60079336547,4,401.900198341368,"0.98","0.1","storm_23"
"74","FC = 0.98, SFT = 0.1","2022-03-24 07:00:00","2022-03-30 09:00:00",387297.569101875,125,3098.380552815,"0.98","0.1","storm_24"
"75","FC = 0.98, SFT = 0.1","2022-03-30 11:15:00","2022-04-05 16:00:00",322340.871992754,181.5,1775.9827658003,"0.98","0.1","storm_25"
"76","FC = 0.98, SFT = 0.1","2022-04-05 21:15:00","2022-04-06 05:15:00",4858.24974928022,12,404.854145773352,"0.98","0.1","storm_26"
"77","FC = 0.98, SFT = 0.1","2022-04-07 18:45:00","2022-04-13 12:30:00",243356.220061894,69.5,3501.5283462143,"0.98","0.1","storm_27"
"78","FC = 0.98, SFT = 0.1","2022-04-13 20:30:00","2022-04-18 14:00:00",255904.451460162,128.75,1987.60738998184,"0.98","0.1","storm_28"
"79","FC = 0.98, SFT = 0.1","2022-04-19 08:45:00","2022-04-20",81101.5862952415,15.5,5232.36040614461,"0.98","0.1","storm_29"
"80","FC = 0.996, SFT = 0.14","2022-02-03 12:15:00","2022-02-06 03:30:00",133298.985397933,71,1877.45049856243,"0.996","0.14","storm_1"
"81","FC = 0.996, SFT = 0.14","2022-02-06 07:15:00","2022-02-09",57440.810958499,80,718.010136981237,"0.996","0.14","storm_2"
"82","FC = 0.996, SFT = 0.14","2022-02-11 17:30:00","2022-02-17 04:00:00",911243.496027115,142,6417.20771850081,"0.996","0.14","storm_3"
"83","FC = 0.996, SFT = 0.14","2022-02-17 14:45:00","2022-03-04 23:15:00",1540002.15588358,140.75,10941.4007522812,"0.996","0.14","storm_4"
"84","FC = 0.996, SFT = 0.14","2022-03-06 16:15:00","2022-03-14 11:45:00",539913.533327508,143,3775.61911417838,"0.996","0.14","storm_5"
"85","FC = 0.996, SFT = 0.14","2022-03-15 16:00:00","2022-03-15 16:00:00",1018.31563084158,2,509.157815420792,"0.996","0.14","storm_6"
"86","FC = 0.996, SFT = 0.14","2022-03-19 13:15:00","2022-03-19 13:15:00",1052.67092949324,2,526.335464746622,"0.996","0.14","storm_7"
"87","FC = 0.996, SFT = 0.14","2022-03-30 11:30:00","2022-04-06 05:00:00",577270.747557236,198,2915.50882604664,"0.996","0.14","storm_8"
"88","FC = 0.996, SFT = 0.14","2022-04-19 09:30:00","2022-04-20",84841.1363280551,14.75,5751.94144596984,"0.996","0.14","storm_9"
"89","FC = 0.98, SFT = 0.14","2022-02-03 14:15:00","2022-02-06 00:15:00",78663.2368930509,65.75,1196.39904019849,"0.98","0.14","storm_1"
"90","FC = 0.98, SFT = 0.14","2022-02-12 06:30:00","2022-02-17 04:00:00",463575.121097243,124.25,3730.98689011865,"0.98","0.14","storm_2"
"91","FC = 0.98, SFT = 0.14","2022-02-17 14:45:00","2022-02-19 19:30:00",535787.13695758,53,10109.1912633506,"0.98","0.14","storm_3"
"92","FC = 0.98, SFT = 0.14","2022-02-19 23:45:00","2022-03-04 23:15:00",368959.416447017,83.75,4405.48556951662,"0.98","0.14","storm_4"
"93","FC = 0.98, SFT = 0.14","2022-03-06 16:15:00","2022-03-10 11:00:00",207481.263958591,31.25,6639.4004466749,"0.98","0.14","storm_5"
"94","FC = 0.98, SFT = 0.14","2022-03-10 15:00:00","2022-03-11 03:45:00",9335.11866217743,13,718.086050936725,"0.98","0.14","storm_6"
"95","FC = 0.98, SFT = 0.14","2022-03-11 15:30:00","2022-03-11 18:00:00",1812.28719727716,2.75,659.013526282604,"0.98","0.14","storm_7"
"96","FC = 0.98, SFT = 0.14","2022-03-12 04:00:00","2022-03-12 16:15:00",10178.8834079616,15.25,667.467764456499,"0.98","0.14","storm_8"
"97","FC = 0.98, SFT = 0.14","2022-03-13 00:45:00","2022-03-14 11:45:00",60822.2531176143,42.75,1422.74276298513,"0.98","0.14","storm_9"
"98","FC = 0.98, SFT = 0.14","2022-03-17 10:45:00","2022-03-17 10:45:00",1703.96288045974,3,567.987626819914,"0.98","0.14","storm_10"
"99","FC = 0.98, SFT = 0.14","2022-03-17 13:30:00","2022-03-17 13:30:00",1018.87667290793,2,509.438336453965,"0.98","0.14","storm_11"
"100","FC = 0.98, SFT = 0.14","2022-03-18 13:15:00","2022-03-18 15:00:00",22185.7756200669,31,715.670181292481,"0.98","0.14","storm_12"
"101","FC = 0.98, SFT = 0.14","2022-03-18 15:45:00","2022-03-18 16:15:00",3376.39877908689,6,562.733129847814,"0.98","0.14","storm_13"
"102","FC = 0.98, SFT = 0.14","2022-03-18 16:15:00","2022-03-18 17:00:00",7080.13584030159,11,643.64871275469,"0.98","0.14","storm_14"
"103","FC = 0.98, SFT = 0.14","2022-03-18 17:30:00","2022-03-18 18:15:00",9286.18569265517,15,619.079046177011,"0.98","0.14","storm_15"
"104","FC = 0.98, SFT = 0.14","2022-03-18 18:30:00","2022-03-18 19:00:00",3687.5609669161,6,614.593494486016,"0.98","0.14","storm_16"
"105","FC = 0.98, SFT = 0.14","2022-03-19 17:15:00","2022-03-20 04:15:00",170113.523464378,175,972.077276939302,"0.98","0.14","storm_17"
"106","FC = 0.98, SFT = 0.14","2022-03-20 05:15:00","2022-03-20 05:30:00",2731.43215209298,5,546.286430418596,"0.98","0.14","storm_18"
"107","FC = 0.98, SFT = 0.14","2022-03-20 07:00:00","2022-03-20 07:15:00",2693.96369419296,5,538.792738838593,"0.98","0.14","storm_19"
"108","FC = 0.98, SFT = 0.14","2022-03-20 08:15:00","2022-03-20 19:15:00",243411.182890583,179,1359.83901056192,"0.98","0.14","storm_20"
"109","FC = 0.98, SFT = 0.14","2022-03-20 19:45:00","2022-03-20 20:15:00",6375.16368558549,11,579.560335053227,"0.98","0.14","storm_21"
"110","FC = 0.98, SFT = 0.14","2022-03-20 20:30:00","2022-03-20 20:45:00",2978.82534939899,5,595.765069879798,"0.98","0.14","storm_22"
"111","FC = 0.98, SFT = 0.14","2022-03-21 00:45:00","2022-03-21 01:15:00",3895.32157531942,6,649.220262553237,"0.98","0.14","storm_23"
"112","FC = 0.98, SFT = 0.14","2022-03-24 07:30:00","2022-03-29 07:15:00",340703.990478279,96.5,3530.61130029304,"0.98","0.14","storm_24"
"113","FC = 0.98, SFT = 0.14","2022-03-29 10:45:00","2022-03-30 08:30:00",44907.4903349716,24.5,1832.95878918251,"0.98","0.14","storm_25"
"114","FC = 0.98, SFT = 0.14","2022-03-30 11:30:00","2022-04-05 09:15:00",319351.615191314,174.5,1830.09521599607,"0.98","0.14","storm_26"
"115","FC = 0.98, SFT = 0.14","2022-04-07 19:30:00","2022-04-13 12:00:00",242825.475569882,68.25,3557.88242593233,"0.98","0.14","storm_27"
"116","FC = 0.98, SFT = 0.14","2022-04-13 22:00:00","2022-04-18 09:15:00",253162.915196412,122.5,2066.63604241969,"0.98","0.14","storm_28"
"117","FC = 0.98, SFT = 0.14","2022-04-19 09:30:00","2022-04-20",80785.3345217867,14.75,5476.97183198554,"0.98","0.14","storm_29"
