"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh"
"15",0.14,0.375925510351953,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"16",0.15,0.379864461800449,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"17",0.16,0.383803413248946,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"18",0.17,0.387742364697442,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"19",0.18,0.391681316145939,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"20",0.19,0.395620267594435,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"21",0.2,0.39931011878233,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"22",0.21,0.400833731267082,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"23",0.22,0.402357343751834,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"24",0.23,0.403880956236587,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"25",0.24,0.405404568721339,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"26",0.25,0.406928181206091,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"27",0.26,0.407522544930045,NA,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"28",0.27,0.407830954024578,0.808307848133806,-0.400476894109228,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"29",0.28,0.408139363119112,0.807877815144484,-0.399738452025372,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"30",0.29,0.408447772213645,0.765605937495783,-0.357158165282139,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"31",0.3,0.408756181308178,0.760353936620355,-0.351597755312177,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"32",0.31,0.406123475762928,0.719970704001275,-0.313847228238348,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"33",0.32,0.393510773581954,0.726604254097773,-0.333093480515819,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"34",0.33,0.385731424212442,0.733258666486826,-0.347527242274384,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"35",0.34,0.38743938948498,0.730648444542144,-0.343209055057164,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"36",0.35,0.389147354757518,0.690767991811077,-0.30162063705356,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"37",0.36,0.390855320030055,0.675095749820716,-0.284240429790661,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"38",0.37,0.392563285302593,0.670775499290212,-0.278212213987619,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"39",0.38,0.358329097181517,0.595508456995539,-0.237179359814022,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"40",0.39,0.331341753022149,0.570650857478264,-0.239309104456115,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"41",0.4,0.340535050188796,0.519915160035178,-0.179380109846381,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"42",0.41,0.35311551804547,0.506934117557097,-0.153818599511627,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"43",0.42,0.365695985902144,0.469098344043699,-0.103402358141555,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"44",0.43,0.359761819305915,0.474376677275598,-0.114614857969682,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"45",0.44,0.346447132215088,0.462601147733201,-0.116154015518113,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"46",0.45,0.334196605604363,0.458090835859893,-0.12389423025553,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"47",0.46,0.321946078993639,0.453017960977068,-0.131071881983429,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"48",0.47,0.296329446957622,0.453568455621678,-0.157239008664056,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"49",0.48,0.294801677770675,0.465201176566209,-0.170399498795534,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"50",0.49,0.303481289855019,0.49206402074867,-0.18858273089365,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"51",0.5,0.312160901939364,0.566264826657646,-0.254103924718282,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"52",0.51,0.320840514023708,0.587864179953842,-0.267023665930135,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"53",0.52,0.318571502450265,0.682642076371531,-0.364070573921267,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"54",0.53,0.303253544044132,0.729525978506639,-0.426272434462506,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"55",0.54,0.263350358580207,0.766271820565039,-0.502921461984832,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"56",0.55,0.307811616516017,0.78290792134015,-0.475096304824133,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"57",0.56,0.288303280656155,0.776123967937424,-0.487820687281269,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"58",0.57,0.286748145000051,0.817407735376395,-0.530659590376345,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"59",0.58,0.279017094988137,0.800887881573935,-0.521870786585797,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"60",0.59,0.271637892197201,0.822269275232099,-0.550631383034898,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"61",0.6,0.267095723797758,0.881225576264815,-0.614129852467057,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"62",0.61,0.266612955956906,0.858273227765571,-0.591660271808665,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"63",0.62,0.27865289459228,0.882668613932897,-0.604015719340617,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"64",0.63,0.290331305014011,0.935886362697394,-0.645555057683383,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"65",0.64,0.294914387369592,0.979419057320419,-0.684504669950828,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"66",0.65,0.281117345480181,0.983648841800862,-0.702531496320681,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"67",0.66,0.267320303590771,0.971875421366169,-0.704555117775398,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"68",0.67,0.257044412537201,0.965764269982817,-0.708719857445617,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"69",0.68,0.25865095961083,0.947476815882905,-0.688825856272075,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"70",0.69,0.262312883465158,0.925979157669943,-0.663666274204785,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"71",0.7,0.249936807019857,0.909884640948466,-0.659947833928609,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"72",0.71,0.237226987474148,0.892679610623213,-0.655452623149064,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"73",0.72,0.244157424022238,0.900870047553995,-0.656712623531757,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"74",0.73,0.2512726404269,0.866708420552962,-0.615435780126061,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"75",0.74,0.257299135533834,0.831943120248088,-0.574643984714254,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"76",0.75,0.263325630640768,0.77541056251742,-0.512084931876652,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"77",0.76,0.265081308185654,0.708425257561986,-0.443343949376332,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"78",0.77,0.272423633304492,0.729263285897343,-0.456839652592851,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"79",0.78,0.291585462131682,0.675450842998038,-0.383865380866356,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"80",0.79,0.285916503478586,0.622888167753567,-0.336971664274982,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"81",0.8,0.28024754482549,0.644211863040682,-0.363964318215193,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"82",0.81,0.274924247039341,0.550463492452655,-0.275539245413314,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"83",0.82,0.270954006500967,0.51880335853181,-0.247849352030844,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"84",0.83,0.266983765962592,0.513367064718068,-0.246383298755476,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"85",0.84,0.263013525424218,0.460560379672014,-0.197546854247796,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"86",0.85,0.263557919927163,0.422571394082514,-0.159013474155351,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"87",0.86,0.275064245956519,0.382716289923537,-0.107652043967018,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"88",0.87,0.255620272237564,0.337911144206327,-0.0822908719687627,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"89",0.88,0.255794553241063,0.317983735931446,-0.0621891826903822,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"90",0.89,0.256599803232207,0.29163230477156,-0.0350325015393534,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"91",0.9,0.255225692019031,0.262236701836628,-0.00701100981759639,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"92",0.91,0.252077871249007,0.224748872359639,0.0273289988893683,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"93",0.92,0.251288094317478,0.172788465599517,0.0784996287179605,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"94",0.93,0.251117826163188,0.127697197553386,0.123420628609802,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"95",0.94,0.26325172985768,0.0858249770372061,0.177426752820474,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"96",0.95,0.277745345710907,0.0577553028020181,0.219990042908889,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"97",0.96,0.248307597443373,0.02978835637643,0.218519241066943,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"98",0.97,0.163200294929606,0.0142775228226116,0.148922772106995,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"99",0.98,0.0960460043824699,0.0132029343263039,0.082843070056166,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"100",0.99,NA,0.0111329882360988,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"101",1,NA,0.00906304214589359,NA,-0.609043411241499,"FC = 0.98, SFT = 0.088","storm_1","2022-02-03 08:15:00","2022-02-06 03:00:00",125338.35031506,74.5,1682.39396396054,"0.98","0.088"
"102",0,0.89707967062159,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"103",0.01,0.89900165853801,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"104",0.02,0.900923646454431,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"105",0.03,0.902845634370851,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"106",0.04,0.904574018422755,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"107",0.05,0.896318906782581,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"108",0.06,0.888063795142406,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"109",0.07,0.879808683502232,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"110",0.08,0.871894145717197,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"111",0.09,0.879114540943622,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"112",0.1,0.886334936170047,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"113",0.11,0.893555331396472,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"114",0.12,0.900602459151189,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"115",0.13,0.888436241962477,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"116",0.14,0.876270024773766,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"117",0.15,0.864103807585055,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"118",0.16,0.851937590396343,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"119",0.17,0.852817321510886,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
"120",0.18,0.853966043271883,NA,NA,-0.338752227685966,"FC = 0.98, SFT = 0.088","storm_2","2022-02-06 07:30:00","2022-02-08 21:30:00",39935.3948985923,77.25,516.963040758476,"0.98","0.088"
