"","run_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"27","FC = 0.996, SFT = 0.1","2022-05-11","2022-05-11 04:00:00",1892.81787280509,5607049.44053255,5,0.0393517229273408,0.116570674439346,378.563574561019,0.996,"0.1","storm_27"
"28","FC = 0.996, SFT = 0.1","2022-05-27 20:15:00","2022-05-31 23:30:00",704147.214017572,3902594207.25952,114.5,14.6392352186606,81.1350147039402,6149.75732766439,0.996,"0.1","storm_28"
"29","FC = 0.996, SFT = 0.1","2022-06-02 03:30:00","2022-08-01 22:15:00",469063.091120333,2145711390.91647,174.75,9.75183141622315,44.6093844265379,2684.1950850949,0.996,"0.1","storm_29"
"30","FC = 0.996, SFT = 0.1","2022-08-16 20:30:00","2022-08-19 05:30:00",51129.0470821397,42215942.8309131,64,1.06297395181164,0.877670329125014,798.891360658433,0.996,"0.1","storm_30"
"31","FC = 0.996, SFT = 0.1","2022-08-23 18:15:00","2022-08-25 06:30:00",28592.1389711179,19635254.840891,40.25,0.594431163640705,0.408217356359481,710.363701145787,0.996,"0.1","storm_31"
"32","FC = 0.996, SFT = 0.1","2022-08-31 01:15:00","2022-09-08 03:00:00",109577.599727252,135704257.884537,51,2.27812057645015,2.82129434271386,2148.58038680887,0.996,"0.1","storm_32"
"33","FC = 0.996, SFT = 0.1","2022-09-14 00:45:00","2022-09-16 21:15:00",84047.5057863531,71717096.0519598,80,1.74734939264767,1.49099991792016,1050.59382232941,0.996,"0.1","storm_33"
"34","FC = 0.996, SFT = 0.1","2022-09-18 23:45:00","2022-09-25 05:45:00",801328.321687589,2096872950.62081,169,16.6596324675175,43.5940322374389,4741.58770229343,0.996,"0.1","storm_34"
"35","FC = 0.996, SFT = 0.1","2022-09-26 10:30:00","2022-09-27 19:15:00",22207.7840926669,77559108.6634112,36.75,0.461700292986838,1.6124554815678,604.29344469842,0.996,"0.1","storm_35"
"36","FC = 0.996, SFT = 0.1","2022-09-28 15:00:00","2022-10-02 12:30:00",79828.5293251964,268613738.709132,100.75,1.65963678430762,5.58448521224806,792.342722830734,0.996,"0.1","storm_36"
"37","FC = 0.996, SFT = 0.1","2022-10-07 18:45:00","2022-10-09 01:15:00",17065.9757269221,48712553.0858724,30.75,0.354801990164701,1.01273499139028,554.991080550314,0.996,"0.1","storm_37"
"38","FC = 0.996, SFT = 0.1","2022-10-10 01:30:00","2022-10-11 05:30:00",11634.4815641145,29130915.1389469,26,0.241881113599053,0.605632331371038,447.480060158249,0.996,"0.1","storm_38"
"39","FC = 0.996, SFT = 0.1","2022-10-24 21:15:00","2022-10-27",24465.6035696901,71796823.3114743,50.75,0.508640406854263,1.492657449303,482.080858516061,0.996,"0.1","storm_39"
"40","FC = 0.996, SFT = 0.1","2022-10-27 01:00:00","2022-10-28 09:15:00",15901.4913705499,37726261.2762093,32.5,0.330592336186069,0.784329756262147,489.276657555382,0.996,"0.1","storm_40"
"41","FC = 0.996, SFT = 0.1","2022-11-04 22:45:00","2022-11-05 10:45:00",11765.5612097444,24324214.536211,16,0.244606262156849,0.505700925908753,735.347575609026,0.996,"0.1","storm_41"
"42","FC = 0.996, SFT = 0.1","2022-11-06 21:00:00","2022-11-11 02:45:00",1013830.91164033,2701899269.39335,148.25,21.0775657305682,56.1725419832298,6838.6570768319,0.996,"0.1","storm_42"
"43","FC = 0.996, SFT = 0.1","2022-11-12 01:15:00","2022-11-15 16:45:00",801603.108870263,2327479626.68328,99,16.6653452987581,48.3883498270952,8097.00109969963,0.996,"0.1","storm_43"
"44","FC = 0.996, SFT = 0.1","2022-11-16 17:45:00","2022-11-22 04:00:00",210522.773801862,794276516.107264,140,4.37677284411355,16.5130252828953,1503.73409858472,0.996,"0.1","storm_44"
"45","FC = 0.996, SFT = 0.1","2022-11-25 16:30:00","2022-11-27 12:15:00",34978.8908189371,109098890.567522,51.5,0.727211867337571,2.26816820306698,679.201763474508,0.996,"0.1","storm_45"
"46","FC = 0.996, SFT = 0.1","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1","storm_46"
"47","FC = 0.996, SFT = 0.1","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1","storm_47"
"48","FC = 0.996, SFT = 0.1","2022-12-03 14:30:00","2022-12-05 18:15:00",56902.44461535,222801772.462918,59.5,1.18300300655613,4.63205348155754,956.343606980672,0.996,"0.1","storm_48"
"49","FC = 0.996, SFT = 0.1","2022-12-06 21:30:00","2022-12-29",579013.394856694,2021401803.20146,165.5,12.0377005167712,42.0249855135438,3498.57036167187,0.996,"0.1","storm_49"
"50","FC = 0.996, SFT = 0.1","2022-12-29 22:45:00","2023-01-04 05:15:00",771041.722116307,2761189449.48072,141.75,16.0299734327715,57.4051860598903,5439.44777507095,0.996,"0.1","storm_50"
"51","FC = 0.996, SFT = 0.1","2023-01-05 02:30:00","2023-01-11 01:15:00",893224.874666565,3012084854.07704,174.25,18.5701637144816,62.6213067375685,5126.11118890425,0.996,"0.1","storm_51"
"52","FC = 0.996, SFT = 0.1","2023-01-13 02:30:00","2023-01-17 14:45:00",422575.057470633,1370227491.70506,108.5,8.7853442301587,28.4870580396063,3894.70099051275,0.996,"0.1","storm_52"
