"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh"
"3057",0.26,0.95448891436671,0.353449944454433,0.601038969912277,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3058",0.27,0.976517930717062,0.37712149044283,0.599396440274231,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3059",0.28,0.998546947067414,0.400793036431228,0.597753910636186,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3060",0.29,0.992097489702835,0.402372164199756,0.58972532550308,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3061",0.3,0.983636912425819,0.402391148589792,0.581245763836027,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3062",0.31,0.975176335148803,0.402410132979829,0.572766202168974,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3063",0.32,0.966715757871787,0.402429117369866,0.564286640501921,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3064",0.33,0.958255180594771,0.402448101759903,0.555807078834868,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3065",0.34,0.949794603317755,0.40246708614994,0.547327517167815,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3066",0.35,0.941334026040739,0.402486070539977,0.538847955500762,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3067",0.36,0.932873448763723,0.402505054930014,0.530368393833709,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3068",0.37,0.924412871486707,0.40252403932005,0.521888832166656,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3069",0.38,0.91595229420969,0.402543023710087,0.513409270499603,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3070",0.39,0.907491716932674,0.402562008100124,0.50492970883255,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3071",0.4,0.899031139655658,0.402580992490161,0.496450147165497,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3072",0.41,0.890570562378642,0.402599976880198,0.487970585498444,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3073",0.42,0.882109985101626,0.402618961270235,0.479491023831391,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3074",0.43,0.87364940782461,0.402637945660272,0.471011462164338,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3075",0.44,0.865188830547594,0.402656930050308,0.462531900497285,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3076",0.45,0.856728253270578,0.402675914440345,0.454052338830232,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3077",0.46,0.848267675993562,0.402694898830382,0.44557277716318,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3078",0.47,0.839807098716546,0.402713883220419,0.437093215496127,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3079",0.48,0.831346521439529,0.421718078075432,0.409628443364097,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3080",0.49,0.822885944162513,0.479479951282029,0.343405992880484,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3081",0.5,0.814425366885497,0.537241824488626,0.277183542396871,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3082",0.51,0.805964789608481,0.595003697695223,0.210961091913259,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3083",0.52,0.797504212331465,0.652765570901819,0.144738641429646,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3084",0.53,0.789043635054449,0.710527444108416,0.0785161909460328,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3085",0.54,0.780583057777433,0.768289317315013,0.0122937404624198,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3086",0.55,0.772122480500417,0.82605119052161,-0.0539287100211931,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3087",0.56,0.763661903223401,0.883813063728207,-0.120151160504806,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3088",0.57,0.755201325946385,0.941574936934803,-0.186373610988419,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3089",0.58,0.746740748669369,0.9810978410439,-0.234357092374532,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3090",0.59,0.738280171392352,0.96544557065006,-0.227165399257708,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3091",0.6,0.729819594115336,0.94979330025622,-0.219973706140884,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3092",0.61,0.72135901683832,0.93414102986238,-0.21278201302406,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3093",0.62,0.712898439561304,0.91848875946854,-0.205590319907236,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3094",0.63,0.704437862284288,0.902836489074699,-0.198398626790411,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3095",0.64,0.695977285007272,0.887184218680859,-0.191206933673587,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3096",0.65,0.687516707730256,0.871531948287019,-0.184015240556763,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3097",0.66,0.67905613045324,0.855879677893179,-0.176823547439939,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3098",0.67,0.670595553176224,0.840227407499339,-0.169631854323115,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3099",0.68,0.662134975899207,0.824575137105499,-0.162440161206291,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3100",0.69,0.658402271135473,0.808922866711658,-0.150520595576185,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3101",0.7,0.654772592226398,0.793270596317818,-0.138498004091421,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3102",0.71,0.651142913317322,0.777618325923978,-0.126475412606657,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3103",0.72,0.647513234408246,0.761966055530138,-0.114452821121892,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3104",0.73,0.64388355549917,0.746313785136298,-0.102430229637128,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3105",0.74,0.640253876590095,0.730661514742458,-0.0904076381523633,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3106",0.75,0.636624197681019,0.715009244348618,-0.0783850466675988,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3107",0.76,0.632994518771943,0.699356973954778,-0.0663624551828343,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3108",0.77,0.629364839862867,0.683704703560937,-0.0543398636980701,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3109",0.78,0.625735160953792,0.668052433167097,-0.0423172722133057,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3110",0.79,0.60900837721974,0.646952518780593,-0.0379441415608532,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3111",0.8,0.580007978304514,0.620747484834956,-0.0407395065304419,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3112",0.81,0.551007579389288,0.594542450889319,-0.0435348715000307,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3113",0.82,0.522007180474062,0.568337416943682,-0.0463302364696192,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3114",0.83,0.493006781558837,0.542132382998045,-0.049125601439208,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3115",0.84,0.464006382643611,0.515927349052408,-0.0519209664087966,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3116",0.85,0.435005983728386,0.489722315106771,-0.0547163313783852,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3117",0.86,0.40600558481316,0.463517281161134,-0.0575116963479739,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3118",0.87,0.377005185897934,0.437312247215497,-0.0603070613175626,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3119",0.88,0.348004786982708,0.41110721326986,-0.0631024262871512,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3120",0.89,0.319004388067483,0.384902179324223,-0.0658977912567399,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3121",0.9,0.290003989152257,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3122",0.91,0.261003590237031,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3123",0.92,0.232003191321805,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3124",0.93,0.20300279240658,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3125",0.94,0.174002393491354,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3126",0.95,0.145001994576128,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3127",0.96,0.116001595660903,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3128",0.97,0.0870011967456772,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3129",0.98,0.0580007978304514,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3130",0.99,0.0290003989152258,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3131",1,0,NA,NA,-0.583971197932075,"FC = 0.996, SFT = 0.12","storm_35","2022-06-22 13:30:00","2022-06-22 17:15:00",2098.76322228789,160569.140262007,4,0.125674444448377,0.00961491857856331,524.690805571973,0.996,"0.12"
"3132",0,1,NA,NA,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3133",0.01,0.975141767933582,NA,NA,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3134",0.02,0.967232235013588,0.271586513037531,0.695645721976056,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3135",0.03,0.96952831220175,0.274349876561683,0.695178435640067,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3136",0.04,0.956257447510875,0.274515150819685,0.68174229669119,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3137",0.05,0.882638975539669,0.261211933349889,0.621427042189779,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3138",0.06,0.889318218956889,0.262698492731447,0.626619726225443,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3139",0.07,0.905698368101867,0.221577358732804,0.684121009369063,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3140",0.08,0.864425638814186,0.186074836821127,0.678350801993059,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3141",0.09,0.784729827288392,0.154816174651607,0.629913652636785,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3142",0.1,0.779373801798445,0.175944524496657,0.603429277301788,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3143",0.11,0.787176716329118,0.128913012247155,0.658263704081963,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3144",0.12,0.79497963085979,0.106961994641943,0.688017636217847,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3145",0.13,0.802782545390462,0.0922796621138538,0.710502883276608,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3146",0.14,0.796995863641903,0.0662816062351825,0.730714257406721,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3147",0.15,0.786148532933817,0.0513079097065344,0.734840623227283,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3148",0.16,0.775301202225731,0.0487663456201692,0.726534856605562,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3149",0.17,0.764453871517645,0.0435279909687007,0.720925880548945,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3150",0.18,0.753606540809559,0.0277792013404473,0.725827339469112,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3151",0.19,0.742759210101473,0.012030411712194,0.730728798389279,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3152",0.2,0.731911879393387,0.0330185582715471,0.69889332112184,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3153",0.21,0.721064548685301,0.0472092631902091,0.673855285495092,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
"3154",0.22,0.710217217977215,0.039562281793203,0.670654936184012,-0.74144918614143,"FC = 0.996, SFT = 0.12","storm_36","2022-06-27 10:45:00","2022-06-28 14:30:00",93528.7057130834,3211873.71590938,31.75,5.60052130018464,0.192327767419723,2945.78600671129,0.996,"0.12"
