"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh"
"1244",0.31,0.40895974189474,0.724554253462163,-0.315594511567422,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1245",0.32,0.397736516199327,0.724381758478275,-0.326645242278947,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1246",0.33,0.38516760505731,0.731048449580169,-0.345880844522859,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1247",0.34,0.386883985541118,0.734546168945234,-0.347662183404115,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1248",0.35,0.388600366024927,0.698090729165922,-0.309490363140995,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1249",0.36,0.390316746508735,0.67511291859133,-0.284796172082594,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1250",0.37,0.392033126992544,0.682987676133753,-0.290954549141209,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1251",0.38,0.370872375509766,0.610189676126266,-0.2393173006165,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1252",0.39,0.335747471306,0.58081347242796,-0.24506600112196,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1253",0.4,0.336815982947811,0.532788947804587,-0.195972964856777,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1254",0.41,0.349458435258501,0.504792803487166,-0.155334368228665,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1255",0.42,0.362100887569191,0.467164339939615,-0.105063452370424,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1256",0.43,0.365664414223181,0.478205540698062,-0.112541126474881,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1257",0.44,0.349827226172937,0.464504815252657,-0.114677589079721,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1258",0.45,0.337516340741536,0.459313072362961,-0.121796731621425,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1259",0.46,0.325205455310136,0.454780538007779,-0.129575082697643,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1260",0.47,0.30682074371229,0.451007490236207,-0.144186746523917,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1261",0.48,0.292577908896807,0.462183725587276,-0.169605816690469,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1262",0.49,0.301300285767187,0.479542711185997,-0.17824242541881,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1263",0.5,0.310022662637567,0.54631826905272,-0.236295606415152,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1264",0.51,0.318745039507948,0.577660343375945,-0.258915303867998,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1265",0.52,0.320745940136619,0.652371830069463,-0.331625889932844,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1266",0.53,0.311506316673595,0.717227827141386,-0.405721510467791,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1267",0.54,0.272394167670863,0.762562745769058,-0.490168578098194,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1268",0.55,0.296705156514932,0.779581726626275,-0.482876570111343,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1269",0.56,0.292532487127331,0.784007635236012,-0.491475148108681,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1270",0.57,0.284766179992929,0.79866405075857,-0.513897870765641,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1271",0.58,0.281014706709894,0.797247748735752,-0.516233042025857,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1272",0.59,0.272555449246065,0.8199250570679,-0.547369607821835,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1273",0.6,0.267990901406406,0.865870464637801,-0.597879563231395,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1274",0.61,0.264299427380935,0.860253796622082,-0.595954369241147,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1275",0.62,0.276398687261847,0.871765557170662,-0.595366869908815,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1276",0.63,0.288222546142299,0.926465320843318,-0.638242774701018,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1277",0.64,0.29736161558549,0.975499843843371,-0.678138228257881,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1278",0.65,0.283496595134527,0.985689474726042,-0.702192879591515,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1279",0.66,0.269631574683564,0.973797735164853,-0.704166160481289,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1280",0.67,0.257124960813521,0.965449279767069,-0.708324318953548,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1281",0.68,0.258073601494496,0.953478203138124,-0.695404601643629,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1282",0.69,0.261753567789959,0.928391570066562,-0.666638002276603,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1283",0.7,0.251815460264307,0.91242773653886,-0.660612276274553,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1284",0.71,0.239043018943784,0.895137936360594,-0.65609491741681,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1285",0.72,0.241874079655828,0.898023953801767,-0.65614987414594,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1286",0.73,0.250470935486077,0.87209395006493,-0.621623014578854,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1287",0.74,0.256527123368596,0.834971203119663,-0.578444079751067,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1288",0.75,0.262583311251116,0.785596625796034,-0.523013314544918,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1289",0.76,0.265022903880261,0.715797366541741,-0.45077446266148,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1290",0.77,0.268367424404996,0.726751300499382,-0.458383876094386,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1291",0.78,0.292199948082527,0.693579536605962,-0.401379588523435,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1292",0.79,0.286503058249847,0.62060011310517,-0.334097054855323,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1293",0.8,0.280806168417167,0.642822752663692,-0.362016584246525,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1294",0.81,0.275295916098305,0.559239627888046,-0.283943711789741,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1295",0.82,0.271306114030511,0.513266032933012,-0.2419599189025,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1296",0.83,0.267316311962718,0.517790134736678,-0.250473822773961,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1297",0.84,0.263326509894924,0.464723269101294,-0.20139675920637,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1298",0.85,0.261589014706647,0.425338017539308,-0.163749002832661,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1299",0.86,0.276405462954213,0.385806883641089,-0.109401420686877,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1300",0.87,0.256865688021137,0.340780981229769,-0.0839152932086317,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1301",0.88,0.255244289958215,0.318477216005206,-0.0632329260469918,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1302",0.89,0.256634064213152,0.293225470829516,-0.0365914066163644,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1303",0.9,0.255445748465922,0.263685034616588,-0.00823928615066605,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1304",0.91,0.252112892603704,0.227052970849593,0.0250599217541112,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1305",0.92,0.251319224410541,0.174836553146143,0.0764826712643983,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1306",0.93,0.251113685763607,0.129141339957074,0.121972345806533,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1307",0.94,0.262824409534895,0.0870628133832241,0.175761596151671,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1308",0.95,0.277866956096204,0.0584442739612969,0.219422682134907,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1309",0.96,0.250048909582659,0.0303395333038531,0.219709376278806,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1310",0.97,0.164397252227397,0.0142727350234151,0.150124517203982,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1311",0.98,0.0966107902827302,0.0132233317359562,0.083387458546774,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1312",0.99,NA,0.0111431869409249,NA,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1313",1,NA,0.00906304214589359,NA,-0.648392945275598,"FC = 0.996, SFT = 0.1","storm_13","2022-02-03 07:45:00","2022-02-06 05:15:00",139711.929259389,507831132.203475,81,2.9046139139166,10.55781979633,1724.83863283196,0.996,"0.1"
"1314",0,0.82440906870657,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1315",0.01,0.82325184139722,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1316",0.02,0.82209461408787,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1317",0.03,0.820937386778521,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1318",0.04,0.819780159469171,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1319",0.05,0.818622932159822,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1320",0.06,0.817465704850472,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1321",0.07,0.816308477541123,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1322",0.08,0.815151250231773,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1323",0.09,0.813994022922423,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1324",0.1,0.81381998521609,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1325",0.11,0.814828595624696,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1326",0.12,0.815837206033302,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1327",0.13,0.816845816441908,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1328",0.14,0.817854426850514,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1329",0.15,0.81886303725912,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1330",0.16,0.819871647667726,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1331",0.17,0.820880258076332,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1332",0.18,0.821888868484938,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1333",0.19,0.822897478893544,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1334",0.2,0.82390608930215,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1335",0.21,0.824914699710756,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1336",0.22,0.826221180447447,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1337",0.23,0.828238863146669,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1338",0.24,0.830256545845891,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1339",0.25,0.832274228545114,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1340",0.26,0.834291911244336,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1341",0.27,0.836309593943558,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1342",0.28,0.83832727664278,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1343",0.29,0.840344959342002,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
"1344",0.3,0.848668353846025,NA,NA,-0.279226864829468,"FC = 0.996, SFT = 0.1","storm_14","2022-02-06 06:30:00","2022-02-09 05:45:00",60925.3024128569,222525261.156202,86.5,1.2666383038016,4.62630480574225,704.338756217998,0.996,"0.1"
