"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh"
"12",0.11,NA,0.963804397388251,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"13",0.12,NA,0.96051388805991,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"14",0.13,NA,0.957223378731569,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"15",0.14,NA,0.953932869403229,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"16",0.15,NA,0.950642360074888,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"17",0.16,NA,0.947351850746547,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"18",0.17,NA,0.944061341418206,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"19",0.18,NA,0.940770832089865,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"20",0.19,NA,0.937480322761524,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"21",0.2,NA,0.934189813433184,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"22",0.21,NA,0.930899304104843,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"23",0.22,NA,0.927608794776502,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"24",0.23,NA,0.924318285448161,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"25",0.24,NA,0.92102777611982,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"26",0.25,NA,0.91773726679148,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"27",0.26,NA,0.914446757463139,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"28",0.27,NA,0.905747203192814,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"29",0.28,NA,0.894220699615148,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"30",0.29,NA,0.882694196037482,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"31",0.3,NA,0.871167692459816,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"32",0.31,NA,0.85964118888215,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"33",0.32,0.000105011553994978,0.848114685304484,-0.848009673750489,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"34",0.33,0.000375419058894857,0.836588181726818,-0.836212762667923,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"35",0.34,0.000645826563794736,0.825061678149152,-0.824415851585357,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"36",0.35,0.000916234068694614,0.813535174571486,-0.812618940502792,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"37",0.36,0.00118664157359449,0.80200867099382,-0.800822029420226,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"38",0.37,0.00145704907849437,0.790482167416154,-0.78902511833766,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"39",0.38,0.00172745658339425,0.778955663838488,-0.777228207255094,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"40",0.39,0.00199786408829413,0.767429160260822,-0.765431296172528,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"41",0.4,0.00226827159319401,0.755902656683156,-0.753634385089962,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"42",0.41,0.00253867909809389,0.74437615310549,-0.741837474007396,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"43",0.42,0.00280908660299376,0.732849649527824,-0.730040562924831,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"44",0.43,0.00307949410789364,0.721323145950158,-0.718243651842265,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"45",0.44,0.00334990161279352,0.709796642372492,-0.706446740759699,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"46",0.45,0.0036203091176934,0.698270138794826,-0.694649829677133,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"47",0.46,0.00389071662259328,0.68674363521716,-0.682852918594567,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"48",0.47,0.00416112412749316,0.675217131639494,-0.671056007512001,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"49",0.48,0.00443153163239303,0.663690628061828,-0.659259096429435,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"50",0.49,0.00470193913729291,0.652164124484162,-0.647462185346869,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"51",0.5,0.00497234664219279,0.640637620906496,-0.635665274264304,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"52",0.51,0.00524275414709267,0.62911111732883,-0.623868363181738,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"53",0.52,0.00551316165199255,0.617584613751164,-0.612071452099172,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"54",0.53,0.00578356915689243,0.606058110173498,-0.600274541016606,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"55",0.54,0.00605397666179231,0.594531606595832,-0.58847762993404,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"56",0.55,0.00632438416669219,0.583005103018166,-0.576680718851474,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"57",0.56,0.00659479167159206,0.5714785994405,-0.564883807768908,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"58",0.57,0.00686519917649194,0.559952095862834,-0.553086896686342,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"59",0.58,0.00713560668139182,0.548425592285168,-0.541289985603777,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"60",0.59,0.0074060141862917,0.536899088707502,-0.529493074521211,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"61",0.6,0.00767642169119158,0.525372585129836,-0.517696163438645,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"62",0.61,0.00794682919609145,0.51384608155217,-0.505899252356079,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"63",0.62,0.00821723670099133,0.502319577974504,-0.494102341273513,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"64",0.63,0.00848764420589121,0.490793074396838,-0.482305430190947,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"65",0.64,0.00875805171079109,0.479266570819172,-0.470508519108381,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"66",0.65,0.00902845921569097,0.467740067241506,-0.458711608025815,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"67",0.66,0.00929886672059085,0.45621356366384,-0.446914696943249,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"68",0.67,0.00956927422549073,0.444687060086174,-0.435117785860684,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"69",0.68,0.00983968173039061,0.433160556508508,-0.423320874778118,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"70",0.69,0.0101100892352905,0.421634052930842,-0.411523963695552,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"71",0.7,0.0103804967401904,0.410107549353176,-0.399727052612986,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"72",0.71,0.0106509042450902,0.39858104577551,-0.38793014153042,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"73",0.72,0.0109213117499901,0.387054542197844,-0.376133230447854,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"74",0.73,0.01119171925489,0.375528038620178,-0.364336319365288,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"75",0.74,0.0114621267597899,0.364001535042512,-0.352539408282723,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"76",0.75,0.0117325342646898,0.352475031464846,-0.340742497200157,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"77",0.76,0.0120029417695896,0.34094852788718,-0.328945586117591,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"78",0.77,0.0122733492744895,0.329422024309514,-0.317148675035025,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"79",0.78,0.0125437567793894,0.317895520731848,-0.305351763952459,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"80",0.79,0.0128141642842893,0.306369017154182,-0.293554852869893,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"81",0.8,0.0130845717891891,0.294842513576516,-0.281757941787327,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"82",0.81,0.013354979294089,0.28331600999885,-0.269961030704761,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"83",0.82,0.0136253867989889,0.271789506421184,-0.258164119622195,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"84",0.83,0.0138957943038888,0.260263002843518,-0.24636720853963,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"85",0.84,NA,0.248736499265853,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"86",0.85,NA,0.237209995688186,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"87",0.86,NA,0.225683492110521,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"88",0.87,NA,0.214156988532854,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"89",0.88,NA,0.202630484955188,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"90",0.89,NA,0.191103981377522,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"91",0.9,NA,0.179577477799856,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"92",0.91,NA,0.16805097422219,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"93",0.92,NA,0.156524470644524,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"94",0.93,NA,0.144997967066858,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"95",0.94,NA,0.133471463489192,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"96",0.95,NA,0.121944959911526,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"97",0.96,NA,0.110418456333861,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"98",0.97,NA,0.0988919527561946,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"99",0.98,NA,0.0873654491785285,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"100",0.99,NA,0.0758389456008626,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"101",1,NA,0.0643124420231965,NA,0.0139834201036254,"FC = 0.99, SFT = 2.75","storm_1","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75"
"102",0,0.888363934396344,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"103",0.01,0.930559821574997,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"104",0.02,0.97275570875365,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"105",0.03,0.996610706090388,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"106",0.04,0.987045555716289,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"107",0.05,0.977480405342189,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"108",0.06,0.967915254968089,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"109",0.07,0.958350104593989,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"110",0.08,0.948784954219889,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"111",0.09,0.93921980384579,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"112",0.1,0.92965465347169,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"113",0.11,0.92008950309759,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"114",0.12,0.91052435272349,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"115",0.13,0.90095920234939,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"116",0.14,0.89139405197529,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"117",0.15,0.881828901601191,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"118",0.16,0.872263751227091,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"119",0.17,0.862698600852991,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"120",0.18,0.853133450478891,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"121",0.19,0.843568300104791,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"122",0.2,0.834003149730691,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
"123",0.21,0.824437999356592,NA,NA,-1,"FC = 0.99, SFT = 2.75","storm_2","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75"
