"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"1","FC = 0.99, SFT = 2.75","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","2.75","storm_1"
"2","FC = 0.99, SFT = 2.75","2023-03-23 06:00:00","2023-03-24 15:45:00",51115.2897971252,3.5,14604.3685134643,"0.99","2.75","storm_2"
"3","FC = 0.98, SFT = 2.75","2023-02-10 04:00:00","2023-02-15 14:00:00",37376.3924495548,2.5,14950.5569798219,"0.98","2.75","storm_1"
"4","FC = 0.98, SFT = 2.75","2023-03-23 06:00:00","2023-03-24 15:45:00",50120.4831533345,3.5,14320.1380438098,"0.98","2.75","storm_2"
"5","FC = 0.99, SFT = 3","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","3","storm_1"
"6","FC = 0.99, SFT = 3","2023-03-23 12:00:00","2023-03-24 15:45:00",45860.5759429769,3,15286.8586476589,"0.99","3","storm_2"
"7","FC = 0.98, SFT = 3","2023-02-10 04:00:00","2023-02-15 14:00:00",37376.3924495548,2.5,14950.5569798219,"0.98","3","storm_1"
"8","FC = 0.98, SFT = 3","2023-03-23 12:00:00","2023-03-24 15:45:00",44974.3663033859,3,14991.455434462,"0.98","3","storm_2"
