"","Timestamp","Temperature.SoilTemp_15cm@WW_pit5","Temperature.SoilTemp_30cm@WW_pit5","Temperature.SoilTemp_45cm@WW_pit5","Temperature.SoilTemp_60cm@WW_pit5"
"5970",2022-02-02 08:30:00,1.7,0,3.9,5.1
"5971",2022-02-02 09:00:00,1.7,0,3.9,5.1
"5972",2022-02-02 09:30:00,1.7,0,3.9,5.1
"5973",2022-02-02 10:00:00,1.7,0,3.9,5.1
"5974",2022-02-02 10:30:00,1.7,0,3.9,5.1
"5975",2022-02-02 11:00:00,1.7,0,3.9,5.1
"5976",2022-02-02 11:30:00,1.7,0,3.9,5.1
"5977",2022-02-02 12:00:00,1.7,0,3.9,5.1
"5978",2022-02-02 12:30:00,1.7,0,3.9,5.1
"5979",2022-02-02 13:00:00,1.7,0,3.9,5.1
"5980",2022-02-02 13:30:00,1.7,0,3.9,5.1
"5981",2022-02-02 14:00:00,1.7,0,3.9,5.1
"5982",2022-02-02 14:30:00,1.7,0,3.9,5.1
"5983",2022-02-02 15:00:00,1.7,0,3.9,5.1
"5984",2022-02-02 15:30:00,1.7,0,3.9,5.1
"5985",2022-02-02 16:00:00,1.7,0,3.9,5.1
"5986",2022-02-02 16:30:00,1.7,0,3.9,5.1
"5987",2022-02-02 17:00:00,1.7,0,3.9,5.1
"5988",2022-02-02 17:30:00,1.7,0,3.9,5.1
"5989",2022-02-02 18:00:00,1.7,0,3.9,5.1
"5990",2022-02-02 18:30:00,1.7,0,3.9,5.1
"5991",2022-02-02 19:00:00,1.7,0,3.9,5.1
"5992",2022-02-02 19:30:00,1.7,0,3.9,5.1
"5993",2022-02-02 20:00:00,1.7,0,3.9,5.1
"5994",2022-02-02 20:30:00,1.7,0,3.9,5.1
"5995",2022-02-02 21:00:00,1.7,0,3.9,5.1
"5996",2022-02-02 21:30:00,1.7,0,3.9,5.1
"5997",2022-02-02 22:00:00,1.7,0,3.9,5.1
"5998",2022-02-02 22:30:00,1.7,0,3.9,5.1
"5999",2022-02-02 23:00:00,1.7,0,3.9,5.1
"6000",2022-02-02 23:30:00,1.7,0,3.9,5.1
"6001",2022-02-03 00:00:00,1.7,0,3.9,5.1
"6002",2022-02-03 00:30:00,1.7,0,3.9,5.1
"6003",2022-02-03 01:00:00,1.7,0,3.9,5.1
"6004",2022-02-03 01:30:00,1.7,0,3.9,5.1
"6005",2022-02-03 02:00:00,1.7,0,3.9,5.1
"6006",2022-02-03 02:30:00,1.7,0,3.9,5.1
"6007",2022-02-03 03:00:00,1.7,0,3.9,5.1
"6008",2022-02-03 03:30:00,1.7,0,3.9,5.1
"6009",2022-02-03 04:00:00,1.7,0,3.9,5.1
"6010",2022-02-03 04:30:00,1.7,0,3.9,5.1
"6011",2022-02-03 05:00:00,1.7,0,3.9,5.1
"6012",2022-02-03 05:30:00,1.7,0,3.9,5.1
"6013",2022-02-03 06:00:00,1.7,0,3.9,5.1
"6014",2022-02-03 06:30:00,1.7,0,3.9,5.1
"6015",2022-02-03 07:00:00,1.7,0,3.9,5.1
"6016",2022-02-03 07:30:00,1.7,0,3.9,5.1
"6017",2022-02-03 08:00:00,1.7,0,3.9,5.1
"6018",2022-02-03 08:30:00,1.7,0,3.9,5.1
"6019",2022-02-03 09:00:00,1.7,0,3.9,5.1
"6020",2022-02-03 09:30:00,1.7,0,3.9,5.1
"6021",2022-02-03 10:00:00,1.7,0,3.9,5.1
"6022",2022-02-03 10:30:00,1.7,0,3.9,5.1
"6023",2022-02-03 11:00:00,1.7,0,3.9,5.1
"6024",2022-02-03 11:30:00,1.7,0,3.9,5.1
"6025",2022-02-03 12:00:00,1.6,0,3.9,5.1
"6026",2022-02-03 12:30:00,1.7,0,3.9,5.1
"6027",2022-02-03 13:00:00,1.7,0,3.9,5.1
"6028",2022-02-03 13:30:00,1.7,0,3.9,5.1
"6029",2022-02-03 14:00:00,1.7,0,3.9,5.1
"6030",2022-02-03 14:30:00,1.7,0,3.9,5.1
"6031",2022-02-03 15:00:00,1.7,0,3.9,5.1
"6032",2022-02-03 15:30:00,1.7,0,3.9,5.1
"6033",2022-02-03 16:00:00,1.6,0,3.9,5.1
"6034",2022-02-03 16:30:00,1.7,0,3.9,5.1
"6035",2022-02-03 17:00:00,1.7,0,3.9,5.1
"6036",2022-02-03 17:30:00,1.7,0,3.9,5.1
"6037",2022-02-03 18:00:00,1.6,0,3.9,5.1
"6038",2022-02-03 18:30:00,1.6,0,3.9,5.1
"6039",2022-02-03 19:00:00,1.7,0,3.9,5.1
"6040",2022-02-03 19:30:00,1.7,0,3.9,5.1
"6041",2022-02-03 20:00:00,1.7,0,3.9,5.1
"6042",2022-02-03 20:30:00,1.6,0,3.9,5.1
"6043",2022-02-03 21:00:00,1.6,0,3.9,5.1
"6044",2022-02-03 21:30:00,1.7,0,3.9,5.1
"6045",2022-02-03 22:00:00,1.7,0,3.9,5.1
"6046",2022-02-03 22:30:00,1.7,0,3.9,5.1
"6047",2022-02-03 23:00:00,1.7,0,3.9,5.1
"6048",2022-02-03 23:30:00,1.7,0,3.9,5.1
"6049",2022-02-04 00:00:00,1.7,0,3.9,5.1
"6050",2022-02-04 00:30:00,1.6,0,3.9,5.1
"6051",2022-02-04 01:00:00,1.6,0,3.9,5.1
"6052",2022-02-04 01:30:00,1.6,0,3.9,5.1
"6053",2022-02-04 02:00:00,1.7,0,3.9,5.1
"6054",2022-02-04 02:30:00,1.6,0,3.9,5.1
"6055",2022-02-04 03:00:00,1.7,0,3.9,5.1
"6056",2022-02-04 03:30:00,1.7,0,3.9,5.1
"6057",2022-02-04 04:00:00,1.7,0,3.9,5.1
"6058",2022-02-04 04:30:00,1.7,0,3.9,5.1
"6059",2022-02-04 05:00:00,1.7,0,3.9,5.1
"6060",2022-02-04 05:30:00,1.7,0,3.9,5.1
"6061",2022-02-04 06:00:00,1.7,0,3.9,5.1
"6062",2022-02-04 06:30:00,1.6,0,3.9,5.1
"6063",2022-02-04 07:00:00,1.6,0,3.9,5.1
"6064",2022-02-04 07:30:00,1.7,0,3.9,5.1
"6065",2022-02-04 08:00:00,1.7,0,3.9,5.1
"6066",2022-02-04 08:30:00,1.7,0,3.9,5.1
"6067",2022-02-04 09:00:00,1.7,0,3.9,5.1
"6068",2022-02-04 09:30:00,1.6,0,3.9,5.1
"6069",2022-02-04 10:00:00,1.6,0,3.9,5.1
"6070",2022-02-04 10:30:00,1.7,0,3.9,5.1
"6071",2022-02-04 11:00:00,1.7,0,3.9,5.1
"6072",2022-02-04 11:30:00,1.7,0,3.9,5.1
"6073",2022-02-04 12:00:00,1.7,0,3.9,5.1
"6074",2022-02-04 12:30:00,1.6,0,3.9,5.1
"6075",2022-02-04 13:00:00,1.7,0,3.9,5.1
"6076",2022-02-04 13:30:00,1.7,0,3.9,5.1
"6077",2022-02-04 14:00:00,1.7,0,3.9,5.1
"6078",2022-02-04 14:30:00,1.6,0,3.9,5.1
"6079",2022-02-04 15:00:00,1.7,0,3.9,5.1
"6080",2022-02-04 15:30:00,1.7,0,3.9,5.1
"6081",2022-02-04 16:00:00,1.6,0,3.9,5.1
"6082",2022-02-04 16:30:00,1.7,0,3.9,5.1
"6083",2022-02-04 17:00:00,1.7,0,3.9,5.1
"6084",2022-02-04 17:30:00,1.7,0,3.9,5.1
"6085",2022-02-04 18:00:00,1.7,0,3.9,5.1
"6086",2022-02-04 18:30:00,1.7,0,3.9,5.1
"6087",2022-02-04 19:00:00,1.7,0,3.9,5.1
"6088",2022-02-04 19:30:00,1.6,0,3.9,5.1
"6089",2022-02-04 20:00:00,1.7,0,3.9,5.1
"6090",2022-02-04 20:30:00,1.7,0,3.9,5.1
"6091",2022-02-04 21:00:00,1.7,0,3.9,5.1
"6092",2022-02-04 21:30:00,1.7,0,3.9,5.1
"6093",2022-02-04 22:00:00,1.7,0,3.9,5.1
"6094",2022-02-04 22:30:00,1.7,0,3.9,5.1
"6095",2022-02-04 23:00:00,1.7,0,3.9,5.1
"6096",2022-02-04 23:30:00,1.7,0,3.9,5.1
"6097",2022-02-05 00:00:00,1.7,0,3.9,5.1
"6098",2022-02-05 00:30:00,1.7,0,3.9,5.1
"6099",2022-02-05 01:00:00,1.7,0,3.9,5.1
"6100",2022-02-05 01:30:00,1.7,0,3.9,5.1
"6101",2022-02-05 02:00:00,1.7,0,3.9,5.1
"6102",2022-02-05 02:30:00,1.7,0,3.9,5.1
"6103",2022-02-05 03:00:00,1.7,0,3.9,5.1
"6104",2022-02-05 03:30:00,1.7,0,3.9,5.1
"6105",2022-02-05 04:00:00,1.7,0,3.9,5.1
"6106",2022-02-05 04:30:00,1.7,0,3.9,5.1
"6107",2022-02-05 05:00:00,1.7,0,3.9,5.1
"6108",2022-02-05 05:30:00,1.7,0,3.9,5.1
"6109",2022-02-05 06:00:00,1.7,0,3.9,5.1
"6110",2022-02-05 06:30:00,1.7,0,3.9,5.1
"6111",2022-02-05 07:00:00,1.7,0,3.9,5.1
"6112",2022-02-05 07:30:00,1.7,0,3.9,5.1
"6113",2022-02-05 08:00:00,1.7,0,3.9,5.1
"6114",2022-02-05 08:30:00,1.7,0,3.9,5.1
"6115",2022-02-05 09:00:00,1.7,0,3.9,5.1
"6116",2022-02-05 09:30:00,1.7,0,3.9,5.1
"6117",2022-02-05 10:00:00,1.7,0,3.9,5.1
"6118",2022-02-05 10:30:00,1.7,0,3.9,5.1
"6119",2022-02-05 11:00:00,1.7,0,3.9,5.1
"6120",2022-02-05 11:30:00,1.7,0,3.9,5.1
"6121",2022-02-05 12:00:00,1.7,0,3.9,5.1
"6122",2022-02-05 12:30:00,1.7,0,3.9,5.1
"6123",2022-02-05 13:00:00,1.7,0,3.9,5.1
"6124",2022-02-05 13:30:00,1.7,0,3.9,5.1
"6125",2022-02-05 14:00:00,1.7,0,3.9,5.1
"6126",2022-02-05 14:30:00,1.7,0,3.9,5.1
"6127",2022-02-05 15:00:00,1.7,0,3.9,5.1
"6128",2022-02-05 15:30:00,1.7,0,3.9,5.1
"6129",2022-02-05 16:00:00,1.7,0,3.9,5.1
"6130",2022-02-05 16:30:00,1.7,0,3.9,5.1
"6131",2022-02-05 17:00:00,1.7,0,3.9,5.1
"6132",2022-02-05 17:30:00,1.7,0,3.9,5.1
"6133",2022-02-05 18:00:00,1.7,0,3.9,5.1
"6134",2022-02-05 18:30:00,1.7,0,3.9,5.1
"6135",2022-02-05 19:00:00,1.7,0,3.9,5.1
"6136",2022-02-05 19:30:00,1.7,0,3.9,5.1
"6137",2022-02-05 20:00:00,1.7,0,3.9,5.1
"6138",2022-02-05 20:30:00,1.7,0,3.9,5.1
"6139",2022-02-05 21:00:00,1.7,0,3.9,5.1
"6140",2022-02-05 21:30:00,1.7,0,3.9,5.1
"6141",2022-02-05 22:00:00,1.7,0,3.9,5.1
"6142",2022-02-05 22:30:00,1.7,0,3.9,5.1
"6143",2022-02-05 23:00:00,1.7,0,3.9,5.1
"6144",2022-02-05 23:30:00,1.7,0,3.9,5.1
"6145",2022-02-06 00:00:00,1.7,0,3.9,5.1
"6146",2022-02-06 00:30:00,1.7,0,3.9,5.1
"6147",2022-02-06 01:00:00,1.7,0,3.9,5.1
"6148",2022-02-06 01:30:00,1.7,0,3.9,5.1
"6149",2022-02-06 02:00:00,1.7,0,3.9,5.1
"6150",2022-02-06 02:30:00,1.7,0,3.9,5.1
"6151",2022-02-06 03:00:00,1.7,0,3.9,5.1
"6152",2022-02-06 03:30:00,1.7,0,3.9,5.1
"6153",2022-02-06 04:00:00,1.7,0,3.9,5.1
"6154",2022-02-06 04:30:00,1.7,0,3.9,5.1
"6155",2022-02-06 05:00:00,1.7,0,3.9,5.1
"6156",2022-02-06 05:30:00,1.7,0,3.9,5.1
"6157",2022-02-06 06:00:00,1.7,0,3.9,5.1
"6158",2022-02-06 06:30:00,1.7,0,3.9,5.1
"6159",2022-02-06 07:00:00,1.7,0,3.9,5.1
"6160",2022-02-06 07:30:00,1.7,0,3.9,5.1
"6161",2022-02-06 08:00:00,1.7,0,3.9,5.1
"6162",2022-02-06 08:30:00,1.7,0,3.9,5.1
"6163",2022-02-06 09:00:00,1.7,0,3.9,5.1
"6164",2022-02-06 09:30:00,1.7,0,3.9,5.1
"6165",2022-02-06 10:00:00,1.7,0,3.9,5.1
"6166",2022-02-06 10:30:00,1.7,0,3.9,5.1
"6167",2022-02-06 11:00:00,1.7,0,3.9,5.1
"6168",2022-02-06 11:30:00,1.7,0,3.9,5.1
"6169",2022-02-06 12:00:00,1.7,0,3.9,5.1
"6170",2022-02-06 12:30:00,1.7,0,3.9,5.1
"6171",2022-02-06 13:00:00,1.7,0,3.9,5.1
"6172",2022-02-06 13:30:00,1.7,0,3.9,5.1
"6173",2022-02-06 14:00:00,1.7,0,3.9,5.1
"6174",2022-02-06 14:30:00,1.7,0,3.9,5.1
"6175",2022-02-06 15:00:00,1.8,0,3.9,5.1
"6176",2022-02-06 15:30:00,1.8,0,3.9,5.1
"6177",2022-02-06 16:00:00,1.7,0,3.9,5.1
"6178",2022-02-06 16:30:00,1.8,0,3.9,5.1
"6179",2022-02-06 17:00:00,1.7,0,3.9,5.1
"6180",2022-02-06 17:30:00,1.7,0,3.9,5.1
"6181",2022-02-06 18:00:00,1.7,0,3.9,5.1
"6182",2022-02-06 18:30:00,1.8,0,3.9,5.1
"6183",2022-02-06 19:00:00,1.8,0,3.9,5.1
"6184",2022-02-06 19:30:00,1.8,0,3.9,5.1
"6185",2022-02-06 20:00:00,1.7,0,3.9,5.1
"6186",2022-02-06 20:30:00,1.8,0,3.9,5.1
"6187",2022-02-06 21:00:00,1.8,0,3.9,5.1
"6188",2022-02-06 21:30:00,1.8,0,3.9,5.1
"6189",2022-02-06 22:00:00,1.8,0,3.9,5.1
"6190",2022-02-06 22:30:00,1.8,0,3.9,5.1
"6191",2022-02-06 23:00:00,1.8,0,3.9,5.1
"6192",2022-02-06 23:30:00,1.8,0,3.9,5.1
"6193",2022-02-07 00:00:00,1.8,0,3.9,5.1
"6194",2022-02-07 00:30:00,1.8,0,3.9,5.1
"6195",2022-02-07 01:00:00,1.8,0,3.9,5.1
"6196",2022-02-07 01:30:00,1.8,0,3.9,5.1
"6197",2022-02-07 02:00:00,1.8,0,3.9,5.1
"6198",2022-02-07 02:30:00,1.8,0,3.9,5.1
"6199",2022-02-07 03:00:00,1.8,0,3.9,5.1
"6200",2022-02-07 03:30:00,1.8,0,3.9,5.1
"6201",2022-02-07 04:00:00,1.8,0,3.9,5.1
"6202",2022-02-07 04:30:00,1.8,0,3.9,5.1
"6203",2022-02-07 05:00:00,1.8,0,3.9,5.1
"6204",2022-02-07 05:30:00,1.9,0,3.9,5.1
"6205",2022-02-07 06:00:00,1.8,0,3.9,5.1
"6206",2022-02-07 06:30:00,1.8,0,3.9,5.1
"6207",2022-02-07 07:00:00,1.8,0,3.9,5.1
"6208",2022-02-07 07:30:00,1.8,0,3.9,5.1
"6209",2022-02-07 08:00:00,1.9,0,3.9,5
"6210",2022-02-07 08:30:00,1.8,0,3.9,5.1
"6211",2022-02-07 09:00:00,1.8,0,3.9,5.1
"6212",2022-02-07 09:30:00,1.9,0,3.9,5.1
"6213",2022-02-07 10:00:00,1.8,0,3.9,5.1
"6214",2022-02-07 10:30:00,1.8,0,3.9,5.1
"6215",2022-02-07 11:00:00,1.8,0,4,5.1
"6216",2022-02-07 11:30:00,1.9,0,3.9,5.1
"6217",2022-02-07 12:00:00,1.8,0,3.9,5.1
"6218",2022-02-07 12:30:00,1.9,0,3.9,5.1
"6219",2022-02-07 13:00:00,1.9,0,3.9,5.1
"6220",2022-02-07 13:30:00,1.9,0,3.9,5.1
"6221",2022-02-07 14:00:00,1.9,0,3.9,5.1
"6222",2022-02-07 14:30:00,1.9,0,3.9,5.1
"6223",2022-02-07 15:00:00,1.9,0,3.9,5.1
"6224",2022-02-07 15:30:00,1.9,0,3.9,5.1
"6225",2022-02-07 16:00:00,1.9,0,3.9,5.1
"6226",2022-02-07 16:30:00,1.9,0,3.9,5.1
"6227",2022-02-07 17:00:00,1.9,0,3.9,5.1
"6228",2022-02-07 17:30:00,1.9,0,3.9,5.1
"6229",2022-02-07 18:00:00,1.9,0,3.9,5.1
"6230",2022-02-07 18:30:00,1.9,0,3.9,5.1
"6231",2022-02-07 19:00:00,1.9,0,3.9,5.1
"6232",2022-02-07 19:30:00,1.9,0,3.9,5.1
"6233",2022-02-07 20:00:00,1.9,0,3.9,5.1
"6234",2022-02-07 20:30:00,1.9,0,3.9,5.1
"6235",2022-02-07 21:00:00,1.9,0,3.9,5.1
"6236",2022-02-07 21:30:00,1.9,0,3.9,5.1
"6237",2022-02-07 22:00:00,1.9,0,3.9,5.1
"6238",2022-02-07 22:30:00,1.9,0,3.9,5.1
"6239",2022-02-07 23:00:00,1.9,0,3.9,5.1
"6240",2022-02-07 23:30:00,1.9,0,3.9,5.1
"6241",2022-02-08 00:00:00,1.9,0,3.9,5.1
"6242",2022-02-08 00:30:00,1.9,0,3.9,5.1
"6243",2022-02-08 01:00:00,1.9,0,3.9,5.1
"6244",2022-02-08 01:30:00,1.9,0,3.9,5.1
"6245",2022-02-08 02:00:00,1.9,0,3.9,5.1
"6246",2022-02-08 02:30:00,1.9,0,3.9,5.1
"6247",2022-02-08 03:00:00,1.9,0,3.9,5.1
"6248",2022-02-08 03:30:00,1.9,0,3.9,5
"6249",2022-02-08 04:00:00,1.9,0,3.9,5.1
"6250",2022-02-08 04:30:00,1.9,0,3.9,5.1
"6251",2022-02-08 05:00:00,1.9,0,3.9,5.1
"6252",2022-02-08 05:30:00,1.9,0,3.9,5.1
"6253",2022-02-08 06:00:00,1.9,0,3.9,5.1
"6254",2022-02-08 06:30:00,1.9,0,3.9,5.1
"6255",2022-02-08 07:00:00,1.9,0,3.9,5
"6256",2022-02-08 07:30:00,1.9,0,3.9,5.1
"6257",2022-02-08 08:00:00,1.9,0,3.9,5.1
"6258",2022-02-08 08:30:00,1.9,0,3.9,5.1
"6259",2022-02-08 09:00:00,1.9,0,3.9,5.1
"6260",2022-02-08 09:30:00,1.9,0,3.9,5.1
"6261",2022-02-08 10:00:00,1.9,0,3.9,5.1
"6262",2022-02-08 10:30:00,1.9,0,3.9,5.1
"6263",2022-02-08 11:00:00,1.9,0,3.9,5
"6264",2022-02-08 11:30:00,1.9,0,3.9,5.1
"6265",2022-02-08 12:00:00,1.9,0,3.9,5.1
"6266",2022-02-08 12:30:00,1.9,0,3.9,5.1
"6267",2022-02-08 13:00:00,1.9,0,3.9,5.1
"6268",2022-02-08 13:30:00,1.9,0,3.9,5.1
"6269",2022-02-08 14:00:00,1.9,0,3.9,5
"6270",2022-02-08 14:30:00,1.9,0,3.9,5.1
"6271",2022-02-08 15:00:00,1.9,0,3.9,5.1
"6272",2022-02-08 15:30:00,1.9,0,3.9,5.1
"6273",2022-02-08 16:00:00,1.9,0,3.9,5.1
"6274",2022-02-08 16:30:00,1.9,0,3.9,5.1
"6275",2022-02-08 17:00:00,1.9,0,3.9,5.1
"6276",2022-02-08 17:30:00,1.9,0,3.9,5.1
"6277",2022-02-08 18:00:00,1.9,0,3.9,5.1
"6278",2022-02-08 18:30:00,1.9,0,3.9,5.1
"6279",2022-02-08 19:00:00,1.9,0,3.9,5.1
"6280",2022-02-08 19:30:00,1.9,0,3.9,5
"6281",2022-02-08 20:00:00,1.9,0,3.9,5.1
"6282",2022-02-08 20:30:00,1.9,0,3.9,5.1
"6283",2022-02-08 21:00:00,1.9,0,3.9,5
"6284",2022-02-08 21:30:00,1.9,0,3.9,5.1
"6285",2022-02-08 22:00:00,1.9,0,3.9,5.1
"6286",2022-02-08 22:30:00,1.9,0,3.9,5.1
"6287",2022-02-08 23:00:00,1.9,0,3.9,5.1
"6288",2022-02-08 23:30:00,1.9,0,3.9,5.1
"6289",2022-02-09 00:00:00,1.9,0,3.9,5.1
"6290",2022-02-09 00:30:00,1.9,0,3.9,5.1
"6291",2022-02-09 01:00:00,1.9,0,3.9,5.1
"6292",2022-02-09 01:30:00,1.9,0,4,5.1
"6293",2022-02-09 02:00:00,1.9,0,3.9,5.1
"6294",2022-02-09 02:30:00,1.9,0,3.9,5.1
"6295",2022-02-09 03:00:00,1.9,0,4,5.1
"6296",2022-02-09 03:30:00,1.9,0,4,5.1
"6297",2022-02-09 04:00:00,1.9,0,3.9,5.1
"6298",2022-02-09 04:30:00,1.9,0,4,5.1
"6299",2022-02-09 05:00:00,1.9,0,3.9,5.1
"6300",2022-02-09 05:30:00,1.9,0,3.9,5.1
"6301",2022-02-09 06:00:00,1.9,0,3.9,5.1
"6302",2022-02-09 06:30:00,1.9,0,3.9,5.1
"6303",2022-02-09 07:00:00,1.9,0,3.9,5.1
"6304",2022-02-09 07:30:00,1.9,0,3.9,5.1
"6305",2022-02-09 08:00:00,1.9,0,3.9,5.1
"6306",2022-02-09 08:30:00,1.9,0,3.9,5.1
"6307",2022-02-09 09:00:00,1.9,0,3.9,5.1
"6308",2022-02-09 09:30:00,2,0,3.9,5.1
"6309",2022-02-09 10:00:00,1.9,0,3.9,5.1
"6310",2022-02-09 10:30:00,1.9,0,3.9,5.1
"6311",2022-02-09 11:00:00,2,0,3.9,5.1
"6312",2022-02-09 11:30:00,1.9,0,3.9,5
"6313",2022-02-09 12:00:00,2,0,3.9,5.1
"6314",2022-02-09 12:30:00,2,0,3.9,5
"6315",2022-02-09 13:00:00,2,0,3.9,5.1
"6316",2022-02-09 13:30:00,2,0,3.9,5.1
"6317",2022-02-09 14:00:00,1.9,0,3.9,5
"6318",2022-02-09 14:30:00,1.9,0,4,5.1
"6319",2022-02-09 15:00:00,1.9,0,3.9,5.1
"6320",2022-02-09 15:30:00,1.9,0,3.9,5.1
"6321",2022-02-09 16:00:00,1.9,0,4,5.1
"6322",2022-02-09 16:30:00,1.9,0,3.9,5.1
"6323",2022-02-09 17:00:00,2,0,3.9,5.1
"6324",2022-02-09 17:30:00,1.9,0,3.9,5.1
"6325",2022-02-09 18:00:00,2,0,3.9,5.1
"6326",2022-02-09 18:30:00,2,0,3.9,5.1
"6327",2022-02-09 19:00:00,1.9,0,3.9,5.1
"6328",2022-02-09 19:30:00,1.9,0,3.9,5.1
"6329",2022-02-09 20:00:00,2,0,3.9,5.1
"6330",2022-02-09 20:30:00,1.9,0,3.9,5.1
"6331",2022-02-09 21:00:00,2,0,3.9,5.1
"6332",2022-02-09 21:30:00,2,0,3.9,5.1
"6333",2022-02-09 22:00:00,2,0,4,5.1
"6334",2022-02-09 22:30:00,2,0,3.9,5.1
"6335",2022-02-09 23:00:00,2,0,3.9,5.1
"6336",2022-02-09 23:30:00,2,0,3.9,5.1
"6337",2022-02-10 00:00:00,2,0,3.9,5.1
"6338",2022-02-10 00:30:00,2,0,3.9,5.1
"6339",2022-02-10 01:00:00,2,0,3.9,5.1
"6340",2022-02-10 01:30:00,2,0,3.9,5.1
"6341",2022-02-10 02:00:00,2,0,3.9,5.1
"6342",2022-02-10 02:30:00,2,0,4,5.1
"6343",2022-02-10 03:00:00,2,0,3.9,5.1
"6344",2022-02-10 03:30:00,2,0,3.9,5.1
"6345",2022-02-10 04:00:00,2,0,3.9,5.1
"6346",2022-02-10 04:30:00,2,0,4,5.1
"6347",2022-02-10 05:00:00,2,0,3.9,5.1
"6348",2022-02-10 05:30:00,2,0,3.9,5.1
"6349",2022-02-10 06:00:00,2,0,3.9,5.1
"6350",2022-02-10 06:30:00,2,0,3.9,5.1
"6351",2022-02-10 07:00:00,2,0,3.9,5
"6352",2022-02-10 07:30:00,2,0,3.9,5.1
"6353",2022-02-10 08:00:00,2,0,3.9,5
"6354",2022-02-10 08:30:00,2,0,3.9,5.1
"6355",2022-02-10 09:00:00,2,0,3.9,5.1
"6356",2022-02-10 09:30:00,2,0,4,5.1
"6357",2022-02-10 10:00:00,1.9,0,3.9,5.1
"6358",2022-02-10 10:30:00,2,0,4,5.1
"6359",2022-02-10 11:00:00,2,0,4,5.1
"6360",2022-02-10 11:30:00,2,0,4,5.1
"6361",2022-02-10 12:00:00,2,0,4,5.1
"6362",2022-02-10 12:30:00,2,0,3.9,5.1
"6363",2022-02-10 13:00:00,2,0,3.9,5.1
"6364",2022-02-10 13:30:00,2,0,3.9,5.1
"6365",2022-02-10 14:00:00,2,0,3.9,5.1
"6366",2022-02-10 14:30:00,2,0,3.9,5.1
"6367",2022-02-10 15:00:00,2,0,3.9,5.1
"6368",2022-02-10 15:30:00,2,0,3.9,5.1
"6369",2022-02-10 16:00:00,2,0,3.9,5.1
"6370",2022-02-10 16:30:00,2,0,3.9,5.1
"6371",2022-02-10 17:00:00,2,0,3.9,5.1
"6372",2022-02-10 17:30:00,2,0,4,5.1
"6373",2022-02-10 18:00:00,2,0,3.9,5.1
"6374",2022-02-10 18:30:00,2,0,3.9,5.1
"6375",2022-02-10 19:00:00,2,0,3.9,5.1
"6376",2022-02-10 19:30:00,2,0,4,5.1
"6377",2022-02-10 20:00:00,2,0,3.9,5.1
"6378",2022-02-10 20:30:00,2,0,4,5.1
"6379",2022-02-10 21:00:00,2,0,4,5.1
"6380",2022-02-10 21:30:00,2,0,3.9,5.1
"6381",2022-02-10 22:00:00,2,0,3.9,5.1
"6382",2022-02-10 22:30:00,2,0,3.9,5.1
"6383",2022-02-10 23:00:00,2,0,3.9,5.1
"6384",2022-02-10 23:30:00,2,0,4,5.1
"6385",2022-02-11 00:00:00,2,0,3.9,5.1
"6386",2022-02-11 00:30:00,2,0,3.9,5.1
"6387",2022-02-11 01:00:00,2,0,4,5.1
"6388",2022-02-11 01:30:00,2,0,3.9,5.1
"6389",2022-02-11 02:00:00,2,0,3.9,5.1
"6390",2022-02-11 02:30:00,2,0,3.9,5.1
"6391",2022-02-11 03:00:00,2,0,3.9,5.1
"6392",2022-02-11 03:30:00,2,0,4,5.1
"6393",2022-02-11 04:00:00,2,0,3.9,5.1
"6394",2022-02-11 04:30:00,2,0,4,5.1
"6395",2022-02-11 05:00:00,2,0,3.9,5.1
"6396",2022-02-11 05:30:00,2,0,4,5.1
"6397",2022-02-11 06:00:00,2,0,3.9,5.1
"6398",2022-02-11 06:30:00,2,0,3.9,5.1
"6399",2022-02-11 07:00:00,2,0,3.9,5.1
"6400",2022-02-11 07:30:00,2,0,3.9,5.1
"6401",2022-02-11 08:00:00,2,0,3.9,5.1
"6402",2022-02-11 08:30:00,2,0,3.9,5.1
"6403",2022-02-11 09:00:00,2,0,3.9,5.1
"6404",2022-02-11 09:30:00,2,0,3.9,5.1
"6405",2022-02-11 10:00:00,2,0,4,5.1
"6406",2022-02-11 10:30:00,2,0,3.9,5.1
"6407",2022-02-11 11:00:00,2,0,4,5.1
"6408",2022-02-11 11:30:00,2,0,3.9,5.1
"6409",2022-02-11 12:00:00,2,0,3.9,5.1
"6410",2022-02-11 12:30:00,2,0,3.9,5.1
"6411",2022-02-11 13:00:00,2,0,3.9,5.1
"6412",2022-02-11 13:30:00,2,0,3.9,5.1
"6413",2022-02-11 14:00:00,2,0,3.9,5.1
"6414",2022-02-11 14:30:00,2,0,3.9,5.1
"6415",2022-02-11 15:00:00,2,0,4,5.1
"6416",2022-02-11 15:30:00,2,0,4,5.1
"6417",2022-02-11 16:00:00,2,0,4,5.1
"6418",2022-02-11 16:30:00,2,0,3.9,5.1
"6419",2022-02-11 17:00:00,2,0,3.9,5.1
"6420",2022-02-11 17:30:00,2,0,3.9,5.1
"6421",2022-02-11 18:00:00,2,0,3.9,5.1
"6422",2022-02-11 18:30:00,2,0,3.9,5.1
"6423",2022-02-11 19:00:00,2,0,4,5.1
"6424",2022-02-11 19:30:00,2,0,3.9,5.1
"6425",2022-02-11 20:00:00,2,0,3.9,5.1
"6426",2022-02-11 20:30:00,2,0,3.9,5.1
