"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"1","FC = 0.99, SFT = 1.5","2023-02-09 22:00:00","2023-03-25 10:00:00",121265.144863161,10,12126.5144863161,"0.99","1.5","storm_1"
"2","FC = 0.99, SFT = 1.5","2023-04-01 08:00:00","2023-04-02 02:00:00",13595.2326333218,2,6797.61631666088,"0.99","1.5","storm_2"
"3","FC = 0.98, SFT = 1.5","2023-02-09 22:00:00","2023-03-25 10:00:00",119486.701517469,10,11948.670151747,"0.98","1.5","storm_1"
"4","FC = 0.99, SFT = 3","2023-02-10 04:00:00","2023-02-15 14:00:00",37453.275204332,2.5,14981.3100817328,"0.99","3","storm_1"
"5","FC = 0.99, SFT = 3","2023-03-23 12:00:00","2023-03-24 15:45:00",45860.5759429769,3,15286.8586476589,"0.99","3","storm_2"
"6","FC = 0.98, SFT = 3","2023-02-10 04:00:00","2023-02-15 14:00:00",37376.3924495548,2.5,14950.5569798219,"0.98","3","storm_1"
"7","FC = 0.98, SFT = 3","2023-03-23 12:00:00","2023-03-24 15:45:00",44974.3663033859,3,14991.455434462,"0.98","3","storm_2"
